State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.313,3.56,3.743,3.519,U.S Dollar,US Gallon,2025-01-16
Alabama,AL,2.79,3.235,3.625,3.412,U.S Dollar,US Gallon,2025-01-16
Arkansas,AR,2.719,3.127,3.506,3.225,U.S Dollar,US Gallon,2025-01-16
Arizona,AZ,3.094,3.426,3.738,3.584,U.S Dollar,US Gallon,2025-01-16
California,CA,4.416,4.634,4.81,4.948,U.S Dollar,US Gallon,2025-01-16
Colorado,CO,2.892,3.285,3.606,3.243,U.S Dollar,US Gallon,2025-01-16
Connecticut,CT,3.052,3.682,4.027,3.753,U.S Dollar,US Gallon,2025-01-16
District of Columbia,DC,3.239,3.772,4.252,3.743,U.S Dollar,US Gallon,2025-01-16
Delaware,DE,3.127,3.656,3.94,3.731,U.S Dollar,US Gallon,2025-01-16
Florida,FL,3.226,3.664,3.979,3.647,U.S Dollar,US Gallon,2025-01-16
Georgia,GA,2.947,3.391,3.796,3.555,U.S Dollar,US Gallon,2025-01-16
Hawaii,HI,4.544,4.77,5.005,5.3,U.S Dollar,US Gallon,2025-01-16
Iowa,IA,2.924,3.187,3.69,3.405,U.S Dollar,US Gallon,2025-01-16
Idaho,ID,3.048,3.319,3.547,3.432,U.S Dollar,US Gallon,2025-01-16
Illinois,IL,3.255,3.815,4.267,3.6,U.S Dollar,US Gallon,2025-01-16
Indiana,IN,2.997,3.537,4.037,3.631,U.S Dollar,US Gallon,2025-01-16
Kansas,KS,2.773,3.1,3.408,3.232,U.S Dollar,US Gallon,2025-01-16
Kentucky,KY,2.764,3.275,3.683,3.272,U.S Dollar,US Gallon,2025-01-16
Louisiana,LA,2.764,3.193,3.574,3.326,U.S Dollar,US Gallon,2025-01-16
Massachusetts,MA,3.017,3.604,3.966,3.718,U.S Dollar,US Gallon,2025-01-16
Maryland,MD,3.226,3.791,4.095,3.799,U.S Dollar,US Gallon,2025-01-16
Maine,ME,3.051,3.579,4.024,3.835,U.S Dollar,US Gallon,2025-01-16
Michigan,MI,3.142,3.688,4.243,3.557,U.S Dollar,US Gallon,2025-01-16
Minnesota,MN,2.976,3.367,3.819,3.479,U.S Dollar,US Gallon,2025-01-16
Missouri,MO,2.793,3.147,3.452,3.227,U.S Dollar,US Gallon,2025-01-16
Mississippi,MS,2.666,3.094,3.47,3.237,U.S Dollar,US Gallon,2025-01-16
Montana,MT,2.862,3.157,3.477,3.245,U.S Dollar,US Gallon,2025-01-16
North Carolina,NC,2.879,3.321,3.705,3.477,U.S Dollar,US Gallon,2025-01-16
North Dakota,ND,2.874,3.198,3.484,3.469,U.S Dollar,US Gallon,2025-01-16
Nebraska,NE,2.923,3.117,3.579,3.241,U.S Dollar,US Gallon,2025-01-16
New Hampshire,NH,2.96,3.524,3.924,3.72,U.S Dollar,US Gallon,2025-01-16
New Jersey,NJ,3.004,3.571,3.82,3.669,U.S Dollar,US Gallon,2025-01-16
New Mexico,NM,2.881,3.284,3.587,3.357,U.S Dollar,US Gallon,2025-01-16
Nevada,NV,3.662,3.957,4.215,3.753,U.S Dollar,US Gallon,2025-01-16
New York,NY,3.148,3.658,4.038,3.889,U.S Dollar,US Gallon,2025-01-16
Ohio,OH,3.159,3.708,4.236,3.572,U.S Dollar,US Gallon,2025-01-16
Oklahoma,OK,2.701,3.092,3.384,3.076,U.S Dollar,US Gallon,2025-01-16
Oregon,OR,3.503,3.732,3.971,3.793,U.S Dollar,US Gallon,2025-01-16
Pennsylvania,PA,3.328,3.763,4.113,4.013,U.S Dollar,US Gallon,2025-01-16
Rhode Island,RI,2.962,3.626,3.966,3.747,U.S Dollar,US Gallon,2025-01-16
South Carolina,SC,2.835,3.29,3.661,3.409,U.S Dollar,US Gallon,2025-01-16
South Dakota,SD,2.862,3.068,3.473,3.325,U.S Dollar,US Gallon,2025-01-16
Tennessee,TN,2.803,3.246,3.634,3.343,U.S Dollar,US Gallon,2025-01-16
Texas,TX,2.688,3.138,3.489,3.246,U.S Dollar,US Gallon,2025-01-16
Utah,UT,3.025,3.271,3.489,3.4,U.S Dollar,US Gallon,2025-01-16
Virginia,VA,3.019,3.507,3.866,3.553,U.S Dollar,US Gallon,2025-01-16
Vermont,VT,3.123,3.634,4.046,3.698,U.S Dollar,US Gallon,2025-01-16
Washington,WA,3.907,4.176,4.41,4.325,U.S Dollar,US Gallon,2025-01-16
Wisconsin,WI,2.878,3.351,3.865,3.372,U.S Dollar,US Gallon,2025-01-16
West Virginia,WV,3.01,3.433,3.874,3.578,U.S Dollar,US Gallon,2025-01-16
Wyoming,WY,2.938,3.201,3.507,3.382,U.S Dollar,US Gallon,2025-01-16
