State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.774,3.98,4.215,4.035,U.S Dollar,US Gallon,2025-08-24
Alabama,AL,2.752,3.195,3.59,3.426,U.S Dollar,US Gallon,2025-08-24
Arkansas,AR,2.791,3.235,3.608,3.358,U.S Dollar,US Gallon,2025-08-24
Arizona,AZ,3.332,3.701,4.019,3.604,U.S Dollar,US Gallon,2025-08-24
California,CA,4.549,4.774,4.962,5.119,U.S Dollar,US Gallon,2025-08-24
Colorado,CO,3.059,3.448,3.775,3.487,U.S Dollar,US Gallon,2025-08-24
Connecticut,CT,3.106,3.708,4.072,3.767,U.S Dollar,US Gallon,2025-08-24
District of Columbia,DC,3.252,3.882,4.269,3.82,U.S Dollar,US Gallon,2025-08-24
Delaware,DE,3.147,3.691,3.984,3.816,U.S Dollar,US Gallon,2025-08-24
Florida,FL,2.932,3.374,3.695,3.543,U.S Dollar,US Gallon,2025-08-24
Georgia,GA,2.896,3.333,3.745,3.553,U.S Dollar,US Gallon,2025-08-24
Hawaii,HI,4.46,4.674,4.935,5.248,U.S Dollar,US Gallon,2025-08-24
Iowa,IA,2.889,3.188,3.679,3.486,U.S Dollar,US Gallon,2025-08-24
Idaho,ID,3.492,3.777,4.056,3.88,U.S Dollar,US Gallon,2025-08-24
Illinois,IL,3.405,3.978,4.445,3.761,U.S Dollar,US Gallon,2025-08-24
Indiana,IN,3.136,3.677,4.17,3.803,U.S Dollar,US Gallon,2025-08-24
Kansas,KS,2.824,3.152,3.487,3.439,U.S Dollar,US Gallon,2025-08-24
Kentucky,KY,2.921,3.472,3.888,3.413,U.S Dollar,US Gallon,2025-08-24
Louisiana,LA,2.721,3.153,3.521,3.278,U.S Dollar,US Gallon,2025-08-24
Massachusetts,MA,3.057,3.679,4.037,3.85,U.S Dollar,US Gallon,2025-08-24
Maryland,MD,3.168,3.743,4.063,3.833,U.S Dollar,US Gallon,2025-08-24
Maine,ME,3.131,3.707,4.143,3.874,U.S Dollar,US Gallon,2025-08-24
Michigan,MI,3.3,3.847,4.397,3.696,U.S Dollar,US Gallon,2025-08-24
Minnesota,MN,2.972,3.378,3.817,3.578,U.S Dollar,US Gallon,2025-08-24
Missouri,MO,2.838,3.206,3.527,3.425,U.S Dollar,US Gallon,2025-08-24
Mississippi,MS,2.685,3.129,3.504,3.269,U.S Dollar,US Gallon,2025-08-24
Montana,MT,3.233,3.531,3.878,3.636,U.S Dollar,US Gallon,2025-08-24
North Carolina,NC,2.861,3.308,3.699,3.463,U.S Dollar,US Gallon,2025-08-24
North Dakota,ND,2.886,3.221,3.577,3.422,U.S Dollar,US Gallon,2025-08-24
Nebraska,NE,2.914,3.113,3.652,3.412,U.S Dollar,US Gallon,2025-08-24
New Hampshire,NH,3.032,3.625,4.044,3.812,U.S Dollar,US Gallon,2025-08-24
New Jersey,NJ,3.063,3.625,3.879,3.66,U.S Dollar,US Gallon,2025-08-24
New Mexico,NM,2.833,3.223,3.523,3.434,U.S Dollar,US Gallon,2025-08-24
Nevada,NV,3.77,4.074,4.326,3.912,U.S Dollar,US Gallon,2025-08-24
New York,NY,3.156,3.673,4.05,3.907,U.S Dollar,US Gallon,2025-08-24
Ohio,OH,3.258,3.782,4.303,3.657,U.S Dollar,US Gallon,2025-08-24
Oklahoma,OK,2.695,3.086,3.376,3.256,U.S Dollar,US Gallon,2025-08-24
Oregon,OR,3.975,4.198,4.474,4.463,U.S Dollar,US Gallon,2025-08-24
Pennsylvania,PA,3.278,3.717,4.077,3.998,U.S Dollar,US Gallon,2025-08-24
Rhode Island,RI,3.036,3.755,4.147,3.814,U.S Dollar,US Gallon,2025-08-24
South Carolina,SC,2.789,3.23,3.613,3.422,U.S Dollar,US Gallon,2025-08-24
South Dakota,SD,2.994,3.173,3.664,3.361,U.S Dollar,US Gallon,2025-08-24
Tennessee,TN,2.765,3.226,3.622,3.422,U.S Dollar,US Gallon,2025-08-24
Texas,TX,2.717,3.181,3.537,3.178,U.S Dollar,US Gallon,2025-08-24
Utah,UT,3.303,3.575,3.808,3.676,U.S Dollar,US Gallon,2025-08-24
Virginia,VA,3.063,3.547,3.911,3.646,U.S Dollar,US Gallon,2025-08-24
Vermont,VT,3.107,3.68,4.081,3.805,U.S Dollar,US Gallon,2025-08-24
Washington,WA,4.398,4.653,4.896,5.02,U.S Dollar,US Gallon,2025-08-24
Wisconsin,WI,3.079,3.573,4.088,3.476,U.S Dollar,US Gallon,2025-08-24
West Virginia,WV,3.011,3.434,3.87,3.593,U.S Dollar,US Gallon,2025-08-24
Wyoming,WY,3.098,3.369,3.65,3.575,U.S Dollar,US Gallon,2025-08-24
