State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.961,4.185,4.42,4.705,U.S Dollar,US Gallon,2026-03-12
Alabama,AL,3.247,3.693,4.101,4.738,U.S Dollar,US Gallon,2026-03-12
Arkansas,AR,3.116,3.569,3.927,4.416,U.S Dollar,US Gallon,2026-03-12
Arizona,AZ,4.062,4.441,4.757,4.882,U.S Dollar,US Gallon,2026-03-12
California,CA,5.368,5.589,5.774,6.209,U.S Dollar,US Gallon,2026-03-12
Colorado,CO,3.6,4.01,4.342,4.518,U.S Dollar,US Gallon,2026-03-12
Connecticut,CT,3.503,4.029,4.432,5.014,U.S Dollar,US Gallon,2026-03-12
District of Columbia,DC,3.648,4.221,4.611,4.928,U.S Dollar,US Gallon,2026-03-12
Delaware,DE,3.381,3.94,4.227,4.921,U.S Dollar,US Gallon,2026-03-12
Florida,FL,3.718,4.155,4.475,5.074,U.S Dollar,US Gallon,2026-03-12
Georgia,GA,3.447,3.913,4.321,4.989,U.S Dollar,US Gallon,2026-03-12
Hawaii,HI,4.768,4.925,5.162,5.647,U.S Dollar,US Gallon,2026-03-12
Iowa,IA,3.224,3.425,4.093,4.423,U.S Dollar,US Gallon,2026-03-12
Idaho,ID,3.511,3.777,4.042,4.653,U.S Dollar,US Gallon,2026-03-12
Illinois,IL,3.662,4.213,4.688,4.773,U.S Dollar,US Gallon,2026-03-12
Indiana,IN,3.487,4.018,4.503,4.849,U.S Dollar,US Gallon,2026-03-12
Kansas,KS,3.04,3.374,3.726,4.197,U.S Dollar,US Gallon,2026-03-12
Kentucky,KY,3.194,3.729,4.161,4.573,U.S Dollar,US Gallon,2026-03-12
Louisiana,LA,3.232,3.688,4.052,4.55,U.S Dollar,US Gallon,2026-03-12
Massachusetts,MA,3.449,4.021,4.396,4.916,U.S Dollar,US Gallon,2026-03-12
Maryland,MD,3.524,4.096,4.416,4.984,U.S Dollar,US Gallon,2026-03-12
Maine,ME,3.486,4.03,4.498,5.021,U.S Dollar,US Gallon,2026-03-12
Michigan,MI,3.595,4.171,4.734,4.835,U.S Dollar,US Gallon,2026-03-12
Minnesota,MN,3.295,3.714,4.243,4.511,U.S Dollar,US Gallon,2026-03-12
Missouri,MO,3.123,3.502,3.816,4.238,U.S Dollar,US Gallon,2026-03-12
Mississippi,MS,3.16,3.599,3.966,4.519,U.S Dollar,US Gallon,2026-03-12
Montana,MT,3.225,3.543,3.873,4.056,U.S Dollar,US Gallon,2026-03-12
North Carolina,NC,3.383,3.853,4.241,4.878,U.S Dollar,US Gallon,2026-03-12
North Dakota,ND,3.098,3.428,3.813,4.218,U.S Dollar,US Gallon,2026-03-12
Nebraska,NE,3.229,3.401,3.88,4.296,U.S Dollar,US Gallon,2026-03-12
New Hampshire,NH,3.452,3.977,4.432,4.917,U.S Dollar,US Gallon,2026-03-12
New Jersey,NJ,3.511,4.018,4.28,4.933,U.S Dollar,US Gallon,2026-03-12
New Mexico,NM,3.48,3.92,4.23,4.716,U.S Dollar,US Gallon,2026-03-12
Nevada,NV,4.397,4.684,4.943,4.901,U.S Dollar,US Gallon,2026-03-12
New York,NY,3.521,4.006,4.395,4.993,U.S Dollar,US Gallon,2026-03-12
Ohio,OH,3.433,3.955,4.464,4.85,U.S Dollar,US Gallon,2026-03-12
Oklahoma,OK,3.055,3.485,3.776,4.117,U.S Dollar,US Gallon,2026-03-12
Oregon,OR,4.305,4.545,4.808,5.115,U.S Dollar,US Gallon,2026-03-12
Pennsylvania,PA,3.666,4.089,4.463,5.116,U.S Dollar,US Gallon,2026-03-12
Rhode Island,RI,3.438,4.098,4.55,4.941,U.S Dollar,US Gallon,2026-03-12
South Carolina,SC,3.304,3.767,4.155,4.818,U.S Dollar,US Gallon,2026-03-12
South Dakota,SD,3.187,3.332,3.855,4.158,U.S Dollar,US Gallon,2026-03-12
Tennessee,TN,3.225,3.686,4.078,4.809,U.S Dollar,US Gallon,2026-03-12
Texas,TX,3.262,3.763,4.128,4.567,U.S Dollar,US Gallon,2026-03-12
Utah,UT,3.461,3.751,3.986,4.639,U.S Dollar,US Gallon,2026-03-12
Virginia,VA,3.365,3.824,4.198,4.87,U.S Dollar,US Gallon,2026-03-12
Vermont,VT,3.503,4.019,4.434,5.049,U.S Dollar,US Gallon,2026-03-12
Washington,WA,4.741,4.995,5.222,5.755,U.S Dollar,US Gallon,2026-03-12
Wisconsin,WI,3.217,3.676,4.295,4.583,U.S Dollar,US Gallon,2026-03-12
West Virginia,WV,3.428,3.875,4.311,4.844,U.S Dollar,US Gallon,2026-03-12
Wyoming,WY,3.291,3.596,3.893,4.391,U.S Dollar,US Gallon,2026-03-12
