State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.722,3.932,4.173,3.752,U.S Dollar,US Gallon,2024-09-10
Alabama,AL,2.841,3.272,3.66,3.421,U.S Dollar,US Gallon,2024-09-10
Arkansas,AR,2.904,3.315,3.683,3.339,U.S Dollar,US Gallon,2024-09-10
Arizona,AZ,3.43,3.745,4.049,3.667,U.S Dollar,US Gallon,2024-09-10
California,CA,4.734,4.931,5.109,4.961,U.S Dollar,US Gallon,2024-09-10
Colorado,CO,3.418,3.802,4.106,3.498,U.S Dollar,US Gallon,2024-09-10
Connecticut,CT,3.275,3.885,4.25,3.807,U.S Dollar,US Gallon,2024-09-10
District of Columbia,DC,3.517,4.063,4.511,3.995,U.S Dollar,US Gallon,2024-09-10
Delaware,DE,3.087,3.638,3.95,3.373,U.S Dollar,US Gallon,2024-09-10
Florida,FL,3.166,3.597,3.924,3.538,U.S Dollar,US Gallon,2024-09-10
Georgia,GA,3.045,3.479,3.871,3.58,U.S Dollar,US Gallon,2024-09-10
Hawaii,HI,4.647,4.876,5.118,5.414,U.S Dollar,US Gallon,2024-09-10
Iowa,IA,3.075,3.414,3.822,3.403,U.S Dollar,US Gallon,2024-09-10
Idaho,ID,3.587,3.84,4.085,3.639,U.S Dollar,US Gallon,2024-09-10
Illinois,IL,3.531,4.12,4.555,3.755,U.S Dollar,US Gallon,2024-09-10
Indiana,IN,3.217,3.77,4.267,3.751,U.S Dollar,US Gallon,2024-09-10
Kansas,KS,2.977,3.289,3.597,3.356,U.S Dollar,US Gallon,2024-09-10
Kentucky,KY,2.913,3.437,3.85,3.409,U.S Dollar,US Gallon,2024-09-10
Louisiana,LA,2.865,3.296,3.677,3.313,U.S Dollar,US Gallon,2024-09-10
Massachusetts,MA,3.255,3.842,4.2,3.872,U.S Dollar,US Gallon,2024-09-10
Maryland,MD,3.169,3.773,4.101,3.528,U.S Dollar,US Gallon,2024-09-10
Maine,ME,3.297,3.803,4.286,3.92,U.S Dollar,US Gallon,2024-09-10
Michigan,MI,3.266,3.808,4.368,3.724,U.S Dollar,US Gallon,2024-09-10
Minnesota,MN,3.09,3.482,3.904,3.538,U.S Dollar,US Gallon,2024-09-10
Missouri,MO,2.939,3.276,3.59,3.304,U.S Dollar,US Gallon,2024-09-10
Mississippi,MS,2.777,3.204,3.566,3.284,U.S Dollar,US Gallon,2024-09-10
Montana,MT,3.391,3.713,4.016,3.706,U.S Dollar,US Gallon,2024-09-10
North Carolina,NC,3.001,3.445,3.831,3.571,U.S Dollar,US Gallon,2024-09-10
North Dakota,ND,3.189,3.492,3.857,3.54,U.S Dollar,US Gallon,2024-09-10
Nebraska,NE,3.126,3.354,3.784,3.379,U.S Dollar,US Gallon,2024-09-10
New Hampshire,NH,3.213,3.77,4.199,3.868,U.S Dollar,US Gallon,2024-09-10
New Jersey,NJ,3.151,3.74,4.005,3.517,U.S Dollar,US Gallon,2024-09-10
New Mexico,NM,3.141,3.524,3.822,3.464,U.S Dollar,US Gallon,2024-09-10
Nevada,NV,3.979,4.233,4.464,3.773,U.S Dollar,US Gallon,2024-09-10
New York,NY,3.409,3.922,4.313,4.088,U.S Dollar,US Gallon,2024-09-10
Ohio,OH,3.041,3.588,4.101,3.668,U.S Dollar,US Gallon,2024-09-10
Oklahoma,OK,2.808,3.149,3.422,3.135,U.S Dollar,US Gallon,2024-09-10
Oregon,OR,3.759,3.986,4.228,3.952,U.S Dollar,US Gallon,2024-09-10
Pennsylvania,PA,3.406,3.844,4.201,4.078,U.S Dollar,US Gallon,2024-09-10
Rhode Island,RI,3.132,3.799,4.152,3.878,U.S Dollar,US Gallon,2024-09-10
South Carolina,SC,2.844,3.263,3.63,3.346,U.S Dollar,US Gallon,2024-09-10
South Dakota,SD,3.161,3.373,3.784,3.346,U.S Dollar,US Gallon,2024-09-10
Tennessee,TN,2.807,3.217,3.6,3.383,U.S Dollar,US Gallon,2024-09-10
Texas,TX,2.833,3.266,3.616,3.163,U.S Dollar,US Gallon,2024-09-10
Utah,UT,3.611,3.853,4.069,3.536,U.S Dollar,US Gallon,2024-09-10
Virginia,VA,3.118,3.587,3.961,3.61,U.S Dollar,US Gallon,2024-09-10
Vermont,VT,3.324,3.902,4.301,3.741,U.S Dollar,US Gallon,2024-09-10
Washington,WA,4.158,4.401,4.636,4.441,U.S Dollar,US Gallon,2024-09-10
Wisconsin,WI,3.055,3.555,4.048,3.448,U.S Dollar,US Gallon,2024-09-10
West Virginia,WV,3.156,3.577,4.014,3.677,U.S Dollar,US Gallon,2024-09-10
Wyoming,WY,3.325,3.591,3.879,3.579,U.S Dollar,US Gallon,2024-09-10
