State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,4.9814,5.2721,5.5247,6.0751,U.S Dollar,US Gallon,2026-09-07
Alaska,AK,Fairbanks,4.9834,5.369,5.5398,6.2242,U.S Dollar,US Gallon,2026-09-07
Alaska,AK,Juneau,4.72,4.8107,4.9133,6.039,U.S Dollar,US Gallon,2026-09-07
Alabama,AL,Anniston-Oxford,3.7818,4.1995,4.6323,5.562,U.S Dollar,US Gallon,2026-09-07
Alabama,AL,Auburn,3.7972,4.2463,4.6719,5.5754,U.S Dollar,US Gallon,2026-09-07
Alabama,AL,Birmingham,3.7858,4.2509,4.6622,5.5917,U.S Dollar,US Gallon,2026-09-07
Alabama,AL,Daphne-Fairhope-Foley,3.797,4.258,4.6428,5.6144,U.S Dollar,US Gallon,2026-09-07
Alabama,AL,Decatur,3.7613,4.2243,4.5959,5.5783,U.S Dollar,US Gallon,2026-09-07
Alabama,AL,Dothan,3.8354,4.306,4.7271,5.6895,U.S Dollar,US Gallon,2026-09-07
Alabama,AL,Florence-Muscle Shoals,3.7771,4.1658,4.5702,5.6354,U.S Dollar,US Gallon,2026-09-07
Alabama,AL,Gadsden,3.7391,4.2194,4.5961,5.5411,U.S Dollar,US Gallon,2026-09-07
Alabama,AL,Huntsville,3.7714,4.2303,4.5925,5.561,U.S Dollar,US Gallon,2026-09-07
Alabama,AL,Mobile,3.8115,4.2595,4.6437,5.6538,U.S Dollar,US Gallon,2026-09-07
Alabama,AL,Montgomery,3.8516,4.3233,4.75,5.5868,U.S Dollar,US Gallon,2026-09-07
Alabama,AL,Russell County,3.8176,4.293,4.7949,5.5628,U.S Dollar,US Gallon,2026-09-07
Alabama,AL,Tuscaloosa,3.795,4.2152,4.6514,5.563,U.S Dollar,US Gallon,2026-09-07
Arkansas,AR,Fayetteville-Springdale-Rogers,3.8255,4.1924,4.49,5.5098,U.S Dollar,US Gallon,2026-09-07
Arkansas,AR,Fort Smith (AR only),3.752,4.1998,4.5799,5.5393,U.S Dollar,US Gallon,2026-09-07
Arkansas,AR,Hot Springs,3.6886,4.2646,4.6017,5.5711,U.S Dollar,US Gallon,2026-09-07
Arkansas,AR,Jonesboro,3.7947,4.234,4.7059,5.6927,U.S Dollar,US Gallon,2026-09-07
Arkansas,AR,Little Rock-North Little Rock,3.7158,4.2086,4.5564,5.5368,U.S Dollar,US Gallon,2026-09-07
Arkansas,AR,Pine Bluff,3.7502,4.2134,4.7343,5.6273,U.S Dollar,US Gallon,2026-09-07
Arkansas,AR,Texarkana (AR only),3.7542,4.2972,4.6353,5.7057,U.S Dollar,US Gallon,2026-09-07
Arkansas,AR,West Memphis,3.8022,4.1908,4.6881,5.7031,U.S Dollar,US Gallon,2026-09-07
Arizona,AZ,East Valley,4.6639,5.0485,5.3531,5.9995,U.S Dollar,US Gallon,2026-09-07
Arizona,AZ,Flagstaff,4.5763,4.8157,5.1651,6.0677,U.S Dollar,US Gallon,2026-09-07
Arizona,AZ,Glendale,4.6256,5.0304,5.3712,5.9572,U.S Dollar,US Gallon,2026-09-07
Arizona,AZ,Lake Havasu-Kingman,4.4953,4.6994,5.1115,6.1385,U.S Dollar,US Gallon,2026-09-07
Arizona,AZ,Peoria,4.6322,5.0237,5.3879,6.0087,U.S Dollar,US Gallon,2026-09-07
Arizona,AZ,Phoenix Proper,4.6113,5.0036,5.3279,5.9983,U.S Dollar,US Gallon,2026-09-07
Arizona,AZ,Phoenix-Mesa,4.6197,5.0209,5.3439,6.0009,U.S Dollar,US Gallon,2026-09-07
Arizona,AZ,Pima County,4.4265,4.8258,5.1268,5.767,U.S Dollar,US Gallon,2026-09-07
Arizona,AZ,Prescott,4.4997,4.7473,5.126,6.0347,U.S Dollar,US Gallon,2026-09-07
Arizona,AZ,Scottsdale,4.7412,5.1327,5.4488,6.0453,U.S Dollar,US Gallon,2026-09-07
Arizona,AZ,Sierra Vista-Douglas,4.2378,4.5422,4.877,5.7932,U.S Dollar,US Gallon,2026-09-07
Arizona,AZ,Tucson,4.4192,4.8138,5.1165,5.7678,U.S Dollar,US Gallon,2026-09-07
Arizona,AZ,West Valley,4.6102,5.0191,5.3459,5.9643,U.S Dollar,US Gallon,2026-09-07
Arizona,AZ,Yuma,4.4807,4.7623,5.062,6.0462,U.S Dollar,US Gallon,2026-09-07
California,CA,Bakersfield,5.8401,6.0662,6.3057,7.6842,U.S Dollar,US Gallon,2026-09-07
California,CA,Chico-Paradise,5.6642,5.8324,6.0203,7.5214,U.S Dollar,US Gallon,2026-09-07
California,CA,El Centro,5.6229,5.8646,6.0545,7.6129,U.S Dollar,US Gallon,2026-09-07
California,CA,Fresno,5.8371,6.0527,6.2637,7.8464,U.S Dollar,US Gallon,2026-09-07
California,CA,Hanford-Corcoran,5.794,6.0269,6.2405,7.8452,U.S Dollar,US Gallon,2026-09-07
California,CA,Los Angeles-Long Beach,5.9067,6.1144,6.2988,7.8202,U.S Dollar,US Gallon,2026-09-07
California,CA,Madera-Chowchilla,5.8363,6.0725,6.2953,7.724,U.S Dollar,US Gallon,2026-09-07
California,CA,Merced,5.7628,6.0412,6.2929,7.6918,U.S Dollar,US Gallon,2026-09-07
California,CA,Modesto,5.681,5.9261,6.1733,7.7439,U.S Dollar,US Gallon,2026-09-07
California,CA,Napa,6.0137,6.2335,6.3945,8.0536,U.S Dollar,US Gallon,2026-09-07
California,CA,Oakland,5.8914,6.1332,6.3445,8.059,U.S Dollar,US Gallon,2026-09-07
California,CA,Orange County,5.8826,6.0873,6.2738,7.8107,U.S Dollar,US Gallon,2026-09-07
California,CA,Redding,5.6468,5.7923,5.9812,7.6268,U.S Dollar,US Gallon,2026-09-07
California,CA,Riverside,5.7827,6.0035,6.1956,7.7701,U.S Dollar,US Gallon,2026-09-07
California,CA,Sacramento,5.7908,6.01,6.2551,7.736,U.S Dollar,US Gallon,2026-09-07
California,CA,Salinas,6.023,6.17,6.4249,8.046,U.S Dollar,US Gallon,2026-09-07
California,CA,San Bernardino,5.7896,5.9655,6.1883,7.7966,U.S Dollar,US Gallon,2026-09-07
California,CA,San Diego,5.951,6.1535,6.3538,7.7052,U.S Dollar,US Gallon,2026-09-07
California,CA,San Francisco,6.0044,6.2375,6.4111,8.228,U.S Dollar,US Gallon,2026-09-07
California,CA,San Jose,5.8365,6.0614,6.2655,7.9972,U.S Dollar,US Gallon,2026-09-07
California,CA,San Luis Obispo-Atascadero-Paso Robles,6.0909,6.2936,6.4899,8.2853,U.S Dollar,US Gallon,2026-09-07
California,CA,San Rafael,6.0249,6.237,6.4426,8.3579,U.S Dollar,US Gallon,2026-09-07
California,CA,Santa Barbara-Santa Maria-Lompoc,5.8786,6.0189,6.2229,7.8988,U.S Dollar,US Gallon,2026-09-07
California,CA,Santa Cruz-Watsonville,5.7865,6.0585,6.285,7.9194,U.S Dollar,US Gallon,2026-09-07
California,CA,Santa Rosa,6.06,6.273,6.4853,8.1631,U.S Dollar,US Gallon,2026-09-07
California,CA,Stockton-Lodi,5.7057,5.9293,6.1678,7.7576,U.S Dollar,US Gallon,2026-09-07
California,CA,Vallejo-Fairfield,5.7793,6.0401,6.2472,7.8825,U.S Dollar,US Gallon,2026-09-07
California,CA,Ventura,5.8094,6.0181,6.2137,7.7606,U.S Dollar,US Gallon,2026-09-07
California,CA,Visalia-Tulare-Porterville,5.8381,5.9733,6.2815,7.8374,U.S Dollar,US Gallon,2026-09-07
California,CA,Yolo,5.7646,5.9,6.2307,7.7396,U.S Dollar,US Gallon,2026-09-07
California,CA,Yuba City,5.4974,5.823,6.0271,7.499,U.S Dollar,US Gallon,2026-09-07
Colorado,CO,Boulder-Longmont,4.3204,4.781,5.0823,5.5682,U.S Dollar,US Gallon,2026-09-07
Colorado,CO,Colorado Springs,4.0274,4.4132,4.7418,5.4598,U.S Dollar,US Gallon,2026-09-07
Colorado,CO,Denver,4.1102,4.5428,4.8722,5.4425,U.S Dollar,US Gallon,2026-09-07
Colorado,CO,Durango,4.4659,4.699,4.9945,5.986,U.S Dollar,US Gallon,2026-09-07
Colorado,CO,Fort Collins-Loveland,4.2033,4.6155,4.9292,5.5152,U.S Dollar,US Gallon,2026-09-07
Colorado,CO,Glenwood Springs,4.8726,5.4223,5.5578,5.939,U.S Dollar,US Gallon,2026-09-07
Colorado,CO,Grand Junction (CO only),4.3928,4.7073,5.072,5.6446,U.S Dollar,US Gallon,2026-09-07
Colorado,CO,Greeley,4.0362,4.4062,4.7338,5.3904,U.S Dollar,US Gallon,2026-09-07
Colorado,CO,Pueblo,4.1351,4.4627,4.8078,5.45,U.S Dollar,US Gallon,2026-09-07
Colorado,CO,Vail,4.634,4.967,5.2865,5.897,U.S Dollar,US Gallon,2026-09-07
Connecticut,CT,Bridgeport,4.3917,4.9774,5.4012,5.964,U.S Dollar,US Gallon,2026-09-07
Connecticut,CT,Hartford,4.3111,4.8686,5.3021,5.9057,U.S Dollar,US Gallon,2026-09-07
Connecticut,CT,Lower Fairfield County,4.3739,4.9379,5.3677,5.969,U.S Dollar,US Gallon,2026-09-07
Connecticut,CT,New Haven-Meriden,4.2865,4.8195,5.1945,5.9065,U.S Dollar,US Gallon,2026-09-07
Connecticut,CT,New London-Norwich (CT only),4.3414,4.8573,5.3054,5.9684,U.S Dollar,US Gallon,2026-09-07
Connecticut,CT,Windham,4.3739,4.869,5.2548,5.9014,U.S Dollar,US Gallon,2026-09-07
District of Columbia,DC,Washington (DC only),4.2166,4.798,5.2256,6.0053,U.S Dollar,US Gallon,2026-09-07
District of Columbia,DC,Washington (Entire Metro Average),4.0502,4.5893,4.9659,5.9818,U.S Dollar,US Gallon,2026-09-07
Delaware,DE,Dover,4.1562,4.6764,5.0208,5.9479,U.S Dollar,US Gallon,2026-09-07
Delaware,DE,Milford-Seaford,4.1721,4.6028,4.9548,5.9561,U.S Dollar,US Gallon,2026-09-07
Delaware,DE,Wilmington-Newark (DE only),4.1519,4.8403,5.1009,5.9508,U.S Dollar,US Gallon,2026-09-07
Florida,FL,Bradenton-Sarasota-Venice,3.8828,4.3513,4.6875,5.6827,U.S Dollar,US Gallon,2026-09-07
Florida,FL,Crestview-Fort Walton Beach,3.875,4.3369,4.713,5.5849,U.S Dollar,US Gallon,2026-09-07
Florida,FL,Daytona Beach,3.9199,4.3677,4.7146,5.6925,U.S Dollar,US Gallon,2026-09-07
Florida,FL,Fort Lauderdale,3.9622,4.4245,4.7249,5.7166,U.S Dollar,US Gallon,2026-09-07
Florida,FL,Fort Myers-Cape Coral,3.8756,4.354,4.6585,5.6819,U.S Dollar,US Gallon,2026-09-07
