State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.403,3.661,3.871,3.541,U.S Dollar,US Gallon,2025-02-28
Alaska,AK,Fairbanks,3.456,3.662,3.88,3.587,U.S Dollar,US Gallon,2025-02-28
Alaska,AK,Juneau,3.607,3.511,3.619,3.679,U.S Dollar,US Gallon,2025-02-28
Alabama,AL,Anniston-Oxford,2.773,3.17,3.498,3.418,U.S Dollar,US Gallon,2025-02-28
Alabama,AL,Auburn,2.743,3.134,3.521,3.39,U.S Dollar,US Gallon,2025-02-28
Alabama,AL,Birmingham,2.771,3.251,3.639,3.511,U.S Dollar,US Gallon,2025-02-28
Alabama,AL,Daphne-Fairhope-Foley,2.777,3.231,3.573,3.403,U.S Dollar,US Gallon,2025-02-28
Alabama,AL,Decatur,2.738,3.126,3.521,3.407,U.S Dollar,US Gallon,2025-02-28
Alabama,AL,Dothan,2.826,3.236,3.637,3.596,U.S Dollar,US Gallon,2025-02-28
Alabama,AL,Florence-Muscle Shoals,2.788,3.205,3.593,3.383,U.S Dollar,US Gallon,2025-02-28
Alabama,AL,Gadsden,2.671,3.071,3.475,3.356,U.S Dollar,US Gallon,2025-02-28
Alabama,AL,Huntsville,2.795,3.194,3.571,3.442,U.S Dollar,US Gallon,2025-02-28
Alabama,AL,Mobile,2.734,3.203,3.539,3.456,U.S Dollar,US Gallon,2025-02-28
Alabama,AL,Montgomery,2.781,3.213,3.623,3.459,U.S Dollar,US Gallon,2025-02-28
Alabama,AL,Russell County,2.788,3.24,3.582,3.497,U.S Dollar,US Gallon,2025-02-28
Alabama,AL,Tuscaloosa,2.743,3.16,3.569,3.446,U.S Dollar,US Gallon,2025-02-28
Arkansas,AR,Fayetteville-Springdale-Rogers,2.796,3.165,3.464,3.151,U.S Dollar,US Gallon,2025-02-28
Arkansas,AR,Fort Smith (AR only),2.725,3.126,3.531,3.194,U.S Dollar,US Gallon,2025-02-28
Arkansas,AR,Hot Springs,2.72,3.152,3.58,3.295,U.S Dollar,US Gallon,2025-02-28
Arkansas,AR,Jonesboro,2.746,3.042,3.513,3.372,U.S Dollar,US Gallon,2025-02-28
Arkansas,AR,Little Rock-North Little Rock,2.724,3.148,3.539,3.248,U.S Dollar,US Gallon,2025-02-28
Arkansas,AR,Pine Bluff,2.766,3.165,3.676,3.428,U.S Dollar,US Gallon,2025-02-28
Arkansas,AR,Texarkana (AR only),2.762,3.132,3.511,3.436,U.S Dollar,US Gallon,2025-02-28
Arkansas,AR,West Memphis,2.842,3.255,3.653,3.422,U.S Dollar,US Gallon,2025-02-28
Arizona,AZ,East Valley,3.626,3.973,4.3,3.609,U.S Dollar,US Gallon,2025-02-28
Arizona,AZ,Flagstaff,3.249,3.551,3.856,3.698,U.S Dollar,US Gallon,2025-02-28
Arizona,AZ,Glendale,3.61,3.94,4.252,3.574,U.S Dollar,US Gallon,2025-02-28
Arizona,AZ,Lake Havasu-Kingman,3.206,3.423,3.766,3.747,U.S Dollar,US Gallon,2025-02-28
Arizona,AZ,Peoria,3.642,3.971,4.297,3.561,U.S Dollar,US Gallon,2025-02-28
Arizona,AZ,Phoenix Proper,3.609,3.965,4.279,3.606,U.S Dollar,US Gallon,2025-02-28
Arizona,AZ,Phoenix-Mesa,3.585,3.93,4.253,3.617,U.S Dollar,US Gallon,2025-02-28
Arizona,AZ,Pima County,3.151,3.5,3.799,3.537,U.S Dollar,US Gallon,2025-02-28
Arizona,AZ,Prescott,3.207,3.514,3.81,3.696,U.S Dollar,US Gallon,2025-02-28
Arizona,AZ,Scottsdale,3.687,4.035,4.338,3.768,U.S Dollar,US Gallon,2025-02-28
Arizona,AZ,Sierra Vista-Douglas,3.17,3.453,3.748,3.692,U.S Dollar,US Gallon,2025-02-28
Arizona,AZ,Tucson,3.146,3.498,3.796,3.539,U.S Dollar,US Gallon,2025-02-28
Arizona,AZ,West Valley,3.613,3.932,4.249,3.565,U.S Dollar,US Gallon,2025-02-28
Arizona,AZ,Yuma,3.123,3.45,3.747,3.614,U.S Dollar,US Gallon,2025-02-28
California,CA,Bakersfield,4.666,4.872,5.053,5.112,U.S Dollar,US Gallon,2025-02-28
California,CA,Chico-Paradise,4.717,4.943,5.116,4.915,U.S Dollar,US Gallon,2025-02-28
California,CA,El Centro,4.552,4.722,4.918,4.992,U.S Dollar,US Gallon,2025-02-28
California,CA,Fresno,4.807,5.021,5.234,5.088,U.S Dollar,US Gallon,2025-02-28
California,CA,Hanford-Corcoran,4.658,4.789,5.087,5.048,U.S Dollar,US Gallon,2025-02-28
California,CA,Los Angeles-Long Beach,4.757,4.969,5.126,5.123,U.S Dollar,US Gallon,2025-02-28
California,CA,Madera-Chowchilla,4.782,5.066,5.267,5.061,U.S Dollar,US Gallon,2025-02-28
California,CA,Merced,4.761,5.012,5.259,5.075,U.S Dollar,US Gallon,2025-02-28
California,CA,Modesto,4.732,5.018,5.21,5.083,U.S Dollar,US Gallon,2025-02-28
California,CA,Napa,5.072,5.26,5.441,5.296,U.S Dollar,US Gallon,2025-02-28
California,CA,Oakland,4.971,5.21,5.393,5.179,U.S Dollar,US Gallon,2025-02-28
California,CA,Orange County,4.719,4.934,5.081,4.967,U.S Dollar,US Gallon,2025-02-28
California,CA,Redding,4.789,5.013,5.119,4.887,U.S Dollar,US Gallon,2025-02-28
California,CA,Riverside,4.625,4.851,5.019,5.008,U.S Dollar,US Gallon,2025-02-28
California,CA,Sacramento,4.936,5.158,5.377,5.125,U.S Dollar,US Gallon,2025-02-28
California,CA,Salinas,5.047,5.179,5.421,5.276,U.S Dollar,US Gallon,2025-02-28
California,CA,San Bernardino,4.629,4.861,5.004,5.024,U.S Dollar,US Gallon,2025-02-28
California,CA,San Diego,4.762,4.973,5.142,5.015,U.S Dollar,US Gallon,2025-02-28
California,CA,San Francisco,5.017,5.266,5.437,5.285,U.S Dollar,US Gallon,2025-02-28
California,CA,San Jose,4.895,5.113,5.278,5.129,U.S Dollar,US Gallon,2025-02-28
California,CA,San Luis Obispo-Atascadero-Paso Robles,5.001,5.239,5.406,5.432,U.S Dollar,US Gallon,2025-02-28
California,CA,San Rafael,5.011,5.284,5.463,5.485,U.S Dollar,US Gallon,2025-02-28
California,CA,Santa Barbara-Santa Maria-Lompoc,4.712,4.831,5.028,5.017,U.S Dollar,US Gallon,2025-02-28
California,CA,Santa Cruz-Watsonville,4.997,5.289,5.435,5.261,U.S Dollar,US Gallon,2025-02-28
California,CA,Santa Rosa,5.106,5.348,5.515,5.343,U.S Dollar,US Gallon,2025-02-28
