State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,5.136,5.416,5.665,5.723,U.S Dollar,US Gallon,2026-06-09
Alaska,AK,Fairbanks,5.168,5.423,5.661,5.587,U.S Dollar,US Gallon,2026-06-09
Alaska,AK,Juneau,4.895,4.974,5.091,6.012,U.S Dollar,US Gallon,2026-06-09
Alabama,AL,Anniston-Oxford,3.743,4.162,4.63,4.806,U.S Dollar,US Gallon,2026-06-09
Alabama,AL,Auburn,3.728,4.065,4.53,4.755,U.S Dollar,US Gallon,2026-06-09
Alabama,AL,Birmingham,3.811,4.298,4.696,4.943,U.S Dollar,US Gallon,2026-06-09
Alabama,AL,Daphne-Fairhope-Foley,3.629,4.113,4.525,4.857,U.S Dollar,US Gallon,2026-06-09
Alabama,AL,Decatur,3.697,4.152,4.516,4.833,U.S Dollar,US Gallon,2026-06-09
Alabama,AL,Dothan,3.778,4.146,4.573,4.973,U.S Dollar,US Gallon,2026-06-09
Alabama,AL,Florence-Muscle Shoals,3.722,4.095,4.484,4.879,U.S Dollar,US Gallon,2026-06-09
Alabama,AL,Gadsden,3.694,4.166,4.551,4.885,U.S Dollar,US Gallon,2026-06-09
Alabama,AL,Huntsville,3.769,4.234,4.556,4.966,U.S Dollar,US Gallon,2026-06-09
Alabama,AL,Mobile,3.671,4.152,4.527,4.831,U.S Dollar,US Gallon,2026-06-09
Alabama,AL,Montgomery,3.762,4.244,4.636,4.829,U.S Dollar,US Gallon,2026-06-09
Alabama,AL,Russell County,3.833,4.335,4.817,4.945,U.S Dollar,US Gallon,2026-06-09
Alabama,AL,Tuscaloosa,3.736,4.168,4.558,4.887,U.S Dollar,US Gallon,2026-06-09
Arkansas,AR,Fayetteville-Springdale-Rogers,3.706,4.166,4.419,4.79,U.S Dollar,US Gallon,2026-06-09
Arkansas,AR,Fort Smith (AR only),3.755,4.212,4.57,4.835,U.S Dollar,US Gallon,2026-06-09
Arkansas,AR,Hot Springs,3.734,4.288,4.601,4.861,U.S Dollar,US Gallon,2026-06-09
Arkansas,AR,Jonesboro,3.644,3.985,4.524,4.8,U.S Dollar,US Gallon,2026-06-09
Arkansas,AR,Little Rock-North Little Rock,3.761,4.276,4.601,4.775,U.S Dollar,US Gallon,2026-06-09
Arkansas,AR,Pine Bluff,3.768,4.178,4.703,4.774,U.S Dollar,US Gallon,2026-06-09
Arkansas,AR,Texarkana (AR only),3.74,4.342,4.574,4.828,U.S Dollar,US Gallon,2026-06-09
Arkansas,AR,West Memphis,3.742,4.178,4.555,4.896,U.S Dollar,US Gallon,2026-06-09
Arizona,AZ,East Valley,4.497,4.891,5.209,5.521,U.S Dollar,US Gallon,2026-06-09
Arizona,AZ,Flagstaff,4.753,5.01,5.344,5.778,U.S Dollar,US Gallon,2026-06-09
Arizona,AZ,Glendale,4.47,4.877,5.149,5.524,U.S Dollar,US Gallon,2026-06-09
Arizona,AZ,Lake Havasu-Kingman,4.631,4.903,5.264,5.779,U.S Dollar,US Gallon,2026-06-09
Arizona,AZ,Peoria,4.49,4.955,5.231,5.6,U.S Dollar,US Gallon,2026-06-09
Arizona,AZ,Phoenix Proper,4.501,4.895,5.207,5.563,U.S Dollar,US Gallon,2026-06-09
Arizona,AZ,Phoenix-Mesa,4.495,4.895,5.21,5.553,U.S Dollar,US Gallon,2026-06-09
Arizona,AZ,Pima County,4.433,4.814,5.112,5.631,U.S Dollar,US Gallon,2026-06-09
Arizona,AZ,Prescott,4.766,5.087,5.42,5.877,U.S Dollar,US Gallon,2026-06-09
Arizona,AZ,Scottsdale,4.655,5.013,5.325,5.706,U.S Dollar,US Gallon,2026-06-09
Arizona,AZ,Sierra Vista-Douglas,4.57,4.849,5.181,5.574,U.S Dollar,US Gallon,2026-06-09
Arizona,AZ,Tucson,4.439,4.822,5.127,5.633,U.S Dollar,US Gallon,2026-06-09
Arizona,AZ,West Valley,4.459,4.87,5.149,5.558,U.S Dollar,US Gallon,2026-06-09
Arizona,AZ,Yuma,4.635,4.902,5.199,5.763,U.S Dollar,US Gallon,2026-06-09
California,CA,Bakersfield,5.949,6.166,6.393,7.189,U.S Dollar,US Gallon,2026-06-09
California,CA,Chico-Paradise,5.796,6.005,6.17,7.005,U.S Dollar,US Gallon,2026-06-09
California,CA,El Centro,5.627,5.807,6.061,6.991,U.S Dollar,US Gallon,2026-06-09
California,CA,Fresno,5.841,6.091,6.319,7.252,U.S Dollar,US Gallon,2026-06-09
California,CA,Hanford-Corcoran,5.775,6.045,6.214,7.161,U.S Dollar,US Gallon,2026-06-09
California,CA,Los Angeles-Long Beach,5.881,6.113,6.275,7.231,U.S Dollar,US Gallon,2026-06-09
California,CA,Madera-Chowchilla,5.985,6.26,6.454,7.271,U.S Dollar,US Gallon,2026-06-09
California,CA,Merced,5.978,6.305,6.507,7.502,U.S Dollar,US Gallon,2026-06-09
California,CA,Modesto,5.798,6.091,6.306,7.263,U.S Dollar,US Gallon,2026-06-09
California,CA,Napa,5.992,6.152,6.383,7.034,U.S Dollar,US Gallon,2026-06-09
California,CA,Oakland,5.935,6.183,6.381,7.225,U.S Dollar,US Gallon,2026-06-09
California,CA,Orange County,5.757,5.99,6.147,6.991,U.S Dollar,US Gallon,2026-06-09
California,CA,Redding,5.767,6.022,6.155,7.038,U.S Dollar,US Gallon,2026-06-09
California,CA,Riverside,5.723,5.963,6.145,7.054,U.S Dollar,US Gallon,2026-06-09
California,CA,Sacramento,5.885,6.13,6.353,7.206,U.S Dollar,US Gallon,2026-06-09
California,CA,Salinas,6.007,6.209,6.4,7.32,U.S Dollar,US Gallon,2026-06-09
California,CA,San Bernardino,5.756,5.959,6.157,7.011,U.S Dollar,US Gallon,2026-06-09
California,CA,San Diego,5.875,6.098,6.293,7.049,U.S Dollar,US Gallon,2026-06-09
California,CA,San Francisco,6.028,6.207,6.402,7.255,U.S Dollar,US Gallon,2026-06-09
California,CA,San Jose,5.891,6.132,6.303,7.176,U.S Dollar,US Gallon,2026-06-09
California,CA,San Luis Obispo-Atascadero-Paso Robles,6.066,6.27,6.441,7.354,U.S Dollar,US Gallon,2026-06-09
California,CA,San Rafael,5.949,6.176,6.363,7.023,U.S Dollar,US Gallon,2026-06-09
California,CA,Santa Barbara-Santa Maria-Lompoc,5.871,6.071,6.265,7.194,U.S Dollar,US Gallon,2026-06-09
California,CA,Santa Cruz-Watsonville,6.058,6.329,6.503,7.27,U.S Dollar,US Gallon,2026-06-09
California,CA,Santa Rosa,5.994,6.214,6.394,7.17,U.S Dollar,US Gallon,2026-06-09
California,CA,Stockton-Lodi,5.738,6.007,6.226,7.059,U.S Dollar,US Gallon,2026-06-09
California,CA,Vallejo-Fairfield,5.851,6.111,6.304,7.165,U.S Dollar,US Gallon,2026-06-09
California,CA,Ventura,5.798,6.03,6.204,7.151,U.S Dollar,US Gallon,2026-06-09
California,CA,Visalia-Tulare-Porterville,5.833,6.067,6.33,7.213,U.S Dollar,US Gallon,2026-06-09
California,CA,Yolo,5.857,6.087,6.323,7.105,U.S Dollar,US Gallon,2026-06-09
California,CA,Yuba City,5.718,6.007,6.16,7.052,U.S Dollar,US Gallon,2026-06-09
Colorado,CO,Boulder-Longmont,4.167,4.63,4.961,5.123,U.S Dollar,US Gallon,2026-06-09
Colorado,CO,Colorado Springs,4.057,4.482,4.822,4.853,U.S Dollar,US Gallon,2026-06-09
Colorado,CO,Denver,4.054,4.5,4.827,4.889,U.S Dollar,US Gallon,2026-06-09
Colorado,CO,Durango,4.685,4.983,5.265,5.441,U.S Dollar,US Gallon,2026-06-09
Colorado,CO,Fort Collins-Loveland,4.221,4.612,4.988,4.97,U.S Dollar,US Gallon,2026-06-09
Colorado,CO,Glenwood Springs,4.83,5.368,5.656,5.824,U.S Dollar,US Gallon,2026-06-09
Colorado,CO,Grand Junction (CO only),4.397,4.719,5.069,5.351,U.S Dollar,US Gallon,2026-06-09
Colorado,CO,Greeley,3.967,4.355,4.663,4.748,U.S Dollar,US Gallon,2026-06-09
Colorado,CO,Pueblo,4.071,4.497,4.84,4.877,U.S Dollar,US Gallon,2026-06-09
Colorado,CO,Vail,4.644,4.982,5.296,5.763,U.S Dollar,US Gallon,2026-06-09
Connecticut,CT,Bridgeport,4.462,5.112,5.49,5.708,U.S Dollar,US Gallon,2026-06-09
Connecticut,CT,Hartford,4.29,4.892,5.314,5.567,U.S Dollar,US Gallon,2026-06-09
Connecticut,CT,Lower Fairfield County,4.458,5.095,5.44,5.696,U.S Dollar,US Gallon,2026-06-09
Connecticut,CT,New Haven-Meriden,4.327,4.87,5.239,5.59,U.S Dollar,US Gallon,2026-06-09
Connecticut,CT,New London-Norwich (CT only),4.269,4.82,5.249,5.567,U.S Dollar,US Gallon,2026-06-09
Connecticut,CT,Windham,4.359,4.82,5.223,5.592,U.S Dollar,US Gallon,2026-06-09
District of Columbia,DC,Washington (DC only),4.464,5.084,5.456,5.722,U.S Dollar,US Gallon,2026-06-09
District of Columbia,DC,Washington (Entire Metro Average),4.053,4.607,4.96,5.199,U.S Dollar,US Gallon,2026-06-09
Delaware,DE,Dover,3.963,4.508,4.801,5.08,U.S Dollar,US Gallon,2026-06-09
Delaware,DE,Milford-Seaford,3.965,4.453,4.777,5.085,U.S Dollar,US Gallon,2026-06-09
Delaware,DE,Wilmington-Newark (DE only),3.911,4.612,4.893,5.061,U.S Dollar,US Gallon,2026-06-09
Florida,FL,Bradenton-Sarasota-Venice,3.887,4.398,4.72,4.962,U.S Dollar,US Gallon,2026-06-09
Florida,FL,Crestview-Fort Walton Beach,3.732,4.232,4.575,4.855,U.S Dollar,US Gallon,2026-06-09
Florida,FL,Daytona Beach,3.911,4.429,4.766,4.986,U.S Dollar,US Gallon,2026-06-09
Florida,FL,Fort Lauderdale,3.975,4.466,4.77,5.059,U.S Dollar,US Gallon,2026-06-09
Florida,FL,Fort Myers-Cape Coral,3.922,4.447,4.73,4.957,U.S Dollar,US Gallon,2026-06-09
Florida,FL,Gainesville,3.97,4.465,4.878,5.066,U.S Dollar,US Gallon,2026-06-09
Florida,FL,Homosassa Springs,3.917,4.388,4.75,5.002,U.S Dollar,US Gallon,2026-06-09
Florida,FL,Jacksonville,3.914,4.394,4.744,4.998,U.S Dollar,US Gallon,2026-06-09
