State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.665,3.962,4.231,3.7,U.S Dollar,US Gallon,2024-09-28
Alaska,AK,Fairbanks,3.523,3.768,3.988,3.806,U.S Dollar,US Gallon,2024-09-28
Alaska,AK,Juneau,3.778,3.698,3.729,3.62,U.S Dollar,US Gallon,2024-09-28
Alabama,AL,Anniston-Oxford,2.747,3.108,3.527,3.259,U.S Dollar,US Gallon,2024-09-28
Alabama,AL,Auburn,2.726,3.088,3.485,3.186,U.S Dollar,US Gallon,2024-09-28
Alabama,AL,Birmingham,2.788,3.252,3.648,3.386,U.S Dollar,US Gallon,2024-09-28
Alabama,AL,Daphne-Fairhope-Foley,2.799,3.223,3.615,3.286,U.S Dollar,US Gallon,2024-09-28
Alabama,AL,Decatur,2.732,3.125,3.52,3.274,U.S Dollar,US Gallon,2024-09-28
Alabama,AL,Dothan,2.817,3.175,3.54,3.494,U.S Dollar,US Gallon,2024-09-28
Alabama,AL,Florence-Muscle Shoals,2.773,3.191,3.57,3.261,U.S Dollar,US Gallon,2024-09-28
Alabama,AL,Gadsden,2.64,3.059,3.463,3.292,U.S Dollar,US Gallon,2024-09-28
Alabama,AL,Huntsville,2.821,3.215,3.633,3.387,U.S Dollar,US Gallon,2024-09-28
Alabama,AL,Mobile,2.756,3.181,3.548,3.283,U.S Dollar,US Gallon,2024-09-28
Alabama,AL,Montgomery,2.776,3.233,3.66,3.31,U.S Dollar,US Gallon,2024-09-28
Alabama,AL,Russell County,2.802,3.26,3.59,3.393,U.S Dollar,US Gallon,2024-09-28
Alabama,AL,Tuscaloosa,2.761,3.213,3.613,3.313,U.S Dollar,US Gallon,2024-09-28
Arkansas,AR,Fayetteville-Springdale-Rogers,2.895,3.254,3.583,3.169,U.S Dollar,US Gallon,2024-09-28
Arkansas,AR,Fort Smith (AR only),2.823,3.217,3.573,3.282,U.S Dollar,US Gallon,2024-09-28
