State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.472,3.801,4.018,3.797,U.S Dollar,US Gallon,2026-02-18
Alaska,AK,Fairbanks,3.332,3.508,3.735,3.783,U.S Dollar,US Gallon,2026-02-18
Alaska,AK,Juneau,3.788,3.859,3.972,4.518,U.S Dollar,US Gallon,2026-02-18
Alabama,AL,Anniston-Oxford,2.593,3.009,3.39,3.331,U.S Dollar,US Gallon,2026-02-18
Alabama,AL,Auburn,2.582,3.011,3.439,3.373,U.S Dollar,US Gallon,2026-02-18
Alabama,AL,Birmingham,2.614,3.095,3.496,3.413,U.S Dollar,US Gallon,2026-02-18
Alabama,AL,Daphne-Fairhope-Foley,2.651,3.118,3.514,3.398,U.S Dollar,US Gallon,2026-02-18
Alabama,AL,Decatur,2.612,3.076,3.456,3.327,U.S Dollar,US Gallon,2026-02-18
Alabama,AL,Dothan,2.608,3.019,3.431,3.475,U.S Dollar,US Gallon,2026-02-18
Alabama,AL,Florence-Muscle Shoals,2.69,3.175,3.549,3.307,U.S Dollar,US Gallon,2026-02-18
Alabama,AL,Gadsden,2.601,3.084,3.496,3.357,U.S Dollar,US Gallon,2026-02-18
Alabama,AL,Huntsville,2.641,3.156,3.47,3.355,U.S Dollar,US Gallon,2026-02-18
Alabama,AL,Mobile,2.626,3.067,3.461,3.422,U.S Dollar,US Gallon,2026-02-18
Alabama,AL,Montgomery,2.641,3.088,3.518,3.389,U.S Dollar,US Gallon,2026-02-18
Alabama,AL,Russell County,2.609,3.098,3.551,3.464,U.S Dollar,US Gallon,2026-02-18
Alabama,AL,Tuscaloosa,2.598,3.01,3.428,3.376,U.S Dollar,US Gallon,2026-02-18
Arkansas,AR,Fayetteville-Springdale-Rogers,2.42,2.836,3.124,3.259,U.S Dollar,US Gallon,2026-02-18
Arkansas,AR,Fort Smith (AR only),2.383,2.804,3.139,3.252,U.S Dollar,US Gallon,2026-02-18
Arkansas,AR,Hot Springs,2.401,2.971,3.299,3.266,U.S Dollar,US Gallon,2026-02-18
Arkansas,AR,Jonesboro,2.467,2.878,3.31,3.379,U.S Dollar,US Gallon,2026-02-18
Arkansas,AR,Little Rock-North Little Rock,2.424,2.935,3.296,3.24,U.S Dollar,US Gallon,2026-02-18
Arkansas,AR,Pine Bluff,2.466,3.019,3.316,3.308,U.S Dollar,US Gallon,2026-02-18
Arkansas,AR,Texarkana (AR only),2.607,3.118,3.417,3.276,U.S Dollar,US Gallon,2026-02-18
Arkansas,AR,West Memphis,2.582,3.036,3.488,3.44,U.S Dollar,US Gallon,2026-02-18
Arizona,AZ,East Valley,3.308,3.681,3.989,3.488,U.S Dollar,US Gallon,2026-02-18
Arizona,AZ,Flagstaff,3.177,3.469,3.86,3.761,U.S Dollar,US Gallon,2026-02-18
Arizona,AZ,Glendale,3.287,3.645,3.975,3.424,U.S Dollar,US Gallon,2026-02-18
Arizona,AZ,Lake Havasu-Kingman,2.987,3.295,3.6,3.726,U.S Dollar,US Gallon,2026-02-18
Arizona,AZ,Peoria,3.265,3.653,4.007,3.414,U.S Dollar,US Gallon,2026-02-18
Arizona,AZ,Phoenix Proper,3.319,3.708,4.011,3.453,U.S Dollar,US Gallon,2026-02-18
Arizona,AZ,Phoenix-Mesa,3.287,3.666,3.981,3.479,U.S Dollar,US Gallon,2026-02-18
Arizona,AZ,Pima County,2.939,3.339,3.636,3.418,U.S Dollar,US Gallon,2026-02-18
Arizona,AZ,Prescott,3.067,3.376,3.696,3.568,U.S Dollar,US Gallon,2026-02-18
Arizona,AZ,Scottsdale,3.412,3.771,4.097,3.7,U.S Dollar,US Gallon,2026-02-18
Arizona,AZ,Sierra Vista-Douglas,2.991,3.311,3.627,3.608,U.S Dollar,US Gallon,2026-02-18
Arizona,AZ,Tucson,2.937,3.334,3.63,3.422,U.S Dollar,US Gallon,2026-02-18
Arizona,AZ,West Valley,3.263,3.631,3.966,3.401,U.S Dollar,US Gallon,2026-02-18
Arizona,AZ,Yuma,2.974,3.385,3.687,3.581,U.S Dollar,US Gallon,2026-02-18
California,CA,Bakersfield,4.482,4.728,4.936,5.03,U.S Dollar,US Gallon,2026-02-18
California,CA,Chico-Paradise,4.448,4.643,4.752,4.76,U.S Dollar,US Gallon,2026-02-18
California,CA,El Centro,4.202,4.372,4.628,4.785,U.S Dollar,US Gallon,2026-02-18
California,CA,Fresno,4.556,4.819,5.042,5.018,U.S Dollar,US Gallon,2026-02-18
California,CA,Hanford-Corcoran,4.472,4.722,4.931,4.949,U.S Dollar,US Gallon,2026-02-18
California,CA,Los Angeles-Long Beach,4.619,4.846,5.007,5.075,U.S Dollar,US Gallon,2026-02-18
California,CA,Madera-Chowchilla,4.575,4.904,5.09,5.088,U.S Dollar,US Gallon,2026-02-18
California,CA,Merced,4.502,4.749,4.98,5.064,U.S Dollar,US Gallon,2026-02-18
California,CA,Modesto,4.476,4.769,4.973,5.054,U.S Dollar,US Gallon,2026-02-18
California,CA,Napa,4.795,4.967,5.146,5.099,U.S Dollar,US Gallon,2026-02-18
California,CA,Oakland,4.688,4.937,5.122,5.144,U.S Dollar,US Gallon,2026-02-18
California,CA,Orange County,4.548,4.775,4.928,4.926,U.S Dollar,US Gallon,2026-02-18
California,CA,Redding,4.415,4.564,4.738,4.832,U.S Dollar,US Gallon,2026-02-18
California,CA,Riverside,4.471,4.721,4.89,4.947,U.S Dollar,US Gallon,2026-02-18
California,CA,Sacramento,4.632,4.874,5.105,5.033,U.S Dollar,US Gallon,2026-02-18
California,CA,Salinas,4.77,4.917,5.143,5.26,U.S Dollar,US Gallon,2026-02-18
California,CA,San Bernardino,4.458,4.683,4.871,4.964,U.S Dollar,US Gallon,2026-02-18
California,CA,San Diego,4.607,4.82,5.0,4.979,U.S Dollar,US Gallon,2026-02-18
California,CA,San Francisco,4.806,5.019,5.21,5.296,U.S Dollar,US Gallon,2026-02-18
California,CA,San Jose,4.619,4.848,5.023,5.157,U.S Dollar,US Gallon,2026-02-18
California,CA,San Luis Obispo-Atascadero-Paso Robles,4.743,4.986,5.158,5.269,U.S Dollar,US Gallon,2026-02-18
California,CA,San Rafael,4.838,5.05,5.231,5.339,U.S Dollar,US Gallon,2026-02-18
California,CA,Santa Barbara-Santa Maria-Lompoc,4.533,4.718,4.903,5.075,U.S Dollar,US Gallon,2026-02-18
California,CA,Santa Cruz-Watsonville,4.656,4.883,5.1,5.135,U.S Dollar,US Gallon,2026-02-18
California,CA,Santa Rosa,4.781,4.984,5.182,5.262,U.S Dollar,US Gallon,2026-02-18
California,CA,Stockton-Lodi,4.508,4.75,4.998,4.97,U.S Dollar,US Gallon,2026-02-18
California,CA,Vallejo-Fairfield,4.592,4.847,5.063,5.035,U.S Dollar,US Gallon,2026-02-18
California,CA,Ventura,4.557,4.795,4.968,5.101,U.S Dollar,US Gallon,2026-02-18
California,CA,Visalia-Tulare-Porterville,4.565,4.859,5.028,5.096,U.S Dollar,US Gallon,2026-02-18
California,CA,Yolo,4.546,4.806,5.044,4.953,U.S Dollar,US Gallon,2026-02-18
California,CA,Yuba City,4.372,4.66,4.817,4.829,U.S Dollar,US Gallon,2026-02-18
Colorado,CO,Boulder-Longmont,2.78,3.244,3.581,3.476,U.S Dollar,US Gallon,2026-02-18
Colorado,CO,Colorado Springs,2.678,3.091,3.428,3.382,U.S Dollar,US Gallon,2026-02-18
Colorado,CO,Denver,2.701,3.146,3.478,3.389,U.S Dollar,US Gallon,2026-02-18
Colorado,CO,Durango,2.818,3.104,3.4,3.497,U.S Dollar,US Gallon,2026-02-18
Colorado,CO,Fort Collins-Loveland,2.689,3.089,3.418,3.373,U.S Dollar,US Gallon,2026-02-18
Colorado,CO,Glenwood Springs,3.234,3.615,3.8,3.986,U.S Dollar,US Gallon,2026-02-18
Colorado,CO,Grand Junction (CO only),2.946,3.248,3.632,3.641,U.S Dollar,US Gallon,2026-02-18
Colorado,CO,Greeley,2.644,3.062,3.37,3.321,U.S Dollar,US Gallon,2026-02-18
Colorado,CO,Pueblo,2.729,3.123,3.452,3.341,U.S Dollar,US Gallon,2026-02-18
Colorado,CO,Vail,3.239,3.56,3.766,3.641,U.S Dollar,US Gallon,2026-02-18
