State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.684,3.99,4.214,3.975,U.S Dollar,US Gallon,2025-07-20
Alaska,AK,Fairbanks,3.791,4.041,4.274,4.137,U.S Dollar,US Gallon,2025-07-20
Alaska,AK,Juneau,3.773,3.706,3.802,4.299,U.S Dollar,US Gallon,2025-07-20
Alabama,AL,Anniston-Oxford,2.752,3.136,3.529,3.359,U.S Dollar,US Gallon,2025-07-20
Alabama,AL,Auburn,2.799,3.211,3.614,3.358,U.S Dollar,US Gallon,2025-07-20
Alabama,AL,Birmingham,2.808,3.282,3.7,3.468,U.S Dollar,US Gallon,2025-07-20
Alabama,AL,Daphne-Fairhope-Foley,2.834,3.301,3.669,3.469,U.S Dollar,US Gallon,2025-07-20
Alabama,AL,Decatur,2.742,3.194,3.588,3.358,U.S Dollar,US Gallon,2025-07-20
Alabama,AL,Dothan,2.812,3.234,3.621,3.535,U.S Dollar,US Gallon,2025-07-20
Alabama,AL,Florence-Muscle Shoals,2.767,3.161,3.532,3.338,U.S Dollar,US Gallon,2025-07-20
Alabama,AL,Gadsden,2.721,3.116,3.623,3.322,U.S Dollar,US Gallon,2025-07-20
Alabama,AL,Huntsville,2.761,3.199,3.546,3.399,U.S Dollar,US Gallon,2025-07-20
Alabama,AL,Mobile,2.794,3.242,3.606,3.488,U.S Dollar,US Gallon,2025-07-20
Alabama,AL,Montgomery,2.833,3.299,3.71,3.485,U.S Dollar,US Gallon,2025-07-20
Alabama,AL,Russell County,2.873,3.286,3.722,3.42,U.S Dollar,US Gallon,2025-07-20
Alabama,AL,Tuscaloosa,2.755,3.181,3.571,3.417,U.S Dollar,US Gallon,2025-07-20
Arkansas,AR,Fayetteville-Springdale-Rogers,2.768,3.173,3.464,3.334,U.S Dollar,US Gallon,2025-07-20
Arkansas,AR,Fort Smith (AR only),2.733,3.122,3.472,3.325,U.S Dollar,US Gallon,2025-07-20
Arkansas,AR,Hot Springs,2.714,3.226,3.577,3.329,U.S Dollar,US Gallon,2025-07-20
Arkansas,AR,Jonesboro,2.69,3.069,3.479,3.401,U.S Dollar,US Gallon,2025-07-20
Arkansas,AR,Little Rock-North Little Rock,2.756,3.219,3.599,3.352,U.S Dollar,US Gallon,2025-07-20
Arkansas,AR,Pine Bluff,2.793,3.189,3.671,3.48,U.S Dollar,US Gallon,2025-07-20
