State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.847,4.149,4.439,4.063,U.S Dollar,US Gallon,2025-10-23
Alaska,AK,Fairbanks,3.783,4.045,4.307,4.167,U.S Dollar,US Gallon,2025-10-23
Alaska,AK,Juneau,3.847,3.871,3.986,4.469,U.S Dollar,US Gallon,2025-10-23
Alabama,AL,Anniston-Oxford,2.666,3.065,3.408,3.257,U.S Dollar,US Gallon,2025-10-23
Alabama,AL,Auburn,2.667,3.041,3.453,3.294,U.S Dollar,US Gallon,2025-10-23
Alabama,AL,Birmingham,2.698,3.205,3.609,3.412,U.S Dollar,US Gallon,2025-10-23
Alabama,AL,Daphne-Fairhope-Foley,2.689,3.152,3.526,3.359,U.S Dollar,US Gallon,2025-10-23
Alabama,AL,Decatur,2.552,2.984,3.331,3.207,U.S Dollar,US Gallon,2025-10-23
Alabama,AL,Dothan,2.656,3.087,3.498,3.505,U.S Dollar,US Gallon,2025-10-23
Alabama,AL,Florence-Muscle Shoals,2.601,2.999,3.39,3.242,U.S Dollar,US Gallon,2025-10-23
Alabama,AL,Gadsden,2.626,3.076,3.485,3.252,U.S Dollar,US Gallon,2025-10-23
Alabama,AL,Huntsville,2.649,3.125,3.482,3.297,U.S Dollar,US Gallon,2025-10-23
Alabama,AL,Mobile,2.635,3.088,3.454,3.336,U.S Dollar,US Gallon,2025-10-23
Alabama,AL,Montgomery,2.71,3.172,3.588,3.325,U.S Dollar,US Gallon,2025-10-23
Alabama,AL,Russell County,2.736,3.206,3.606,3.371,U.S Dollar,US Gallon,2025-10-23
Alabama,AL,Tuscaloosa,2.66,3.088,3.509,3.376,U.S Dollar,US Gallon,2025-10-23
Arkansas,AR,Fayetteville-Springdale-Rogers,2.75,3.153,3.469,3.267,U.S Dollar,US Gallon,2025-10-23
Arkansas,AR,Fort Smith (AR only),2.613,3.045,3.385,3.275,U.S Dollar,US Gallon,2025-10-23
Arkansas,AR,Hot Springs,2.58,3.166,3.48,3.227,U.S Dollar,US Gallon,2025-10-23
Arkansas,AR,Jonesboro,2.667,3.125,3.505,3.36,U.S Dollar,US Gallon,2025-10-23
Arkansas,AR,Little Rock-North Little Rock,2.624,3.112,3.477,3.244,U.S Dollar,US Gallon,2025-10-23
Arkansas,AR,Pine Bluff,2.673,3.245,3.666,3.352,U.S Dollar,US Gallon,2025-10-23
Arkansas,AR,Texarkana (AR only),2.689,3.208,3.58,3.156,U.S Dollar,US Gallon,2025-10-23
Arkansas,AR,West Memphis,2.636,3.071,3.422,3.291,U.S Dollar,US Gallon,2025-10-23
Arizona,AZ,East Valley,3.605,3.999,4.303,3.58,U.S Dollar,US Gallon,2025-10-23
