State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.306,3.593,3.852,3.527,U.S Dollar,US Gallon,2025-01-03
Alaska,AK,Fairbanks,3.246,3.456,3.681,3.577,U.S Dollar,US Gallon,2025-01-03
Alaska,AK,Juneau,3.313,3.361,3.461,3.497,U.S Dollar,US Gallon,2025-01-03
Alabama,AL,Anniston-Oxford,2.801,3.2,3.549,3.311,U.S Dollar,US Gallon,2025-01-03
Alabama,AL,Auburn,2.686,3.063,3.479,3.288,U.S Dollar,US Gallon,2025-01-03
Alabama,AL,Birmingham,2.729,3.184,3.603,3.369,U.S Dollar,US Gallon,2025-01-03
Alabama,AL,Daphne-Fairhope-Foley,2.713,3.141,3.5,3.232,U.S Dollar,US Gallon,2025-01-03
Alabama,AL,Decatur,2.691,3.115,3.511,3.205,U.S Dollar,US Gallon,2025-01-03
Alabama,AL,Dothan,2.75,3.179,3.524,3.493,U.S Dollar,US Gallon,2025-01-03
Alabama,AL,Florence-Muscle Shoals,2.771,3.184,3.577,3.238,U.S Dollar,US Gallon,2025-01-03
Alabama,AL,Gadsden,2.687,3.095,3.472,3.253,U.S Dollar,US Gallon,2025-01-03
Alabama,AL,Huntsville,2.743,3.162,3.554,3.309,U.S Dollar,US Gallon,2025-01-03
Alabama,AL,Mobile,2.691,3.148,3.497,3.293,U.S Dollar,US Gallon,2025-01-03
Alabama,AL,Montgomery,2.729,3.179,3.598,3.287,U.S Dollar,US Gallon,2025-01-03
Alabama,AL,Russell County,2.707,3.21,3.51,3.368,U.S Dollar,US Gallon,2025-01-03
Alabama,AL,Tuscaloosa,2.708,3.176,3.586,3.294,U.S Dollar,US Gallon,2025-01-03
Arkansas,AR,Fayetteville-Springdale-Rogers,2.752,3.128,3.418,3.044,U.S Dollar,US Gallon,2025-01-03
Arkansas,AR,Fort Smith (AR only),2.617,3.023,3.402,3.086,U.S Dollar,US Gallon,2025-01-03
Arkansas,AR,Hot Springs,2.682,3.148,3.556,3.185,U.S Dollar,US Gallon,2025-01-03
Arkansas,AR,Jonesboro,2.723,3.12,3.496,3.205,U.S Dollar,US Gallon,2025-01-03
Arkansas,AR,Little Rock-North Little Rock,2.684,3.133,3.511,3.167,U.S Dollar,US Gallon,2025-01-03
Arkansas,AR,Pine Bluff,2.623,3.059,3.544,3.221,U.S Dollar,US Gallon,2025-01-03
Arkansas,AR,Texarkana (AR only),2.683,3.044,3.406,3.234,U.S Dollar,US Gallon,2025-01-03
Arkansas,AR,West Memphis,2.695,3.074,3.394,3.261,U.S Dollar,US Gallon,2025-01-03
Arizona,AZ,East Valley,3.123,3.459,3.797,3.402,U.S Dollar,US Gallon,2025-01-03
Arizona,AZ,Flagstaff,3.066,3.342,3.689,3.508,U.S Dollar,US Gallon,2025-01-03
Arizona,AZ,Glendale,3.026,3.351,3.67,3.355,U.S Dollar,US Gallon,2025-01-03
Arizona,AZ,Lake Havasu-Kingman,3.023,3.271,3.547,3.512,U.S Dollar,US Gallon,2025-01-03
Arizona,AZ,Peoria,3.038,3.407,3.7,3.398,U.S Dollar,US Gallon,2025-01-03
Arizona,AZ,Phoenix Proper,3.048,3.388,3.702,3.448,U.S Dollar,US Gallon,2025-01-03
Arizona,AZ,Phoenix-Mesa,3.073,3.411,3.734,3.441,U.S Dollar,US Gallon,2025-01-03
Arizona,AZ,Pima County,2.892,3.252,3.555,3.434,U.S Dollar,US Gallon,2025-01-03
Arizona,AZ,Prescott,3.164,3.435,3.784,3.443,U.S Dollar,US Gallon,2025-01-03
Arizona,AZ,Scottsdale,3.177,3.501,3.808,3.607,U.S Dollar,US Gallon,2025-01-03
