State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.683,3.972,4.232,3.713,U.S Dollar,US Gallon,2024-09-17
Alaska,AK,Fairbanks,3.552,3.753,4.017,3.845,U.S Dollar,US Gallon,2024-09-17
Alaska,AK,Juneau,3.687,3.664,3.756,3.966,U.S Dollar,US Gallon,2024-09-17
Alabama,AL,Anniston-Oxford,2.715,3.077,3.439,3.284,U.S Dollar,US Gallon,2024-09-17
Alabama,AL,Auburn,2.694,3.052,3.414,3.173,U.S Dollar,US Gallon,2024-09-17
Alabama,AL,Birmingham,2.769,3.232,3.607,3.391,U.S Dollar,US Gallon,2024-09-17
Alabama,AL,Daphne-Fairhope-Foley,2.759,3.193,3.581,3.248,U.S Dollar,US Gallon,2024-09-17
Alabama,AL,Decatur,2.74,3.151,3.533,3.296,U.S Dollar,US Gallon,2024-09-17
Alabama,AL,Dothan,2.83,3.199,3.554,3.494,U.S Dollar,US Gallon,2024-09-17
Alabama,AL,Florence-Muscle Shoals,2.755,3.149,3.58,3.212,U.S Dollar,US Gallon,2024-09-17
Alabama,AL,Gadsden,2.605,3.024,3.457,3.339,U.S Dollar,US Gallon,2024-09-17
Alabama,AL,Huntsville,2.847,3.25,3.639,3.385,U.S Dollar,US Gallon,2024-09-17
Alabama,AL,Mobile,2.721,3.16,3.522,3.243,U.S Dollar,US Gallon,2024-09-17
Alabama,AL,Montgomery,2.749,3.209,3.611,3.272,U.S Dollar,US Gallon,2024-09-17
Alabama,AL,Russell County,2.798,3.288,3.679,3.483,U.S Dollar,US Gallon,2024-09-17
Alabama,AL,Tuscaloosa,2.711,3.17,3.555,3.281,U.S Dollar,US Gallon,2024-09-17
Arkansas,AR,Fayetteville-Springdale-Rogers,2.778,3.142,3.466,3.176,U.S Dollar,US Gallon,2024-09-17
Arkansas,AR,Fort Smith (AR only),2.803,3.163,3.548,3.302,U.S Dollar,US Gallon,2024-09-17
Arkansas,AR,Hot Springs,2.826,3.272,3.698,3.325,U.S Dollar,US Gallon,2024-09-17
Arkansas,AR,Jonesboro,2.704,3.058,3.504,3.355,U.S Dollar,US Gallon,2024-09-17
Arkansas,AR,Little Rock-North Little Rock,2.84,3.266,3.661,3.262,U.S Dollar,US Gallon,2024-09-17
Arkansas,AR,Pine Bluff,2.969,3.432,3.885,3.352,U.S Dollar,US Gallon,2024-09-17
Arkansas,AR,Texarkana (AR only),2.81,3.155,3.514,3.262,U.S Dollar,US Gallon,2024-09-17
Arkansas,AR,West Memphis,2.694,3.147,3.454,3.197,U.S Dollar,US Gallon,2024-09-17
Arizona,AZ,East Valley,3.452,3.779,4.106,3.604,U.S Dollar,US Gallon,2024-09-17
Arizona,AZ,Flagstaff,3.483,3.767,4.094,3.685,U.S Dollar,US Gallon,2024-09-17
Arizona,AZ,Glendale,3.38,3.69,4.011,3.559,U.S Dollar,US Gallon,2024-09-17
Arizona,AZ,Lake Havasu-Kingman,3.358,3.558,3.902,3.668,U.S Dollar,US Gallon,2024-09-17
Arizona,AZ,Peoria,3.392,3.715,4.038,3.586,U.S Dollar,US Gallon,2024-09-17
Arizona,AZ,Phoenix Proper,3.391,3.716,4.039,3.68,U.S Dollar,US Gallon,2024-09-17
Arizona,AZ,Phoenix-Mesa,3.423,3.749,4.073,3.654,U.S Dollar,US Gallon,2024-09-17
Arizona,AZ,Pima County,3.273,3.618,3.931,3.57,U.S Dollar,US Gallon,2024-09-17
Arizona,AZ,Prescott,3.435,3.731,4.042,3.657,U.S Dollar,US Gallon,2024-09-17
Arizona,AZ,Scottsdale,3.568,3.894,4.191,3.833,U.S Dollar,US Gallon,2024-09-17
Arizona,AZ,Sierra Vista-Douglas,3.387,3.687,3.984,3.501,U.S Dollar,US Gallon,2024-09-17
Arizona,AZ,Tucson,3.278,3.627,3.939,3.573,U.S Dollar,US Gallon,2024-09-17
Arizona,AZ,West Valley,3.374,3.697,4.017,3.562,U.S Dollar,US Gallon,2024-09-17
Arizona,AZ,Yuma,3.372,3.69,3.981,3.543,U.S Dollar,US Gallon,2024-09-17
California,CA,Bakersfield,4.634,4.886,5.059,5.192,U.S Dollar,US Gallon,2024-09-17
California,CA,Chico-Paradise,4.857,5.05,5.181,4.785,U.S Dollar,US Gallon,2024-09-17
California,CA,El Centro,4.503,4.757,4.949,5.013,U.S Dollar,US Gallon,2024-09-17
California,CA,Fresno,4.878,5.126,5.304,5.082,U.S Dollar,US Gallon,2024-09-17
California,CA,Hanford-Corcoran,4.782,4.966,5.15,5.132,U.S Dollar,US Gallon,2024-09-17
California,CA,Los Angeles-Long Beach,4.612,4.826,4.985,4.883,U.S Dollar,US Gallon,2024-09-17
California,CA,Madera-Chowchilla,4.902,5.078,5.292,5.229,U.S Dollar,US Gallon,2024-09-17
California,CA,Merced,4.92,5.086,5.305,5.107,U.S Dollar,US Gallon,2024-09-17
