State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,5.22,5.52,5.784,5.814,U.S Dollar,US Gallon,2026-05-29
Alaska,AK,Fairbanks,5.256,5.546,5.771,5.816,U.S Dollar,US Gallon,2026-05-29
Alaska,AK,Juneau,4.83,4.974,5.091,6.012,U.S Dollar,US Gallon,2026-05-29
Alabama,AL,Anniston-Oxford,3.972,4.435,4.758,5.055,U.S Dollar,US Gallon,2026-05-29
Alabama,AL,Auburn,4.027,4.443,4.913,5.012,U.S Dollar,US Gallon,2026-05-29
Alabama,AL,Birmingham,4.03,4.507,4.922,5.171,U.S Dollar,US Gallon,2026-05-29
Alabama,AL,Daphne-Fairhope-Foley,3.939,4.411,4.81,5.05,U.S Dollar,US Gallon,2026-05-29
Alabama,AL,Decatur,3.966,4.402,4.765,5.087,U.S Dollar,US Gallon,2026-05-29
Alabama,AL,Dothan,4.053,4.443,4.838,5.212,U.S Dollar,US Gallon,2026-05-29
Alabama,AL,Florence-Muscle Shoals,3.989,4.43,4.831,5.063,U.S Dollar,US Gallon,2026-05-29
Alabama,AL,Gadsden,3.94,4.455,4.81,5.037,U.S Dollar,US Gallon,2026-05-29
Alabama,AL,Huntsville,4.01,4.478,4.831,5.193,U.S Dollar,US Gallon,2026-05-29
Alabama,AL,Mobile,3.961,4.417,4.791,5.065,U.S Dollar,US Gallon,2026-05-29
Alabama,AL,Montgomery,4.025,4.511,4.933,5.06,U.S Dollar,US Gallon,2026-05-29
Alabama,AL,Russell County,4.101,4.575,5.052,5.218,U.S Dollar,US Gallon,2026-05-29
Alabama,AL,Tuscaloosa,4.002,4.434,4.817,5.147,U.S Dollar,US Gallon,2026-05-29
Arkansas,AR,Fayetteville-Springdale-Rogers,3.945,4.327,4.595,4.975,U.S Dollar,US Gallon,2026-05-29
Arkansas,AR,Fort Smith (AR only),3.928,4.393,4.684,5.009,U.S Dollar,US Gallon,2026-05-29
Arkansas,AR,Hot Springs,3.946,4.51,4.885,5.012,U.S Dollar,US Gallon,2026-05-29
