State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.498,3.77,4.014,3.792,U.S Dollar,US Gallon,2026-02-20
Alaska,AK,Fairbanks,3.352,3.564,3.744,3.787,U.S Dollar,US Gallon,2026-02-20
Alaska,AK,Juneau,3.735,3.784,3.858,4.381,U.S Dollar,US Gallon,2026-02-20
Alabama,AL,Anniston-Oxford,2.586,2.979,3.387,3.323,U.S Dollar,US Gallon,2026-02-20
Alabama,AL,Auburn,2.565,3.001,3.373,3.363,U.S Dollar,US Gallon,2026-02-20
Alabama,AL,Birmingham,2.608,3.103,3.508,3.42,U.S Dollar,US Gallon,2026-02-20
Alabama,AL,Daphne-Fairhope-Foley,2.658,3.116,3.514,3.392,U.S Dollar,US Gallon,2026-02-20
Alabama,AL,Decatur,2.621,3.103,3.47,3.341,U.S Dollar,US Gallon,2026-02-20
Alabama,AL,Dothan,2.593,3.01,3.372,3.473,U.S Dollar,US Gallon,2026-02-20
Alabama,AL,Florence-Muscle Shoals,2.707,3.178,3.552,3.326,U.S Dollar,US Gallon,2026-02-20
Alabama,AL,Gadsden,2.593,3.07,3.468,3.357,U.S Dollar,US Gallon,2026-02-20
Alabama,AL,Huntsville,2.638,3.1,3.462,3.344,U.S Dollar,US Gallon,2026-02-20
Alabama,AL,Mobile,2.633,3.067,3.467,3.427,U.S Dollar,US Gallon,2026-02-20
Alabama,AL,Montgomery,2.659,3.124,3.55,3.403,U.S Dollar,US Gallon,2026-02-20
Alabama,AL,Russell County,2.633,3.143,3.567,3.445,U.S Dollar,US Gallon,2026-02-20
Alabama,AL,Tuscaloosa,2.592,3.037,3.46,3.369,U.S Dollar,US Gallon,2026-02-20
Arkansas,AR,Fayetteville-Springdale-Rogers,2.403,2.791,3.106,3.237,U.S Dollar,US Gallon,2026-02-20
Arkansas,AR,Fort Smith (AR only),2.366,2.801,3.146,3.263,U.S Dollar,US Gallon,2026-02-20
Arkansas,AR,Hot Springs,2.396,2.978,3.308,3.264,U.S Dollar,US Gallon,2026-02-20
Arkansas,AR,Jonesboro,2.457,2.805,3.298,3.385,U.S Dollar,US Gallon,2026-02-20
