State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.696,4.028,4.244,4.049,U.S Dollar,US Gallon,2025-08-03
Alaska,AK,Fairbanks,3.817,4.108,4.295,4.124,U.S Dollar,US Gallon,2025-08-03
Alaska,AK,Juneau,3.78,3.715,3.843,4.36,U.S Dollar,US Gallon,2025-08-03
Alabama,AL,Anniston-Oxford,2.718,3.08,3.479,3.403,U.S Dollar,US Gallon,2025-08-03
Alabama,AL,Auburn,2.776,3.153,3.587,3.339,U.S Dollar,US Gallon,2025-08-03
Alabama,AL,Birmingham,2.78,3.243,3.655,3.5,U.S Dollar,US Gallon,2025-08-03
Alabama,AL,Daphne-Fairhope-Foley,2.817,3.27,3.653,3.468,U.S Dollar,US Gallon,2025-08-03
Alabama,AL,Decatur,2.715,3.163,3.549,3.359,U.S Dollar,US Gallon,2025-08-03
Alabama,AL,Dothan,2.812,3.199,3.537,3.583,U.S Dollar,US Gallon,2025-08-03
Alabama,AL,Florence-Muscle Shoals,2.745,3.132,3.531,3.322,U.S Dollar,US Gallon,2025-08-03
Alabama,AL,Gadsden,2.666,3.122,3.51,3.378,U.S Dollar,US Gallon,2025-08-03
Alabama,AL,Huntsville,2.743,3.164,3.498,3.403,U.S Dollar,US Gallon,2025-08-03
Alabama,AL,Mobile,2.777,3.262,3.607,3.499,U.S Dollar,US Gallon,2025-08-03
Alabama,AL,Montgomery,2.816,3.275,3.712,3.504,U.S Dollar,US Gallon,2025-08-03
Alabama,AL,Russell County,2.876,3.261,3.678,3.512,U.S Dollar,US Gallon,2025-08-03
Alabama,AL,Tuscaloosa,2.749,3.187,3.579,3.428,U.S Dollar,US Gallon,2025-08-03
Arkansas,AR,Fayetteville-Springdale-Rogers,2.786,3.2,3.465,3.408,U.S Dollar,US Gallon,2025-08-03
Arkansas,AR,Fort Smith (AR only),2.745,3.129,3.521,3.379,U.S Dollar,US Gallon,2025-08-03
Arkansas,AR,Hot Springs,2.692,3.194,3.605,3.328,U.S Dollar,US Gallon,2025-08-03
Arkansas,AR,Jonesboro,2.7,3.141,3.558,3.444,U.S Dollar,US Gallon,2025-08-03
Arkansas,AR,Little Rock-North Little Rock,2.741,3.189,3.596,3.356,U.S Dollar,US Gallon,2025-08-03
Arkansas,AR,Pine Bluff,2.782,3.286,3.7,3.479,U.S Dollar,US Gallon,2025-08-03
Arkansas,AR,Texarkana (AR only),2.807,3.315,3.667,3.422,U.S Dollar,US Gallon,2025-08-03
Arkansas,AR,West Memphis,2.834,3.292,3.717,3.533,U.S Dollar,US Gallon,2025-08-03
Arizona,AZ,East Valley,3.352,3.727,4.038,3.636,U.S Dollar,US Gallon,2025-08-03
Arizona,AZ,Flagstaff,3.102,3.358,3.73,3.629,U.S Dollar,US Gallon,2025-08-03
Arizona,AZ,Glendale,3.281,3.655,3.961,3.626,U.S Dollar,US Gallon,2025-08-03
Arizona,AZ,Lake Havasu-Kingman,3.128,3.345,3.754,3.792,U.S Dollar,US Gallon,2025-08-03
Arizona,AZ,Peoria,3.285,3.675,3.978,3.655,U.S Dollar,US Gallon,2025-08-03
Arizona,AZ,Phoenix Proper,3.246,3.626,3.922,3.626,U.S Dollar,US Gallon,2025-08-03
Arizona,AZ,Phoenix-Mesa,3.287,3.661,3.967,3.648,U.S Dollar,US Gallon,2025-08-03
Arizona,AZ,Pima County,3.059,3.419,3.723,3.619,U.S Dollar,US Gallon,2025-08-03
Arizona,AZ,Prescott,3.131,3.399,3.82,3.644,U.S Dollar,US Gallon,2025-08-03
Arizona,AZ,Scottsdale,3.387,3.718,4.052,3.731,U.S Dollar,US Gallon,2025-08-03
Arizona,AZ,Sierra Vista-Douglas,3.043,3.33,3.648,3.625,U.S Dollar,US Gallon,2025-08-03
Arizona,AZ,Tucson,3.053,3.415,3.718,3.613,U.S Dollar,US Gallon,2025-08-03
Arizona,AZ,West Valley,3.264,3.646,3.95,3.617,U.S Dollar,US Gallon,2025-08-03
Arizona,AZ,Yuma,3.035,3.417,3.755,3.579,U.S Dollar,US Gallon,2025-08-03
California,CA,Bakersfield,4.438,4.639,4.892,5.149,U.S Dollar,US Gallon,2025-08-03
California,CA,Chico-Paradise,4.471,4.658,4.884,5.028,U.S Dollar,US Gallon,2025-08-03
California,CA,El Centro,4.232,4.38,4.599,4.914,U.S Dollar,US Gallon,2025-08-03
California,CA,Fresno,4.563,4.822,5.008,5.205,U.S Dollar,US Gallon,2025-08-03
California,CA,Hanford-Corcoran,4.358,4.612,4.836,4.99,U.S Dollar,US Gallon,2025-08-03
California,CA,Los Angeles-Long Beach,4.464,4.69,4.857,5.155,U.S Dollar,US Gallon,2025-08-03
California,CA,Madera-Chowchilla,4.567,4.794,5.004,5.219,U.S Dollar,US Gallon,2025-08-03
California,CA,Merced,4.411,4.805,4.98,5.219,U.S Dollar,US Gallon,2025-08-03
California,CA,Modesto,4.298,4.574,4.789,5.241,U.S Dollar,US Gallon,2025-08-03
California,CA,Napa,4.816,4.959,5.166,5.356,U.S Dollar,US Gallon,2025-08-03
California,CA,Oakland,4.575,4.802,5.004,5.297,U.S Dollar,US Gallon,2025-08-03
California,CA,Orange County,4.411,4.629,4.787,5.026,U.S Dollar,US Gallon,2025-08-03
California,CA,Redding,4.367,4.513,4.627,4.957,U.S Dollar,US Gallon,2025-08-03
California,CA,Riverside,4.309,4.562,4.737,5.062,U.S Dollar,US Gallon,2025-08-03
California,CA,Sacramento,4.496,4.755,4.96,5.271,U.S Dollar,US Gallon,2025-08-03
California,CA,Salinas,4.732,4.902,5.135,5.479,U.S Dollar,US Gallon,2025-08-03
California,CA,San Bernardino,4.354,4.562,4.743,5.085,U.S Dollar,US Gallon,2025-08-03
