State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.35,3.661,3.863,3.577,U.S Dollar,US Gallon,2024-12-15
Alaska,AK,Fairbanks,3.262,3.557,3.707,3.626,U.S Dollar,US Gallon,2024-12-15
Alaska,AK,Juneau,3.403,3.373,3.469,3.719,U.S Dollar,US Gallon,2024-12-15
Alabama,AL,Anniston-Oxford,2.692,3.028,3.45,3.29,U.S Dollar,US Gallon,2024-12-15
Alabama,AL,Auburn,2.643,3.056,3.428,3.244,U.S Dollar,US Gallon,2024-12-15
Alabama,AL,Birmingham,2.7,3.161,3.576,3.366,U.S Dollar,US Gallon,2024-12-15
Alabama,AL,Daphne-Fairhope-Foley,2.697,3.103,3.483,3.214,U.S Dollar,US Gallon,2024-12-15
Alabama,AL,Decatur,2.664,3.05,3.483,3.215,U.S Dollar,US Gallon,2024-12-15
Alabama,AL,Dothan,2.762,3.146,3.528,3.52,U.S Dollar,US Gallon,2024-12-15
Alabama,AL,Florence-Muscle Shoals,2.671,3.043,3.47,3.227,U.S Dollar,US Gallon,2024-12-15
Alabama,AL,Gadsden,2.623,3.081,3.414,3.259,U.S Dollar,US Gallon,2024-12-15
Alabama,AL,Huntsville,2.724,3.125,3.499,3.301,U.S Dollar,US Gallon,2024-12-15
Alabama,AL,Mobile,2.659,3.142,3.462,3.261,U.S Dollar,US Gallon,2024-12-15
Alabama,AL,Montgomery,2.698,3.134,3.535,3.273,U.S Dollar,US Gallon,2024-12-15
Alabama,AL,Russell County,2.751,3.204,3.541,3.431,U.S Dollar,US Gallon,2024-12-15
Alabama,AL,Tuscaloosa,2.692,3.105,3.56,3.296,U.S Dollar,US Gallon,2024-12-15
Arkansas,AR,Fayetteville-Springdale-Rogers,2.528,2.906,3.207,2.97,U.S Dollar,US Gallon,2024-12-15
Arkansas,AR,Fort Smith (AR only),2.493,2.876,3.221,3.074,U.S Dollar,US Gallon,2024-12-15
Arkansas,AR,Hot Springs,2.587,3.021,3.423,3.174,U.S Dollar,US Gallon,2024-12-15
Arkansas,AR,Jonesboro,2.55,2.902,3.319,3.195,U.S Dollar,US Gallon,2024-12-15
Arkansas,AR,Little Rock-North Little Rock,2.558,2.983,3.356,3.123,U.S Dollar,US Gallon,2024-12-15
Arkansas,AR,Pine Bluff,2.642,3.062,3.567,3.232,U.S Dollar,US Gallon,2024-12-15
Arkansas,AR,Texarkana (AR only),2.655,3.036,3.39,3.168,U.S Dollar,US Gallon,2024-12-15
Arkansas,AR,West Memphis,2.67,3.063,3.523,3.192,U.S Dollar,US Gallon,2024-12-15
Arizona,AZ,East Valley,3.215,3.557,3.894,3.465,U.S Dollar,US Gallon,2024-12-15
Arizona,AZ,Flagstaff,3.122,3.402,3.732,3.542,U.S Dollar,US Gallon,2024-12-15
Arizona,AZ,Glendale,3.122,3.447,3.761,3.409,U.S Dollar,US Gallon,2024-12-15
Arizona,AZ,Lake Havasu-Kingman,3.042,3.308,3.625,3.524,U.S Dollar,US Gallon,2024-12-15
Arizona,AZ,Peoria,3.132,3.483,3.796,3.484,U.S Dollar,US Gallon,2024-12-15
Arizona,AZ,Phoenix Proper,3.163,3.499,3.819,3.496,U.S Dollar,US Gallon,2024-12-15
Arizona,AZ,Phoenix-Mesa,3.163,3.499,3.822,3.501,U.S Dollar,US Gallon,2024-12-15
Arizona,AZ,Pima County,2.991,3.331,3.656,3.43,U.S Dollar,US Gallon,2024-12-15
Arizona,AZ,Prescott,3.223,3.479,3.828,3.48,U.S Dollar,US Gallon,2024-12-15
Arizona,AZ,Scottsdale,3.234,3.56,3.861,3.652,U.S Dollar,US Gallon,2024-12-15
Arizona,AZ,Sierra Vista-Douglas,3.207,3.518,3.812,3.556,U.S Dollar,US Gallon,2024-12-15
Arizona,AZ,Tucson,2.994,3.338,3.661,3.44,U.S Dollar,US Gallon,2024-12-15
Arizona,AZ,West Valley,3.112,3.453,3.765,3.43,U.S Dollar,US Gallon,2024-12-15
Arizona,AZ,Yuma,3.148,3.469,3.776,3.398,U.S Dollar,US Gallon,2024-12-15
California,CA,Bakersfield,4.306,4.478,4.712,4.9,U.S Dollar,US Gallon,2024-12-15
California,CA,Chico-Paradise,4.111,4.326,4.455,4.48,U.S Dollar,US Gallon,2024-12-15
California,CA,El Centro,4.233,4.452,4.665,4.754,U.S Dollar,US Gallon,2024-12-15
California,CA,Fresno,4.243,4.504,4.688,4.834,U.S Dollar,US Gallon,2024-12-15
California,CA,Hanford-Corcoran,4.113,4.292,4.546,4.827,U.S Dollar,US Gallon,2024-12-15
California,CA,Los Angeles-Long Beach,4.378,4.592,4.76,4.855,U.S Dollar,US Gallon,2024-12-15
California,CA,Madera-Chowchilla,4.232,4.448,4.729,4.953,U.S Dollar,US Gallon,2024-12-15
California,CA,Merced,4.167,4.404,4.697,4.957,U.S Dollar,US Gallon,2024-12-15
California,CA,Modesto,4.022,4.293,4.487,4.819,U.S Dollar,US Gallon,2024-12-15
California,CA,Napa,4.404,4.601,4.764,4.86,U.S Dollar,US Gallon,2024-12-15
California,CA,Oakland,4.318,4.573,4.74,4.851,U.S Dollar,US Gallon,2024-12-15
California,CA,Orange County,4.295,4.522,4.663,4.652,U.S Dollar,US Gallon,2024-12-15
California,CA,Redding,3.935,4.166,4.345,4.579,U.S Dollar,US Gallon,2024-12-15
California,CA,Riverside,4.261,4.505,4.677,4.759,U.S Dollar,US Gallon,2024-12-15
California,CA,Sacramento,4.224,4.464,4.646,4.74,U.S Dollar,US Gallon,2024-12-15
California,CA,Salinas,4.536,4.707,4.942,5.102,U.S Dollar,US Gallon,2024-12-15
California,CA,San Bernardino,4.294,4.495,4.677,4.787,U.S Dollar,US Gallon,2024-12-15
California,CA,San Diego,4.459,4.693,4.858,4.772,U.S Dollar,US Gallon,2024-12-15
California,CA,San Francisco,4.483,4.677,4.88,4.949,U.S Dollar,US Gallon,2024-12-15
California,CA,San Jose,4.269,4.506,4.656,4.88,U.S Dollar,US Gallon,2024-12-15
