State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,4.618,4.866,5.154,5.948,U.S Dollar,US Gallon,2026-04-21
Alaska,AK,Fairbanks,4.617,4.824,5.057,5.86,U.S Dollar,US Gallon,2026-04-21
Alaska,AK,Juneau,4.428,4.555,4.669,5.676,U.S Dollar,US Gallon,2026-04-21
Alabama,AL,Anniston-Oxford,3.763,4.191,4.583,5.189,U.S Dollar,US Gallon,2026-04-21
Alabama,AL,Auburn,3.675,4.087,4.521,5.179,U.S Dollar,US Gallon,2026-04-21
Alabama,AL,Birmingham,3.698,4.163,4.574,5.253,U.S Dollar,US Gallon,2026-04-21
Alabama,AL,Daphne-Fairhope-Foley,3.682,4.137,4.568,5.212,U.S Dollar,US Gallon,2026-04-21
Alabama,AL,Decatur,3.771,4.258,4.601,5.338,U.S Dollar,US Gallon,2026-04-21
Alabama,AL,Dothan,3.765,4.127,4.512,5.377,U.S Dollar,US Gallon,2026-04-21
Alabama,AL,Florence-Muscle Shoals,3.779,4.194,4.621,5.269,U.S Dollar,US Gallon,2026-04-21
Alabama,AL,Gadsden,3.683,4.162,4.602,5.294,U.S Dollar,US Gallon,2026-04-21
Alabama,AL,Huntsville,3.82,4.277,4.643,5.384,U.S Dollar,US Gallon,2026-04-21
Alabama,AL,Mobile,3.654,4.135,4.503,5.173,U.S Dollar,US Gallon,2026-04-21
Alabama,AL,Montgomery,3.771,4.206,4.637,5.257,U.S Dollar,US Gallon,2026-04-21
Alabama,AL,Russell County,3.785,4.316,4.774,5.324,U.S Dollar,US Gallon,2026-04-21
Alabama,AL,Tuscaloosa,3.714,4.176,4.564,5.284,U.S Dollar,US Gallon,2026-04-21
Arkansas,AR,Fayetteville-Springdale-Rogers,3.389,3.753,4.043,4.88,U.S Dollar,US Gallon,2026-04-21
Arkansas,AR,Fort Smith (AR only),3.394,3.771,4.106,4.942,U.S Dollar,US Gallon,2026-04-21
Arkansas,AR,Hot Springs,3.594,4.123,4.558,5.179,U.S Dollar,US Gallon,2026-04-21
Arkansas,AR,Jonesboro,3.599,3.909,4.478,5.114,U.S Dollar,US Gallon,2026-04-21
Arkansas,AR,Little Rock-North Little Rock,3.579,4.083,4.426,5.063,U.S Dollar,US Gallon,2026-04-21
Arkansas,AR,Pine Bluff,3.652,4.047,4.59,4.987,U.S Dollar,US Gallon,2026-04-21
Arkansas,AR,Texarkana (AR only),3.768,4.261,4.557,5.173,U.S Dollar,US Gallon,2026-04-21
Arkansas,AR,West Memphis,3.701,4.206,4.739,5.155,U.S Dollar,US Gallon,2026-04-21
Arizona,AZ,East Valley,4.72,5.118,5.419,5.822,U.S Dollar,US Gallon,2026-04-21
Arizona,AZ,Flagstaff,4.599,4.914,5.237,5.954,U.S Dollar,US Gallon,2026-04-21
Arizona,AZ,Glendale,4.699,5.125,5.394,5.874,U.S Dollar,US Gallon,2026-04-21
Arizona,AZ,Lake Havasu-Kingman,4.439,4.712,5.1,6.085,U.S Dollar,US Gallon,2026-04-21
Arizona,AZ,Peoria,4.719,5.115,5.468,5.88,U.S Dollar,US Gallon,2026-04-21
Arizona,AZ,Phoenix Proper,4.706,5.119,5.431,5.845,U.S Dollar,US Gallon,2026-04-21
Arizona,AZ,Phoenix-Mesa,4.689,5.1,5.407,5.859,U.S Dollar,US Gallon,2026-04-21
Arizona,AZ,Pima County,4.367,4.761,5.058,5.814,U.S Dollar,US Gallon,2026-04-21
Arizona,AZ,Prescott,4.409,4.744,5.045,5.954,U.S Dollar,US Gallon,2026-04-21
Arizona,AZ,Scottsdale,4.826,5.211,5.517,5.972,U.S Dollar,US Gallon,2026-04-21
Arizona,AZ,Sierra Vista-Douglas,4.396,4.69,4.995,5.881,U.S Dollar,US Gallon,2026-04-21
Arizona,AZ,Tucson,4.378,4.774,5.073,5.814,U.S Dollar,US Gallon,2026-04-21
Arizona,AZ,West Valley,4.69,5.096,5.387,5.87,U.S Dollar,US Gallon,2026-04-21
Arizona,AZ,Yuma,4.484,4.827,5.134,5.997,U.S Dollar,US Gallon,2026-04-21
California,CA,Bakersfield,5.83,6.091,6.278,7.452,U.S Dollar,US Gallon,2026-04-21
California,CA,Chico-Paradise,5.672,5.875,6.104,7.23,U.S Dollar,US Gallon,2026-04-21
California,CA,El Centro,5.543,5.71,5.965,7.334,U.S Dollar,US Gallon,2026-04-21
California,CA,Fresno,5.728,5.959,6.189,7.459,U.S Dollar,US Gallon,2026-04-21
California,CA,Hanford-Corcoran,5.572,5.834,6.043,7.294,U.S Dollar,US Gallon,2026-04-21
California,CA,Los Angeles-Long Beach,5.922,6.15,6.313,7.616,U.S Dollar,US Gallon,2026-04-21
California,CA,Madera-Chowchilla,5.865,6.158,6.433,7.508,U.S Dollar,US Gallon,2026-04-21
California,CA,Merced,5.747,6.002,6.232,7.553,U.S Dollar,US Gallon,2026-04-21
California,CA,Modesto,5.614,5.869,6.103,7.506,U.S Dollar,US Gallon,2026-04-21
California,CA,Napa,5.96,6.177,6.335,7.565,U.S Dollar,US Gallon,2026-04-21
California,CA,Oakland,5.884,6.124,6.32,7.612,U.S Dollar,US Gallon,2026-04-21
California,CA,Orange County,5.847,6.08,6.228,7.455,U.S Dollar,US Gallon,2026-04-21
California,CA,Redding,5.661,5.833,6.044,7.357,U.S Dollar,US Gallon,2026-04-21
California,CA,Riverside,5.757,5.988,6.173,7.479,U.S Dollar,US Gallon,2026-04-21
California,CA,Sacramento,5.734,5.992,6.201,7.48,U.S Dollar,US Gallon,2026-04-21
California,CA,Salinas,5.968,6.169,6.413,7.642,U.S Dollar,US Gallon,2026-04-21
California,CA,San Bernardino,5.809,6.026,6.199,7.493,U.S Dollar,US Gallon,2026-04-21
California,CA,San Diego,5.852,6.085,6.275,7.476,U.S Dollar,US Gallon,2026-04-21
California,CA,San Francisco,5.962,6.19,6.382,7.777,U.S Dollar,US Gallon,2026-04-21
California,CA,San Jose,5.8,6.054,6.223,7.591,U.S Dollar,US Gallon,2026-04-21
California,CA,San Luis Obispo-Atascadero-Paso Robles,5.971,6.149,6.363,7.734,U.S Dollar,US Gallon,2026-04-21
California,CA,San Rafael,5.948,6.207,6.406,7.651,U.S Dollar,US Gallon,2026-04-21
California,CA,Santa Barbara-Santa Maria-Lompoc,5.722,5.923,6.099,7.555,U.S Dollar,US Gallon,2026-04-21
California,CA,Santa Cruz-Watsonville,5.836,6.04,6.272,7.496,U.S Dollar,US Gallon,2026-04-21
California,CA,Santa Rosa,5.972,6.185,6.378,7.709,U.S Dollar,US Gallon,2026-04-21
California,CA,Stockton-Lodi,5.647,5.871,6.084,7.385,U.S Dollar,US Gallon,2026-04-21
California,CA,Vallejo-Fairfield,5.76,6.032,6.213,7.505,U.S Dollar,US Gallon,2026-04-21
California,CA,Ventura,5.858,6.088,6.252,7.454,U.S Dollar,US Gallon,2026-04-21
California,CA,Visalia-Tulare-Porterville,5.769,6.01,6.23,7.473,U.S Dollar,US Gallon,2026-04-21
California,CA,Yolo,5.658,5.876,6.077,7.388,U.S Dollar,US Gallon,2026-04-21
California,CA,Yuba City,5.434,5.738,5.951,7.244,U.S Dollar,US Gallon,2026-04-21
Colorado,CO,Boulder-Longmont,3.864,4.343,4.616,5.075,U.S Dollar,US Gallon,2026-04-21
Colorado,CO,Colorado Springs,3.761,4.168,4.498,4.949,U.S Dollar,US Gallon,2026-04-21
Colorado,CO,Denver,3.806,4.251,4.577,5.005,U.S Dollar,US Gallon,2026-04-21
Colorado,CO,Durango,4.191,4.454,4.699,5.354,U.S Dollar,US Gallon,2026-04-21
Colorado,CO,Fort Collins-Loveland,3.852,4.262,4.583,4.929,U.S Dollar,US Gallon,2026-04-21
Colorado,CO,Glenwood Springs,4.312,4.881,5.034,5.359,U.S Dollar,US Gallon,2026-04-21
Colorado,CO,Grand Junction (CO only),3.972,4.303,4.651,5.069,U.S Dollar,US Gallon,2026-04-21
Colorado,CO,Greeley,3.766,4.144,4.47,4.933,U.S Dollar,US Gallon,2026-04-21
Colorado,CO,Pueblo,3.76,4.161,4.505,4.895,U.S Dollar,US Gallon,2026-04-21
Colorado,CO,Vail,4.301,4.649,4.937,5.333,U.S Dollar,US Gallon,2026-04-21
Connecticut,CT,Bridgeport,4.119,4.705,5.114,5.903,U.S Dollar,US Gallon,2026-04-21
Connecticut,CT,Hartford,4.033,4.6,4.999,5.841,U.S Dollar,US Gallon,2026-04-21
Connecticut,CT,Lower Fairfield County,4.081,4.673,5.078,5.909,U.S Dollar,US Gallon,2026-04-21
Connecticut,CT,New Haven-Meriden,4.004,4.552,4.92,5.832,U.S Dollar,US Gallon,2026-04-21
Connecticut,CT,New London-Norwich (CT only),4.025,4.544,4.963,5.825,U.S Dollar,US Gallon,2026-04-21
Connecticut,CT,Windham,4.087,4.595,4.972,5.822,U.S Dollar,US Gallon,2026-04-21
District of Columbia,DC,Washington (DC only),4.274,4.848,5.213,5.857,U.S Dollar,US Gallon,2026-04-21
District of Columbia,DC,Washington (Entire Metro Average),4.022,4.545,4.905,5.769,U.S Dollar,US Gallon,2026-04-21
Delaware,DE,Dover,3.935,4.451,4.777,5.737,U.S Dollar,US Gallon,2026-04-21
Delaware,DE,Milford-Seaford,3.957,4.39,4.752,5.738,U.S Dollar,US Gallon,2026-04-21
Delaware,DE,Wilmington-Newark (DE only),3.853,4.563,4.821,5.684,U.S Dollar,US Gallon,2026-04-21
Florida,FL,Bradenton-Sarasota-Venice,3.905,4.396,4.719,5.391,U.S Dollar,US Gallon,2026-04-21
Florida,FL,Crestview-Fort Walton Beach,3.742,4.186,4.609,5.299,U.S Dollar,US Gallon,2026-04-21
Florida,FL,Daytona Beach,3.953,4.415,4.762,5.573,U.S Dollar,US Gallon,2026-04-21
Florida,FL,Fort Lauderdale,4.037,4.504,4.811,5.514,U.S Dollar,US Gallon,2026-04-21
Florida,FL,Fort Myers-Cape Coral,3.959,4.431,4.746,5.453,U.S Dollar,US Gallon,2026-04-21
Florida,FL,Gainesville,4.007,4.48,4.858,5.544,U.S Dollar,US Gallon,2026-04-21
Florida,FL,Homosassa Springs,4.012,4.434,4.795,5.501,U.S Dollar,US Gallon,2026-04-21
Florida,FL,Jacksonville,3.964,4.426,4.794,5.532,U.S Dollar,US Gallon,2026-04-21
Florida,FL,Lakeland-Winter Haven,3.943,4.385,4.751,5.4,U.S Dollar,US Gallon,2026-04-21
Florida,FL,Melbourne-Titusville,3.916,4.385,4.728,5.522,U.S Dollar,US Gallon,2026-04-21
Florida,FL,Miami,3.996,4.424,4.679,5.415,U.S Dollar,US Gallon,2026-04-21
Florida,FL,Naples,4.056,4.543,4.868,5.617,U.S Dollar,US Gallon,2026-04-21
Florida,FL,Ocala,3.947,4.353,4.744,5.383,U.S Dollar,US Gallon,2026-04-21
Florida,FL,Orlando,3.888,4.319,4.658,5.513,U.S Dollar,US Gallon,2026-04-21
Florida,FL,Panama City,3.697,4.105,4.532,5.258,U.S Dollar,US Gallon,2026-04-21
Florida,FL,Pensacola,3.715,4.193,4.585,5.204,U.S Dollar,US Gallon,2026-04-21
Florida,FL,Port St. Lucie,3.953,4.456,4.775,5.515,U.S Dollar,US Gallon,2026-04-21
Florida,FL,Punta Gorda,3.891,4.409,4.748,5.472,U.S Dollar,US Gallon,2026-04-21
Florida,FL,Sebastian-Vero Beach,4.011,4.483,4.845,5.578,U.S Dollar,US Gallon,2026-04-21
Florida,FL,Sebring,3.985,4.441,4.779,5.424,U.S Dollar,US Gallon,2026-04-21
