State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.459,3.769,4.045,3.599,U.S Dollar,US Gallon,2024-11-24
Alaska,AK,Fairbanks,3.423,3.668,3.849,3.642,U.S Dollar,US Gallon,2024-11-24
Alaska,AK,Juneau,3.581,3.513,3.743,3.704,U.S Dollar,US Gallon,2024-11-24
Alabama,AL,Anniston-Oxford,2.747,3.139,3.529,3.26,U.S Dollar,US Gallon,2024-11-24
Alabama,AL,Auburn,2.691,3.084,3.464,3.259,U.S Dollar,US Gallon,2024-11-24
Alabama,AL,Birmingham,2.766,3.232,3.63,3.345,U.S Dollar,US Gallon,2024-11-24
Alabama,AL,Daphne-Fairhope-Foley,2.733,3.151,3.54,3.239,U.S Dollar,US Gallon,2024-11-24
Alabama,AL,Decatur,2.696,3.161,3.502,3.242,U.S Dollar,US Gallon,2024-11-24
Alabama,AL,Dothan,2.813,3.2,3.614,3.505,U.S Dollar,US Gallon,2024-11-24
Alabama,AL,Florence-Muscle Shoals,2.729,3.134,3.524,3.239,U.S Dollar,US Gallon,2024-11-24
Alabama,AL,Gadsden,2.732,3.111,3.555,3.26,U.S Dollar,US Gallon,2024-11-24
Alabama,AL,Huntsville,2.782,3.196,3.586,3.355,U.S Dollar,US Gallon,2024-11-24
Alabama,AL,Mobile,2.698,3.135,3.531,3.242,U.S Dollar,US Gallon,2024-11-24
Alabama,AL,Montgomery,2.761,3.217,3.611,3.304,U.S Dollar,US Gallon,2024-11-24
Alabama,AL,Russell County,2.734,3.184,3.555,3.468,U.S Dollar,US Gallon,2024-11-24
Alabama,AL,Tuscaloosa,2.722,3.16,3.56,3.27,U.S Dollar,US Gallon,2024-11-24
Arkansas,AR,Fayetteville-Springdale-Rogers,2.579,2.956,3.267,3.066,U.S Dollar,US Gallon,2024-11-24
Arkansas,AR,Fort Smith (AR only),2.543,2.934,3.271,3.135,U.S Dollar,US Gallon,2024-11-24
Arkansas,AR,Hot Springs,2.63,3.108,3.484,3.246,U.S Dollar,US Gallon,2024-11-24
Arkansas,AR,Jonesboro,2.623,2.995,3.392,3.27,U.S Dollar,US Gallon,2024-11-24
Arkansas,AR,Little Rock-North Little Rock,2.632,3.064,3.454,3.157,U.S Dollar,US Gallon,2024-11-24
Arkansas,AR,Pine Bluff,2.73,3.195,3.714,3.276,U.S Dollar,US Gallon,2024-11-24
Arkansas,AR,Texarkana (AR only),2.671,3.051,3.426,3.179,U.S Dollar,US Gallon,2024-11-24
Arkansas,AR,West Memphis,2.733,3.146,3.639,3.161,U.S Dollar,US Gallon,2024-11-24
Arizona,AZ,East Valley,3.273,3.624,3.956,3.464,U.S Dollar,US Gallon,2024-11-24
Arizona,AZ,Flagstaff,3.263,3.527,3.89,3.614,U.S Dollar,US Gallon,2024-11-24
Arizona,AZ,Glendale,3.233,3.579,3.898,3.43,U.S Dollar,US Gallon,2024-11-24
Arizona,AZ,Lake Havasu-Kingman,3.094,3.347,3.67,3.538,U.S Dollar,US Gallon,2024-11-24
Arizona,AZ,Peoria,3.257,3.606,3.929,3.458,U.S Dollar,US Gallon,2024-11-24
