State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.658,3.93,4.186,3.657,U.S Dollar,US Gallon,2024-10-12
Alaska,AK,Fairbanks,3.499,3.725,3.965,3.744,U.S Dollar,US Gallon,2024-10-12
Alaska,AK,Juneau,3.53,3.523,3.637,3.547,U.S Dollar,US Gallon,2024-10-12
Alabama,AL,Anniston-Oxford,2.843,3.211,3.639,3.404,U.S Dollar,US Gallon,2024-10-12
Alabama,AL,Auburn,2.816,3.216,3.576,3.34,U.S Dollar,US Gallon,2024-10-12
Alabama,AL,Birmingham,2.854,3.313,3.703,3.431,U.S Dollar,US Gallon,2024-10-12
Alabama,AL,Daphne-Fairhope-Foley,2.859,3.288,3.634,3.308,U.S Dollar,US Gallon,2024-10-12
Alabama,AL,Decatur,2.804,3.211,3.577,3.316,U.S Dollar,US Gallon,2024-10-12
Alabama,AL,Dothan,2.884,3.255,3.696,3.541,U.S Dollar,US Gallon,2024-10-12
Alabama,AL,Florence-Muscle Shoals,2.869,3.267,3.652,3.336,U.S Dollar,US Gallon,2024-10-12
Alabama,AL,Gadsden,2.827,3.256,3.69,3.386,U.S Dollar,US Gallon,2024-10-12
Alabama,AL,Huntsville,2.881,3.31,3.705,3.405,U.S Dollar,US Gallon,2024-10-12
Alabama,AL,Mobile,2.815,3.246,3.636,3.338,U.S Dollar,US Gallon,2024-10-12
Alabama,AL,Montgomery,2.851,3.301,3.713,3.353,U.S Dollar,US Gallon,2024-10-12
Alabama,AL,Russell County,2.839,3.285,3.65,3.41,U.S Dollar,US Gallon,2024-10-12
Alabama,AL,Tuscaloosa,2.82,3.269,3.676,3.334,U.S Dollar,US Gallon,2024-10-12
Arkansas,AR,Fayetteville-Springdale-Rogers,2.763,3.133,3.431,3.216,U.S Dollar,US Gallon,2024-10-12
Arkansas,AR,Fort Smith (AR only),2.754,3.159,3.47,3.274,U.S Dollar,US Gallon,2024-10-12
Arkansas,AR,Hot Springs,2.771,3.239,3.619,3.296,U.S Dollar,US Gallon,2024-10-12
Arkansas,AR,Jonesboro,2.739,3.088,3.478,3.352,U.S Dollar,US Gallon,2024-10-12
Arkansas,AR,Little Rock-North Little Rock,2.788,3.233,3.596,3.274,U.S Dollar,US Gallon,2024-10-12
Arkansas,AR,Pine Bluff,2.876,3.408,3.78,3.365,U.S Dollar,US Gallon,2024-10-12
Arkansas,AR,Texarkana (AR only),2.896,3.275,3.62,3.355,U.S Dollar,US Gallon,2024-10-12
Arkansas,AR,West Memphis,2.873,3.243,3.699,3.296,U.S Dollar,US Gallon,2024-10-12
Arizona,AZ,East Valley,3.447,3.789,4.112,3.523,U.S Dollar,US Gallon,2024-10-12
Arizona,AZ,Flagstaff,3.425,3.667,4.027,3.624,U.S Dollar,US Gallon,2024-10-12
Arizona,AZ,Glendale,3.307,3.658,3.98,3.495,U.S Dollar,US Gallon,2024-10-12
Arizona,AZ,Lake Havasu-Kingman,3.299,3.475,3.837,3.546,U.S Dollar,US Gallon,2024-10-12
Arizona,AZ,Peoria,3.378,3.706,4.035,3.525,U.S Dollar,US Gallon,2024-10-12
Arizona,AZ,Phoenix Proper,3.347,3.689,4.005,3.607,U.S Dollar,US Gallon,2024-10-12
Arizona,AZ,Phoenix-Mesa,3.387,3.733,4.047,3.583,U.S Dollar,US Gallon,2024-10-12
Arizona,AZ,Pima County,3.265,3.616,3.934,3.502,U.S Dollar,US Gallon,2024-10-12
Arizona,AZ,Prescott,3.358,3.695,4.0,3.598,U.S Dollar,US Gallon,2024-10-12
Arizona,AZ,Scottsdale,3.511,3.825,4.123,3.74,U.S Dollar,US Gallon,2024-10-12
Arizona,AZ,Sierra Vista-Douglas,3.372,3.669,3.959,3.587,U.S Dollar,US Gallon,2024-10-12
Arizona,AZ,Tucson,3.266,3.618,3.934,3.507,U.S Dollar,US Gallon,2024-10-12
Arizona,AZ,West Valley,3.323,3.665,3.985,3.496,U.S Dollar,US Gallon,2024-10-12
