State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,4.667,4.975,5.203,5.347,U.S Dollar,US Gallon,2026-07-28
Alaska,AK,Fairbanks,4.601,4.92,5.145,5.149,U.S Dollar,US Gallon,2026-07-28
Alaska,AK,Juneau,4.574,4.606,4.746,5.734,U.S Dollar,US Gallon,2026-07-28
Alabama,AL,Anniston-Oxford,3.721,4.19,4.613,5.157,U.S Dollar,US Gallon,2026-07-28
Alabama,AL,Auburn,3.78,4.214,4.704,5.097,U.S Dollar,US Gallon,2026-07-28
Alabama,AL,Birmingham,3.775,4.235,4.657,5.155,U.S Dollar,US Gallon,2026-07-28
Alabama,AL,Daphne-Fairhope-Foley,3.743,4.225,4.622,5.094,U.S Dollar,US Gallon,2026-07-28
Alabama,AL,Decatur,3.722,4.206,4.528,5.065,U.S Dollar,US Gallon,2026-07-28
Alabama,AL,Dothan,3.88,4.248,4.708,5.135,U.S Dollar,US Gallon,2026-07-28
Alabama,AL,Florence-Muscle Shoals,3.727,4.182,4.535,5.082,U.S Dollar,US Gallon,2026-07-28
Alabama,AL,Gadsden,3.725,4.226,4.531,5.131,U.S Dollar,US Gallon,2026-07-28
Alabama,AL,Huntsville,3.749,4.199,4.589,5.07,U.S Dollar,US Gallon,2026-07-28
Alabama,AL,Mobile,3.736,4.191,4.607,5.087,U.S Dollar,US Gallon,2026-07-28
Alabama,AL,Montgomery,3.837,4.292,4.733,5.122,U.S Dollar,US Gallon,2026-07-28
Alabama,AL,Russell County,3.833,4.197,4.644,5.212,U.S Dollar,US Gallon,2026-07-28
Alabama,AL,Tuscaloosa,3.688,4.101,4.532,5.037,U.S Dollar,US Gallon,2026-07-28
Arkansas,AR,Fayetteville-Springdale-Rogers,3.891,4.313,4.597,4.885,U.S Dollar,US Gallon,2026-07-28
Arkansas,AR,Fort Smith (AR only),3.776,4.225,4.588,4.831,U.S Dollar,US Gallon,2026-07-28
Arkansas,AR,Hot Springs,3.693,4.248,4.618,4.893,U.S Dollar,US Gallon,2026-07-28
Arkansas,AR,Jonesboro,3.765,4.191,4.586,5.059,U.S Dollar,US Gallon,2026-07-28
Arkansas,AR,Little Rock-North Little Rock,3.771,4.25,4.61,4.93,U.S Dollar,US Gallon,2026-07-28
Arkansas,AR,Pine Bluff,3.785,4.274,4.747,4.951,U.S Dollar,US Gallon,2026-07-28
Arkansas,AR,Texarkana (AR only),3.751,4.293,4.604,5.066,U.S Dollar,US Gallon,2026-07-28
Arkansas,AR,West Memphis,3.762,4.236,4.698,5.17,U.S Dollar,US Gallon,2026-07-28
Arizona,AZ,East Valley,4.444,4.836,5.155,5.466,U.S Dollar,US Gallon,2026-07-28
Arizona,AZ,Flagstaff,4.468,4.787,5.134,5.508,U.S Dollar,US Gallon,2026-07-28
Arizona,AZ,Glendale,4.433,4.834,5.194,5.481,U.S Dollar,US Gallon,2026-07-28
Arizona,AZ,Lake Havasu-Kingman,4.339,4.629,5.0,5.516,U.S Dollar,US Gallon,2026-07-28
Arizona,AZ,Peoria,4.446,4.839,5.223,5.503,U.S Dollar,US Gallon,2026-07-28
Arizona,AZ,Phoenix Proper,4.446,4.862,5.185,5.495,U.S Dollar,US Gallon,2026-07-28
Arizona,AZ,Phoenix-Mesa,4.438,4.844,5.171,5.491,U.S Dollar,US Gallon,2026-07-28
Arizona,AZ,Pima County,4.362,4.758,5.064,5.4,U.S Dollar,US Gallon,2026-07-28
Arizona,AZ,Prescott,4.452,4.789,5.144,5.508,U.S Dollar,US Gallon,2026-07-28
Arizona,AZ,Scottsdale,4.465,4.823,5.157,5.565,U.S Dollar,US Gallon,2026-07-28
Arizona,AZ,Sierra Vista-Douglas,4.393,4.759,5.059,5.529,U.S Dollar,US Gallon,2026-07-28
Arizona,AZ,Tucson,4.359,4.754,5.061,5.394,U.S Dollar,US Gallon,2026-07-28
Arizona,AZ,West Valley,4.421,4.836,5.18,5.477,U.S Dollar,US Gallon,2026-07-28
Arizona,AZ,Yuma,4.308,4.582,4.919,5.394,U.S Dollar,US Gallon,2026-07-28
California,CA,Bakersfield,5.662,5.875,6.099,6.726,U.S Dollar,US Gallon,2026-07-28
California,CA,Chico-Paradise,5.462,5.659,5.812,6.621,U.S Dollar,US Gallon,2026-07-28
California,CA,El Centro,5.453,5.626,5.84,6.901,U.S Dollar,US Gallon,2026-07-28
California,CA,Fresno,5.564,5.787,6.001,6.764,U.S Dollar,US Gallon,2026-07-28
California,CA,Hanford-Corcoran,5.481,5.687,5.979,6.597,U.S Dollar,US Gallon,2026-07-28
California,CA,Los Angeles-Long Beach,5.701,5.922,6.097,7.083,U.S Dollar,US Gallon,2026-07-28
California,CA,Madera-Chowchilla,5.682,5.945,6.183,6.665,U.S Dollar,US Gallon,2026-07-28
California,CA,Merced,5.56,5.846,6.074,7.024,U.S Dollar,US Gallon,2026-07-28
California,CA,Modesto,5.474,5.736,5.985,6.763,U.S Dollar,US Gallon,2026-07-28
California,CA,Napa,5.827,6.078,6.238,6.793,U.S Dollar,US Gallon,2026-07-28
California,CA,Oakland,5.657,5.882,6.098,6.835,U.S Dollar,US Gallon,2026-07-28
California,CA,Orange County,5.649,5.868,6.027,6.972,U.S Dollar,US Gallon,2026-07-28
California,CA,Redding,5.483,5.671,5.847,6.617,U.S Dollar,US Gallon,2026-07-28
California,CA,Riverside,5.588,5.836,6.011,6.941,U.S Dollar,US Gallon,2026-07-28
California,CA,Sacramento,5.596,5.842,6.077,6.766,U.S Dollar,US Gallon,2026-07-28
California,CA,Salinas,5.765,5.937,6.12,6.782,U.S Dollar,US Gallon,2026-07-28
California,CA,San Bernardino,5.593,5.813,6.015,6.924,U.S Dollar,US Gallon,2026-07-28
California,CA,San Diego,5.727,5.942,6.14,6.924,U.S Dollar,US Gallon,2026-07-28
California,CA,San Francisco,5.829,6.029,6.25,7.093,U.S Dollar,US Gallon,2026-07-28
California,CA,San Jose,5.633,5.869,6.064,6.859,U.S Dollar,US Gallon,2026-07-28
California,CA,San Luis Obispo-Atascadero-Paso Robles,5.921,6.117,6.325,7.145,U.S Dollar,US Gallon,2026-07-28
California,CA,San Rafael,5.801,6.022,6.217,7.083,U.S Dollar,US Gallon,2026-07-28
California,CA,Santa Barbara-Santa Maria-Lompoc,5.71,5.878,6.071,7.015,U.S Dollar,US Gallon,2026-07-28
California,CA,Santa Cruz-Watsonville,5.662,5.923,6.14,6.926,U.S Dollar,US Gallon,2026-07-28
California,CA,Santa Rosa,5.776,6.002,6.198,6.905,U.S Dollar,US Gallon,2026-07-28
California,CA,Stockton-Lodi,5.485,5.756,5.959,6.693,U.S Dollar,US Gallon,2026-07-28
California,CA,Vallejo-Fairfield,5.504,5.779,5.973,6.694,U.S Dollar,US Gallon,2026-07-28
California,CA,Ventura,5.615,5.83,6.011,6.975,U.S Dollar,US Gallon,2026-07-28
California,CA,Visalia-Tulare-Porterville,5.523,5.764,5.998,6.625,U.S Dollar,US Gallon,2026-07-28
California,CA,Yolo,5.54,5.785,6.044,6.742,U.S Dollar,US Gallon,2026-07-28
California,CA,Yuba City,5.323,5.578,5.805,6.604,U.S Dollar,US Gallon,2026-07-28
Colorado,CO,Boulder-Longmont,4.128,4.591,4.951,5.262,U.S Dollar,US Gallon,2026-07-28
Colorado,CO,Colorado Springs,3.913,4.322,4.661,5.152,U.S Dollar,US Gallon,2026-07-28
Colorado,CO,Denver,4.043,4.485,4.825,5.135,U.S Dollar,US Gallon,2026-07-28
Colorado,CO,Durango,4.387,4.628,4.966,5.342,U.S Dollar,US Gallon,2026-07-28
Colorado,CO,Fort Collins-Loveland,4.05,4.446,4.819,5.115,U.S Dollar,US Gallon,2026-07-28
Colorado,CO,Glenwood Springs,4.595,5.106,5.26,5.549,U.S Dollar,US Gallon,2026-07-28
Colorado,CO,Grand Junction (CO only),4.106,4.44,4.788,5.217,U.S Dollar,US Gallon,2026-07-28
Colorado,CO,Greeley,4.0,4.393,4.714,5.089,U.S Dollar,US Gallon,2026-07-28
Colorado,CO,Pueblo,3.916,4.276,4.655,5.016,U.S Dollar,US Gallon,2026-07-28
Colorado,CO,Vail,4.351,4.695,4.943,5.242,U.S Dollar,US Gallon,2026-07-28
Connecticut,CT,Bridgeport,4.297,4.887,5.284,5.552,U.S Dollar,US Gallon,2026-07-28
Connecticut,CT,Hartford,4.194,4.801,5.19,5.522,U.S Dollar,US Gallon,2026-07-28
Connecticut,CT,Lower Fairfield County,4.289,4.829,5.266,5.56,U.S Dollar,US Gallon,2026-07-28
Connecticut,CT,New Haven-Meriden,4.165,4.723,5.101,5.497,U.S Dollar,US Gallon,2026-07-28
Connecticut,CT,New London-Norwich (CT only),4.206,4.709,5.128,5.53,U.S Dollar,US Gallon,2026-07-28
Connecticut,CT,Windham,4.28,4.798,5.207,5.508,U.S Dollar,US Gallon,2026-07-28
District of Columbia,DC,Washington (DC only),4.237,4.871,5.236,5.568,U.S Dollar,US Gallon,2026-07-28
District of Columbia,DC,Washington (Entire Metro Average),4.097,4.648,4.999,5.412,U.S Dollar,US Gallon,2026-07-28
Delaware,DE,Dover,4.159,4.663,5.028,5.374,U.S Dollar,US Gallon,2026-07-28
Delaware,DE,Milford-Seaford,4.17,4.634,4.968,5.338,U.S Dollar,US Gallon,2026-07-28
Delaware,DE,Wilmington-Newark (DE only),4.157,4.777,5.044,5.369,U.S Dollar,US Gallon,2026-07-28
Florida,FL,Bradenton-Sarasota-Venice,3.913,4.4,4.728,5.46,U.S Dollar,US Gallon,2026-07-28
Florida,FL,Crestview-Fort Walton Beach,3.893,4.317,4.749,5.169,U.S Dollar,US Gallon,2026-07-28
Florida,FL,Daytona Beach,3.962,4.415,4.762,5.466,U.S Dollar,US Gallon,2026-07-28
Florida,FL,Fort Lauderdale,3.993,4.455,4.778,5.448,U.S Dollar,US Gallon,2026-07-28
Florida,FL,Fort Myers-Cape Coral,3.918,4.396,4.698,5.443,U.S Dollar,US Gallon,2026-07-28
Florida,FL,Gainesville,3.998,4.467,4.868,5.466,U.S Dollar,US Gallon,2026-07-28
Florida,FL,Homosassa Springs,3.969,4.373,4.75,5.486,U.S Dollar,US Gallon,2026-07-28
Florida,FL,Jacksonville,3.92,4.363,4.73,5.454,U.S Dollar,US Gallon,2026-07-28
Florida,FL,Lakeland-Winter Haven,3.933,4.37,4.727,5.451,U.S Dollar,US Gallon,2026-07-28
Florida,FL,Melbourne-Titusville,3.905,4.365,4.694,5.465,U.S Dollar,US Gallon,2026-07-28
Florida,FL,Miami,3.95,4.39,4.668,5.382,U.S Dollar,US Gallon,2026-07-28
Florida,FL,Naples,3.984,4.441,4.763,5.486,U.S Dollar,US Gallon,2026-07-28
Florida,FL,Ocala,3.936,4.352,4.705,5.497,U.S Dollar,US Gallon,2026-07-28
Florida,FL,Orlando,3.921,4.35,4.679,5.466,U.S Dollar,US Gallon,2026-07-28
Florida,FL,Panama City,3.84,4.299,4.678,5.154,U.S Dollar,US Gallon,2026-07-28
Florida,FL,Pensacola,3.88,4.347,4.742,5.139,U.S Dollar,US Gallon,2026-07-28
Florida,FL,Port St. Lucie,3.948,4.376,4.74,5.487,U.S Dollar,US Gallon,2026-07-28
Florida,FL,Punta Gorda,3.889,4.391,4.691,5.443,U.S Dollar,US Gallon,2026-07-28
Florida,FL,Sebastian-Vero Beach,3.951,4.443,4.727,5.488,U.S Dollar,US Gallon,2026-07-28
Florida,FL,Sebring,3.938,4.404,4.689,5.46,U.S Dollar,US Gallon,2026-07-28
Florida,FL,Tallahassee,3.874,4.333,4.702,5.217,U.S Dollar,US Gallon,2026-07-28
Florida,FL,Tampa-St. Petersburg-Clearwater,3.929,4.396,4.733,5.442,U.S Dollar,US Gallon,2026-07-28
Florida,FL,The Villages,3.91,4.347,4.742,5.451,U.S Dollar,US Gallon,2026-07-28
Florida,FL,West Palm Beach-Boca Raton,4.106,4.564,4.929,5.509,U.S Dollar,US Gallon,2026-07-28
Georgia,GA,Albany,3.913,4.391,4.827,5.256,U.S Dollar,US Gallon,2026-07-28
Georgia,GA,Athens,3.889,4.311,4.701,5.252,U.S Dollar,US Gallon,2026-07-28
Georgia,GA,Atlanta,3.953,4.436,4.865,5.289,U.S Dollar,US Gallon,2026-07-28
Georgia,GA,Augusta-Aiken (GA only),3.822,4.304,4.705,5.248,U.S Dollar,US Gallon,2026-07-28
Georgia,GA,Brunswick,3.908,4.384,4.719,5.299,U.S Dollar,US Gallon,2026-07-28
Georgia,GA,Catoosa-Dade-Walker,3.75,4.186,4.584,5.116,U.S Dollar,US Gallon,2026-07-28
Georgia,GA,Columbus (GA only),3.879,4.331,4.782,5.226,U.S Dollar,US Gallon,2026-07-28
Georgia,GA,Dalton,3.792,4.229,4.629,5.231,U.S Dollar,US Gallon,2026-07-28
Georgia,GA,Gainesville,3.949,4.382,4.795,5.242,U.S Dollar,US Gallon,2026-07-28
Georgia,GA,Hinesville-Fort Stewart,3.948,4.353,4.765,5.281,U.S Dollar,US Gallon,2026-07-28
Georgia,GA,Macon,3.934,4.427,4.862,5.347,U.S Dollar,US Gallon,2026-07-28
Georgia,GA,Rome,3.788,4.255,4.682,5.184,U.S Dollar,US Gallon,2026-07-28
Georgia,GA,Savannah,3.877,4.301,4.737,5.332,U.S Dollar,US Gallon,2026-07-28
Georgia,GA,Valdosta,3.951,4.384,4.785,5.25,U.S Dollar,US Gallon,2026-07-28
Georgia,GA,Warner Robins,3.876,4.313,4.684,5.221,U.S Dollar,US Gallon,2026-07-28
Hawaii,HI,Hilo,5.536,5.783,6.06,7.054,U.S Dollar,US Gallon,2026-07-28
Hawaii,HI,Honolulu,5.381,5.642,5.919,6.789,U.S Dollar,US Gallon,2026-07-28
Hawaii,HI,Kahului,5.508,5.555,5.756,7.146,U.S Dollar,US Gallon,2026-07-28
Hawaii,HI,Lihue (Kauai),5.771,6.031,6.299,7.259,U.S Dollar,US Gallon,2026-07-28
Hawaii,HI,Wailuku,5.508,5.555,5.756,7.146,U.S Dollar,US Gallon,2026-07-28
Iowa,IA,Ames,3.828,4.729,4.584,5.008,U.S Dollar,US Gallon,2026-07-28
Iowa,IA,Cedar Rapids,3.74,4.22,4.584,5.06,U.S Dollar,US Gallon,2026-07-28
Iowa,IA,Council Bluffs,3.861,4.161,4.736,4.947,U.S Dollar,US Gallon,2026-07-28
Iowa,IA,Davenport-Moline-Rock Island (IA only),3.765,4.074,4.742,5.086,U.S Dollar,US Gallon,2026-07-28
Iowa,IA,Des Moines,3.725,4.152,4.523,4.978,U.S Dollar,US Gallon,2026-07-28
Iowa,IA,Dubuque,3.943,3.978,4.86,5.079,U.S Dollar,US Gallon,2026-07-28
Iowa,IA,Iowa City,3.801,4.103,4.741,5.083,U.S Dollar,US Gallon,2026-07-28
Iowa,IA,Sioux City (IA only),3.698,4.036,4.504,4.992,U.S Dollar,US Gallon,2026-07-28
