State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,4.495,4.739,4.976,5.224,U.S Dollar,US Gallon,2026-03-20
Alaska,AK,Fairbanks,4.477,4.682,4.886,5.225,U.S Dollar,US Gallon,2026-03-20
Alaska,AK,Juneau,3.966,4.07,4.157,4.776,U.S Dollar,US Gallon,2026-03-20
Alabama,AL,Anniston-Oxford,3.709,4.066,4.515,4.965,U.S Dollar,US Gallon,2026-03-20
Alabama,AL,Auburn,3.53,3.97,4.402,4.979,U.S Dollar,US Gallon,2026-03-20
Alabama,AL,Birmingham,3.543,4.002,4.421,5.034,U.S Dollar,US Gallon,2026-03-20
Alabama,AL,Daphne-Fairhope-Foley,3.679,4.111,4.533,4.945,U.S Dollar,US Gallon,2026-03-20
Alabama,AL,Decatur,3.564,4.03,4.382,5.01,U.S Dollar,US Gallon,2026-03-20
Alabama,AL,Dothan,3.538,3.927,4.323,4.998,U.S Dollar,US Gallon,2026-03-20
Alabama,AL,Florence-Muscle Shoals,3.594,3.999,4.405,4.989,U.S Dollar,US Gallon,2026-03-20
Alabama,AL,Gadsden,3.628,4.072,4.487,5.044,U.S Dollar,US Gallon,2026-03-20
Alabama,AL,Huntsville,3.575,4.035,4.401,4.981,U.S Dollar,US Gallon,2026-03-20
Alabama,AL,Mobile,3.657,4.098,4.496,4.968,U.S Dollar,US Gallon,2026-03-20
Alabama,AL,Montgomery,3.664,4.1,4.554,4.994,U.S Dollar,US Gallon,2026-03-20
Alabama,AL,Russell County,3.581,3.991,4.513,5.072,U.S Dollar,US Gallon,2026-03-20
Alabama,AL,Tuscaloosa,3.629,4.057,4.467,5.008,U.S Dollar,US Gallon,2026-03-20
Arkansas,AR,Fayetteville-Springdale-Rogers,3.179,3.514,3.869,4.362,U.S Dollar,US Gallon,2026-03-20
Arkansas,AR,Fort Smith (AR only),3.093,3.498,3.814,4.379,U.S Dollar,US Gallon,2026-03-20
Arkansas,AR,Hot Springs,3.41,3.949,4.334,4.622,U.S Dollar,US Gallon,2026-03-20
Arkansas,AR,Jonesboro,3.42,3.834,4.239,4.93,U.S Dollar,US Gallon,2026-03-20
Arkansas,AR,Little Rock-North Little Rock,3.4,3.892,4.261,4.636,U.S Dollar,US Gallon,2026-03-20
Arkansas,AR,Pine Bluff,3.393,3.885,4.331,4.758,U.S Dollar,US Gallon,2026-03-20
Arkansas,AR,Texarkana (AR only),3.603,4.066,4.399,4.978,U.S Dollar,US Gallon,2026-03-20
Arkansas,AR,West Memphis,3.567,4.064,4.52,4.963,U.S Dollar,US Gallon,2026-03-20
Arizona,AZ,East Valley,4.73,5.116,5.436,5.415,U.S Dollar,US Gallon,2026-03-20
Arizona,AZ,Flagstaff,4.277,4.589,4.903,5.354,U.S Dollar,US Gallon,2026-03-20
Arizona,AZ,Glendale,4.717,5.12,5.434,5.438,U.S Dollar,US Gallon,2026-03-20
