State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.856,4.175,4.419,4.058,U.S Dollar,US Gallon,2025-10-18
Alaska,AK,Fairbanks,3.824,4.21,4.31,4.177,U.S Dollar,US Gallon,2025-10-18
Alaska,AK,Juneau,3.866,3.887,4.111,4.469,U.S Dollar,US Gallon,2025-10-18
Alabama,AL,Anniston-Oxford,2.693,3.052,3.484,3.312,U.S Dollar,US Gallon,2025-10-18
Alabama,AL,Auburn,2.692,3.071,3.447,3.291,U.S Dollar,US Gallon,2025-10-18
Alabama,AL,Birmingham,2.722,3.214,3.628,3.423,U.S Dollar,US Gallon,2025-10-18
Alabama,AL,Daphne-Fairhope-Foley,2.729,3.179,3.554,3.392,U.S Dollar,US Gallon,2025-10-18
Alabama,AL,Decatur,2.592,3.067,3.437,3.225,U.S Dollar,US Gallon,2025-10-18
Alabama,AL,Dothan,2.704,3.134,3.516,3.495,U.S Dollar,US Gallon,2025-10-18
Alabama,AL,Florence-Muscle Shoals,2.653,3.061,3.49,3.236,U.S Dollar,US Gallon,2025-10-18
Alabama,AL,Gadsden,2.637,3.09,3.477,3.274,U.S Dollar,US Gallon,2025-10-18
Alabama,AL,Huntsville,2.685,3.155,3.477,3.333,U.S Dollar,US Gallon,2025-10-18
Alabama,AL,Mobile,2.677,3.108,3.489,3.389,U.S Dollar,US Gallon,2025-10-18
Alabama,AL,Montgomery,2.721,3.167,3.609,3.344,U.S Dollar,US Gallon,2025-10-18
Alabama,AL,Russell County,2.759,3.215,3.584,3.418,U.S Dollar,US Gallon,2025-10-18
Alabama,AL,Tuscaloosa,2.668,3.101,3.529,3.368,U.S Dollar,US Gallon,2025-10-18
Arkansas,AR,Fayetteville-Springdale-Rogers,2.535,2.947,3.274,3.181,U.S Dollar,US Gallon,2025-10-18
Arkansas,AR,Fort Smith (AR only),2.509,2.925,3.265,3.248,U.S Dollar,US Gallon,2025-10-18
Arkansas,AR,Hot Springs,2.534,3.11,3.424,3.208,U.S Dollar,US Gallon,2025-10-18
Arkansas,AR,Jonesboro,2.571,2.997,3.426,3.357,U.S Dollar,US Gallon,2025-10-18
Arkansas,AR,Little Rock-North Little Rock,2.555,3.053,3.42,3.24,U.S Dollar,US Gallon,2025-10-18
Arkansas,AR,Pine Bluff,2.688,3.19,3.59,3.361,U.S Dollar,US Gallon,2025-10-18
Arkansas,AR,Texarkana (AR only),2.706,3.248,3.61,3.204,U.S Dollar,US Gallon,2025-10-18
Arkansas,AR,West Memphis,2.666,3.079,3.493,3.247,U.S Dollar,US Gallon,2025-10-18
Arizona,AZ,East Valley,3.668,4.057,4.372,3.599,U.S Dollar,US Gallon,2025-10-18
Arizona,AZ,Flagstaff,3.253,3.566,3.924,3.685,U.S Dollar,US Gallon,2025-10-18
Arizona,AZ,Glendale,3.61,4.001,4.325,3.58,U.S Dollar,US Gallon,2025-10-18
Arizona,AZ,Lake Havasu-Kingman,3.222,3.493,3.885,3.744,U.S Dollar,US Gallon,2025-10-18
Arizona,AZ,Peoria,3.613,3.996,4.315,3.565,U.S Dollar,US Gallon,2025-10-18
Arizona,AZ,Phoenix Proper,3.612,3.993,4.323,3.568,U.S Dollar,US Gallon,2025-10-18
Arizona,AZ,Phoenix-Mesa,3.614,4.003,4.326,3.591,U.S Dollar,US Gallon,2025-10-18
Arizona,AZ,Pima County,3.127,3.508,3.806,3.468,U.S Dollar,US Gallon,2025-10-18
Arizona,AZ,Prescott,3.147,3.419,3.807,3.633,U.S Dollar,US Gallon,2025-10-18
