State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.881,4.168,4.402,4.063,U.S Dollar,US Gallon,2025-09-22
Alaska,AK,Fairbanks,3.896,4.129,4.396,4.168,U.S Dollar,US Gallon,2025-09-22
Alaska,AK,Juneau,3.904,3.905,3.999,4.463,U.S Dollar,US Gallon,2025-09-22
Alabama,AL,Anniston-Oxford,2.738,3.089,3.496,3.316,U.S Dollar,US Gallon,2025-09-22
Alabama,AL,Auburn,2.781,3.147,3.529,3.35,U.S Dollar,US Gallon,2025-09-22
Alabama,AL,Birmingham,2.79,3.244,3.658,3.453,U.S Dollar,US Gallon,2025-09-22
Alabama,AL,Daphne-Fairhope-Foley,2.815,3.266,3.622,3.425,U.S Dollar,US Gallon,2025-09-22
Alabama,AL,Decatur,2.7,3.166,3.464,3.316,U.S Dollar,US Gallon,2025-09-22
Alabama,AL,Dothan,2.794,3.203,3.53,3.54,U.S Dollar,US Gallon,2025-09-22
Alabama,AL,Florence-Muscle Shoals,2.707,3.093,3.474,3.272,U.S Dollar,US Gallon,2025-09-22
Alabama,AL,Gadsden,2.668,3.114,3.544,3.267,U.S Dollar,US Gallon,2025-09-22
Alabama,AL,Huntsville,2.753,3.202,3.544,3.344,U.S Dollar,US Gallon,2025-09-22
Alabama,AL,Mobile,2.782,3.199,3.6,3.433,U.S Dollar,US Gallon,2025-09-22
Alabama,AL,Montgomery,2.814,3.257,3.681,3.39,U.S Dollar,US Gallon,2025-09-22
Alabama,AL,Russell County,2.835,3.238,3.716,3.426,U.S Dollar,US Gallon,2025-09-22
Alabama,AL,Tuscaloosa,2.743,3.159,3.587,3.36,U.S Dollar,US Gallon,2025-09-22
Arkansas,AR,Fayetteville-Springdale-Rogers,2.819,3.223,3.494,3.336,U.S Dollar,US Gallon,2025-09-22
Arkansas,AR,Fort Smith (AR only),2.693,3.124,3.466,3.323,U.S Dollar,US Gallon,2025-09-22
Arkansas,AR,Hot Springs,2.659,3.153,3.5,3.26,U.S Dollar,US Gallon,2025-09-22
Arkansas,AR,Jonesboro,2.821,3.207,3.676,3.407,U.S Dollar,US Gallon,2025-09-22
Arkansas,AR,Little Rock-North Little Rock,2.77,3.21,3.603,3.312,U.S Dollar,US Gallon,2025-09-22
Arkansas,AR,Pine Bluff,2.746,3.193,3.565,3.479,U.S Dollar,US Gallon,2025-09-22
Arkansas,AR,Texarkana (AR only),2.776,3.292,3.702,3.254,U.S Dollar,US Gallon,2025-09-22
Arkansas,AR,West Memphis,2.81,3.238,3.766,3.375,U.S Dollar,US Gallon,2025-09-22
Arizona,AZ,East Valley,3.906,4.28,4.593,3.644,U.S Dollar,US Gallon,2025-09-22
Arizona,AZ,Flagstaff,3.265,3.564,3.938,3.739,U.S Dollar,US Gallon,2025-09-22
Arizona,AZ,Glendale,3.898,4.288,4.593,3.615,U.S Dollar,US Gallon,2025-09-22
Arizona,AZ,Lake Havasu-Kingman,3.301,3.614,3.929,3.763,U.S Dollar,US Gallon,2025-09-22
Arizona,AZ,Peoria,3.943,4.286,4.611,3.661,U.S Dollar,US Gallon,2025-09-22
Arizona,AZ,Phoenix Proper,3.882,4.27,4.561,3.6,U.S Dollar,US Gallon,2025-09-22
Arizona,AZ,Phoenix-Mesa,3.872,4.249,4.563,3.646,U.S Dollar,US Gallon,2025-09-22
Arizona,AZ,Pima County,3.25,3.633,3.946,3.544,U.S Dollar,US Gallon,2025-09-22
Arizona,AZ,Prescott,3.241,3.493,3.832,3.642,U.S Dollar,US Gallon,2025-09-22
Arizona,AZ,Scottsdale,3.968,4.305,4.634,3.8,U.S Dollar,US Gallon,2025-09-22
