State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.55,3.838,4.095,3.841,U.S Dollar,US Gallon,2025-12-23
Alaska,AK,Fairbanks,3.518,3.759,3.971,3.969,U.S Dollar,US Gallon,2025-12-23
Alaska,AK,Juneau,3.815,3.819,3.907,4.374,U.S Dollar,US Gallon,2025-12-23
Alabama,AL,Anniston-Oxford,2.495,2.84,3.207,3.182,U.S Dollar,US Gallon,2025-12-23
Alabama,AL,Auburn,2.518,2.984,3.329,3.335,U.S Dollar,US Gallon,2025-12-23
Alabama,AL,Birmingham,2.564,3.031,3.433,3.371,U.S Dollar,US Gallon,2025-12-23
Alabama,AL,Daphne-Fairhope-Foley,2.51,2.955,3.337,3.324,U.S Dollar,US Gallon,2025-12-23
Alabama,AL,Decatur,2.477,2.941,3.316,3.233,U.S Dollar,US Gallon,2025-12-23
Alabama,AL,Dothan,2.603,3.009,3.385,3.486,U.S Dollar,US Gallon,2025-12-23
Alabama,AL,Florence-Muscle Shoals,2.558,2.981,3.424,3.316,U.S Dollar,US Gallon,2025-12-23
Alabama,AL,Gadsden,2.469,3.008,3.419,3.226,U.S Dollar,US Gallon,2025-12-23
Alabama,AL,Huntsville,2.579,3.055,3.37,3.357,U.S Dollar,US Gallon,2025-12-23
Alabama,AL,Mobile,2.475,2.907,3.296,3.27,U.S Dollar,US Gallon,2025-12-23
Alabama,AL,Montgomery,2.551,2.989,3.411,3.293,U.S Dollar,US Gallon,2025-12-23
Alabama,AL,Russell County,2.577,3.062,3.498,3.466,U.S Dollar,US Gallon,2025-12-23
Alabama,AL,Tuscaloosa,2.49,2.929,3.367,3.352,U.S Dollar,US Gallon,2025-12-23
Arkansas,AR,Fayetteville-Springdale-Rogers,2.369,2.756,3.064,3.168,U.S Dollar,US Gallon,2025-12-23
Arkansas,AR,Fort Smith (AR only),2.346,2.821,3.153,3.172,U.S Dollar,US Gallon,2025-12-23
Arkansas,AR,Hot Springs,2.329,2.913,3.212,3.249,U.S Dollar,US Gallon,2025-12-23
Arkansas,AR,Jonesboro,2.433,2.78,3.258,3.357,U.S Dollar,US Gallon,2025-12-23
Arkansas,AR,Little Rock-North Little Rock,2.347,2.854,3.21,3.2,U.S Dollar,US Gallon,2025-12-23
Arkansas,AR,Pine Bluff,2.551,3.073,3.551,3.281,U.S Dollar,US Gallon,2025-12-23
Arkansas,AR,Texarkana (AR only),2.479,2.983,3.37,3.112,U.S Dollar,US Gallon,2025-12-23
