State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.71,3.994,4.254,4.028,U.S Dollar,US Gallon,2025-08-13
Alaska,AK,Fairbanks,3.852,4.061,4.306,4.19,U.S Dollar,US Gallon,2025-08-13
Alaska,AK,Juneau,3.811,3.806,3.902,4.469,U.S Dollar,US Gallon,2025-08-13
Alabama,AL,Anniston-Oxford,2.694,3.102,3.502,3.41,U.S Dollar,US Gallon,2025-08-13
Alabama,AL,Auburn,2.793,3.207,3.597,3.401,U.S Dollar,US Gallon,2025-08-13
Alabama,AL,Birmingham,2.775,3.273,3.685,3.499,U.S Dollar,US Gallon,2025-08-13
Alabama,AL,Daphne-Fairhope-Foley,2.829,3.298,3.668,3.476,U.S Dollar,US Gallon,2025-08-13
Alabama,AL,Decatur,2.736,3.181,3.562,3.331,U.S Dollar,US Gallon,2025-08-13
Alabama,AL,Dothan,2.831,3.243,3.623,3.568,U.S Dollar,US Gallon,2025-08-13
Alabama,AL,Florence-Muscle Shoals,2.742,3.145,3.519,3.303,U.S Dollar,US Gallon,2025-08-13
Alabama,AL,Gadsden,2.656,3.089,3.543,3.381,U.S Dollar,US Gallon,2025-08-13
Alabama,AL,Huntsville,2.782,3.229,3.568,3.392,U.S Dollar,US Gallon,2025-08-13
Alabama,AL,Mobile,2.788,3.277,3.632,3.477,U.S Dollar,US Gallon,2025-08-13
Alabama,AL,Montgomery,2.833,3.294,3.743,3.491,U.S Dollar,US Gallon,2025-08-13
Alabama,AL,Russell County,2.864,3.294,3.684,3.471,U.S Dollar,US Gallon,2025-08-13
Alabama,AL,Tuscaloosa,2.729,3.178,3.584,3.415,U.S Dollar,US Gallon,2025-08-13
Arkansas,AR,Fayetteville-Springdale-Rogers,2.792,3.191,3.482,3.334,U.S Dollar,US Gallon,2025-08-13
Arkansas,AR,Fort Smith (AR only),2.742,3.185,3.519,3.379,U.S Dollar,US Gallon,2025-08-13
Arkansas,AR,Hot Springs,2.669,3.149,3.595,3.322,U.S Dollar,US Gallon,2025-08-13
Arkansas,AR,Jonesboro,2.735,3.143,3.543,3.409,U.S Dollar,US Gallon,2025-08-13
Arkansas,AR,Little Rock-North Little Rock,2.745,3.188,3.606,3.326,U.S Dollar,US Gallon,2025-08-13
Arkansas,AR,Pine Bluff,2.795,3.274,3.706,3.441,U.S Dollar,US Gallon,2025-08-13
Arkansas,AR,Texarkana (AR only),2.768,3.182,3.616,3.318,U.S Dollar,US Gallon,2025-08-13
Arkansas,AR,West Memphis,2.817,3.267,3.69,3.49,U.S Dollar,US Gallon,2025-08-13
Arizona,AZ,East Valley,3.368,3.744,4.053,3.614,U.S Dollar,US Gallon,2025-08-13
Arizona,AZ,Flagstaff,3.042,3.338,3.673,3.605,U.S Dollar,US Gallon,2025-08-13
Arizona,AZ,Glendale,3.347,3.724,4.033,3.567,U.S Dollar,US Gallon,2025-08-13
Arizona,AZ,Lake Havasu-Kingman,3.158,3.438,3.767,3.748,U.S Dollar,US Gallon,2025-08-13
Arizona,AZ,Peoria,3.339,3.717,4.034,3.642,U.S Dollar,US Gallon,2025-08-13
Arizona,AZ,Phoenix Proper,3.316,3.702,4.007,3.616,U.S Dollar,US Gallon,2025-08-13
Arizona,AZ,Phoenix-Mesa,3.338,3.715,4.023,3.634,U.S Dollar,US Gallon,2025-08-13
Arizona,AZ,Pima County,3.031,3.395,3.695,3.565,U.S Dollar,US Gallon,2025-08-13
Arizona,AZ,Prescott,3.145,3.411,3.778,3.648,U.S Dollar,US Gallon,2025-08-13
Arizona,AZ,Scottsdale,3.444,3.8,4.122,3.741,U.S Dollar,US Gallon,2025-08-13
Arizona,AZ,Sierra Vista-Douglas,3.038,3.335,3.638,3.574,U.S Dollar,US Gallon,2025-08-13
Arizona,AZ,Tucson,3.027,3.392,3.695,3.558,U.S Dollar,US Gallon,2025-08-13
Arizona,AZ,West Valley,3.332,3.706,4.017,3.579,U.S Dollar,US Gallon,2025-08-13
Arizona,AZ,Yuma,2.95,3.365,3.677,3.565,U.S Dollar,US Gallon,2025-08-13
California,CA,Bakersfield,4.478,4.712,4.939,5.146,U.S Dollar,US Gallon,2025-08-13
California,CA,Chico-Paradise,4.445,4.641,4.759,4.977,U.S Dollar,US Gallon,2025-08-13
California,CA,El Centro,4.243,4.404,4.586,4.954,U.S Dollar,US Gallon,2025-08-13
California,CA,Fresno,4.569,4.831,5.021,5.22,U.S Dollar,US Gallon,2025-08-13
California,CA,Hanford-Corcoran,4.377,4.65,4.819,4.978,U.S Dollar,US Gallon,2025-08-13
California,CA,Los Angeles-Long Beach,4.466,4.695,4.854,5.125,U.S Dollar,US Gallon,2025-08-13
California,CA,Madera-Chowchilla,4.562,4.887,5.03,5.264,U.S Dollar,US Gallon,2025-08-13
California,CA,Merced,4.444,4.761,4.968,5.177,U.S Dollar,US Gallon,2025-08-13
California,CA,Modesto,4.326,4.608,4.846,5.197,U.S Dollar,US Gallon,2025-08-13
California,CA,Napa,4.807,4.956,5.19,5.313,U.S Dollar,US Gallon,2025-08-13
California,CA,Oakland,4.575,4.826,5.026,5.266,U.S Dollar,US Gallon,2025-08-13
California,CA,Orange County,4.426,4.651,4.802,4.997,U.S Dollar,US Gallon,2025-08-13
California,CA,Redding,4.392,4.6,4.74,4.977,U.S Dollar,US Gallon,2025-08-13
California,CA,Riverside,4.309,4.56,4.734,5.033,U.S Dollar,US Gallon,2025-08-13
California,CA,Sacramento,4.493,4.78,4.973,5.246,U.S Dollar,US Gallon,2025-08-13
California,CA,Salinas,4.727,4.938,5.15,5.458,U.S Dollar,US Gallon,2025-08-13
California,CA,San Bernardino,4.353,4.562,4.742,5.045,U.S Dollar,US Gallon,2025-08-13
California,CA,San Diego,4.552,4.775,4.946,5.012,U.S Dollar,US Gallon,2025-08-13
California,CA,San Francisco,4.673,4.877,5.07,5.303,U.S Dollar,US Gallon,2025-08-13
California,CA,San Jose,4.519,4.73,4.919,5.198,U.S Dollar,US Gallon,2025-08-13
California,CA,San Luis Obispo-Atascadero-Paso Robles,4.853,5.045,5.222,5.428,U.S Dollar,US Gallon,2025-08-13
California,CA,San Rafael,4.668,4.868,5.06,5.331,U.S Dollar,US Gallon,2025-08-13
California,CA,Santa Barbara-Santa Maria-Lompoc,4.422,4.612,4.805,5.083,U.S Dollar,US Gallon,2025-08-13
California,CA,Santa Cruz-Watsonville,4.603,4.816,5.042,5.3,U.S Dollar,US Gallon,2025-08-13
California,CA,Santa Rosa,4.753,4.982,5.166,5.328,U.S Dollar,US Gallon,2025-08-13
California,CA,Stockton-Lodi,4.39,4.662,4.886,5.159,U.S Dollar,US Gallon,2025-08-13
California,CA,Vallejo-Fairfield,4.523,4.797,4.978,5.192,U.S Dollar,US Gallon,2025-08-13
California,CA,Ventura,4.514,4.743,4.901,5.16,U.S Dollar,US Gallon,2025-08-13
California,CA,Visalia-Tulare-Porterville,4.492,4.794,4.979,5.127,U.S Dollar,US Gallon,2025-08-13
California,CA,Yolo,4.427,4.694,4.935,5.157,U.S Dollar,US Gallon,2025-08-13
California,CA,Yuba City,4.249,4.54,4.71,5.002,U.S Dollar,US Gallon,2025-08-13
Colorado,CO,Boulder-Longmont,3.132,3.568,3.909,3.543,U.S Dollar,US Gallon,2025-08-13
Colorado,CO,Colorado Springs,3.039,3.451,3.776,3.484,U.S Dollar,US Gallon,2025-08-13
Colorado,CO,Denver,3.079,3.509,3.825,3.486,U.S Dollar,US Gallon,2025-08-13
Colorado,CO,Durango,3.096,3.345,3.659,3.664,U.S Dollar,US Gallon,2025-08-13
Colorado,CO,Fort Collins-Loveland,3.021,3.408,3.75,3.458,U.S Dollar,US Gallon,2025-08-13
Colorado,CO,Glenwood Springs,3.38,3.943,4.11,3.823,U.S Dollar,US Gallon,2025-08-13
Colorado,CO,Grand Junction (CO only),3.212,3.516,3.888,3.756,U.S Dollar,US Gallon,2025-08-13
Colorado,CO,Greeley,2.984,3.362,3.696,3.446,U.S Dollar,US Gallon,2025-08-13
Colorado,CO,Pueblo,2.903,3.33,3.68,3.426,U.S Dollar,US Gallon,2025-08-13
Colorado,CO,Vail,3.549,3.874,4.253,3.635,U.S Dollar,US Gallon,2025-08-13
Connecticut,CT,Bridgeport,3.173,3.83,4.182,3.821,U.S Dollar,US Gallon,2025-08-13
Connecticut,CT,Hartford,3.103,3.718,4.103,3.81,U.S Dollar,US Gallon,2025-08-13
Connecticut,CT,Lower Fairfield County,3.141,3.815,4.139,3.802,U.S Dollar,US Gallon,2025-08-13
Connecticut,CT,New Haven-Meriden,3.077,3.689,4.025,3.8,U.S Dollar,US Gallon,2025-08-13
Connecticut,CT,New London-Norwich (CT only),3.112,3.626,4.016,3.702,U.S Dollar,US Gallon,2025-08-13
Connecticut,CT,Windham,3.134,3.622,4.013,3.711,U.S Dollar,US Gallon,2025-08-13
District of Columbia,DC,Washington (DC only),3.311,3.846,4.217,3.841,U.S Dollar,US Gallon,2025-08-13
District of Columbia,DC,Washington (Entire Metro Average),3.121,3.65,4.008,3.79,U.S Dollar,US Gallon,2025-08-13
Delaware,DE,Dover,3.165,3.629,3.967,3.87,U.S Dollar,US Gallon,2025-08-13
Delaware,DE,Milford-Seaford,3.178,3.588,3.939,3.855,U.S Dollar,US Gallon,2025-08-13
Delaware,DE,Wilmington-Newark (DE only),3.058,3.731,3.975,3.801,U.S Dollar,US Gallon,2025-08-13
Florida,FL,Bradenton-Sarasota-Venice,3.102,3.59,3.886,3.651,U.S Dollar,US Gallon,2025-08-13
Florida,FL,Crestview-Fort Walton Beach,2.858,3.301,3.674,3.552,U.S Dollar,US Gallon,2025-08-13
Florida,FL,Daytona Beach,3.112,3.57,3.906,3.661,U.S Dollar,US Gallon,2025-08-13
Florida,FL,Fort Lauderdale,3.08,3.567,3.853,3.616,U.S Dollar,US Gallon,2025-08-13
Florida,FL,Fort Myers-Cape Coral,3.12,3.599,3.899,3.655,U.S Dollar,US Gallon,2025-08-13
Florida,FL,Gainesville,3.154,3.633,3.973,3.677,U.S Dollar,US Gallon,2025-08-13
Florida,FL,Homosassa Springs,3.155,3.574,3.931,3.7,U.S Dollar,US Gallon,2025-08-13
Florida,FL,Jacksonville,3.102,3.537,3.891,3.658,U.S Dollar,US Gallon,2025-08-13
Florida,FL,Lakeland-Winter Haven,3.12,3.563,3.92,3.662,U.S Dollar,US Gallon,2025-08-13
Florida,FL,Melbourne-Titusville,3.067,3.564,3.882,3.659,U.S Dollar,US Gallon,2025-08-13
Florida,FL,Miami,2.991,3.478,3.682,3.512,U.S Dollar,US Gallon,2025-08-13
Florida,FL,Naples,3.168,3.637,3.948,3.725,U.S Dollar,US Gallon,2025-08-13
Florida,FL,Ocala,3.128,3.587,3.928,3.693,U.S Dollar,US Gallon,2025-08-13
Florida,FL,Orlando,3.142,3.578,3.892,3.673,U.S Dollar,US Gallon,2025-08-13
Florida,FL,Panama City,2.869,3.307,3.722,3.527,U.S Dollar,US Gallon,2025-08-13
