State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,4.675,4.993,5.219,5.417,U.S Dollar,US Gallon,2026-08-02
Alaska,AK,Fairbanks,4.633,4.914,5.101,5.254,U.S Dollar,US Gallon,2026-08-02
Alaska,AK,Juneau,4.669,4.866,4.83,5.862,U.S Dollar,US Gallon,2026-08-02
Alabama,AL,Anniston-Oxford,3.698,4.174,4.585,5.151,U.S Dollar,US Gallon,2026-08-02
Alabama,AL,Auburn,3.766,4.22,4.628,5.158,U.S Dollar,US Gallon,2026-08-02
Alabama,AL,Birmingham,3.725,4.202,4.622,5.163,U.S Dollar,US Gallon,2026-08-02
Alabama,AL,Daphne-Fairhope-Foley,3.697,4.175,4.59,5.151,U.S Dollar,US Gallon,2026-08-02
Alabama,AL,Decatur,3.684,4.13,4.511,5.05,U.S Dollar,US Gallon,2026-08-02
Alabama,AL,Dothan,3.812,4.24,4.619,5.248,U.S Dollar,US Gallon,2026-08-02
Alabama,AL,Florence-Muscle Shoals,3.678,4.09,4.461,5.078,U.S Dollar,US Gallon,2026-08-02
Alabama,AL,Gadsden,3.703,4.126,4.592,5.117,U.S Dollar,US Gallon,2026-08-02
Alabama,AL,Huntsville,3.714,4.177,4.528,5.096,U.S Dollar,US Gallon,2026-08-02
Alabama,AL,Mobile,3.729,4.194,4.58,5.13,U.S Dollar,US Gallon,2026-08-02
Alabama,AL,Montgomery,3.818,4.287,4.722,5.155,U.S Dollar,US Gallon,2026-08-02
Alabama,AL,Russell County,3.795,4.201,4.7,5.193,U.S Dollar,US Gallon,2026-08-02
Alabama,AL,Tuscaloosa,3.726,4.185,4.619,5.132,U.S Dollar,US Gallon,2026-08-02
Arkansas,AR,Fayetteville-Springdale-Rogers,3.759,4.204,4.448,4.814,U.S Dollar,US Gallon,2026-08-02
Arkansas,AR,Fort Smith (AR only),3.686,4.143,4.501,4.822,U.S Dollar,US Gallon,2026-08-02
Arkansas,AR,Hot Springs,3.634,4.194,4.612,4.873,U.S Dollar,US Gallon,2026-08-02
Arkansas,AR,Jonesboro,3.676,4.067,4.555,5.148,U.S Dollar,US Gallon,2026-08-02
Arkansas,AR,Little Rock-North Little Rock,3.701,4.2,4.559,4.917,U.S Dollar,US Gallon,2026-08-02
Arkansas,AR,Pine Bluff,3.747,4.242,4.689,4.981,U.S Dollar,US Gallon,2026-08-02
Arkansas,AR,Texarkana (AR only),3.78,4.347,4.721,4.985,U.S Dollar,US Gallon,2026-08-02
Arkansas,AR,West Memphis,3.727,4.228,4.64,5.224,U.S Dollar,US Gallon,2026-08-02
Arizona,AZ,East Valley,4.506,4.893,5.206,5.616,U.S Dollar,US Gallon,2026-08-02
Arizona,AZ,Flagstaff,4.432,4.711,5.078,5.509,U.S Dollar,US Gallon,2026-08-02
Arizona,AZ,Glendale,4.506,4.917,5.263,5.644,U.S Dollar,US Gallon,2026-08-02
Arizona,AZ,Lake Havasu-Kingman,4.306,4.546,4.889,5.574,U.S Dollar,US Gallon,2026-08-02
Arizona,AZ,Peoria,4.51,4.873,5.281,5.649,U.S Dollar,US Gallon,2026-08-02
Arizona,AZ,Phoenix Proper,4.513,4.924,5.241,5.651,U.S Dollar,US Gallon,2026-08-02
Arizona,AZ,Phoenix-Mesa,4.501,4.901,5.226,5.639,U.S Dollar,US Gallon,2026-08-02
Arizona,AZ,Pima County,4.381,4.779,5.083,5.574,U.S Dollar,US Gallon,2026-08-02
Arizona,AZ,Prescott,4.417,4.731,5.049,5.546,U.S Dollar,US Gallon,2026-08-02
Arizona,AZ,Scottsdale,4.53,4.889,5.229,5.671,U.S Dollar,US Gallon,2026-08-02
Arizona,AZ,Sierra Vista-Douglas,4.393,4.715,5.007,5.56,U.S Dollar,US Gallon,2026-08-02
Arizona,AZ,Tucson,4.376,4.777,5.08,5.555,U.S Dollar,US Gallon,2026-08-02
Arizona,AZ,West Valley,4.491,4.897,5.245,5.635,U.S Dollar,US Gallon,2026-08-02
Arizona,AZ,Yuma,4.332,4.594,4.913,5.505,U.S Dollar,US Gallon,2026-08-02
California,CA,Bakersfield,5.662,5.902,6.116,6.765,U.S Dollar,US Gallon,2026-08-02
California,CA,Chico-Paradise,5.469,5.632,5.869,6.638,U.S Dollar,US Gallon,2026-08-02
California,CA,El Centro,5.435,5.65,5.864,6.955,U.S Dollar,US Gallon,2026-08-02
California,CA,Fresno,5.57,5.801,5.99,6.789,U.S Dollar,US Gallon,2026-08-02
California,CA,Hanford-Corcoran,5.486,5.789,5.976,6.598,U.S Dollar,US Gallon,2026-08-02
California,CA,Los Angeles-Long Beach,5.714,5.934,6.114,7.124,U.S Dollar,US Gallon,2026-08-02
California,CA,Madera-Chowchilla,5.681,5.963,6.205,6.679,U.S Dollar,US Gallon,2026-08-02
California,CA,Merced,5.574,5.874,6.111,7.049,U.S Dollar,US Gallon,2026-08-02
California,CA,Modesto,5.467,5.753,5.986,6.794,U.S Dollar,US Gallon,2026-08-02
California,CA,Napa,5.829,6.021,6.199,6.937,U.S Dollar,US Gallon,2026-08-02
California,CA,Oakland,5.647,5.897,6.094,6.868,U.S Dollar,US Gallon,2026-08-02
California,CA,Orange County,5.667,5.886,6.053,7.023,U.S Dollar,US Gallon,2026-08-02
California,CA,Redding,5.508,5.698,5.881,6.659,U.S Dollar,US Gallon,2026-08-02
California,CA,Riverside,5.611,5.841,6.033,7.003,U.S Dollar,US Gallon,2026-08-02
California,CA,Sacramento,5.591,5.838,6.055,6.79,U.S Dollar,US Gallon,2026-08-02
California,CA,Salinas,5.775,5.931,6.145,6.778,U.S Dollar,US Gallon,2026-08-02
California,CA,San Bernardino,5.624,5.844,6.026,7.01,U.S Dollar,US Gallon,2026-08-02
California,CA,San Diego,5.748,5.965,6.163,6.97,U.S Dollar,US Gallon,2026-08-02
California,CA,San Francisco,5.812,6.012,6.229,7.048,U.S Dollar,US Gallon,2026-08-02
California,CA,San Jose,5.619,5.851,6.03,6.842,U.S Dollar,US Gallon,2026-08-02
California,CA,San Luis Obispo-Atascadero-Paso Robles,5.925,6.142,6.3,7.15,U.S Dollar,US Gallon,2026-08-02
California,CA,San Rafael,5.784,6.019,6.188,7.078,U.S Dollar,US Gallon,2026-08-02
California,CA,Santa Barbara-Santa Maria-Lompoc,5.724,5.931,6.123,7.024,U.S Dollar,US Gallon,2026-08-02
California,CA,Santa Cruz-Watsonville,5.657,5.961,6.132,6.914,U.S Dollar,US Gallon,2026-08-02
California,CA,Santa Rosa,5.769,5.978,6.17,6.899,U.S Dollar,US Gallon,2026-08-02
California,CA,Stockton-Lodi,5.484,5.756,5.974,6.688,U.S Dollar,US Gallon,2026-08-02
California,CA,Vallejo-Fairfield,5.505,5.761,5.944,6.757,U.S Dollar,US Gallon,2026-08-02
California,CA,Ventura,5.631,5.855,6.042,7.027,U.S Dollar,US Gallon,2026-08-02
California,CA,Visalia-Tulare-Porterville,5.535,5.795,6.064,6.626,U.S Dollar,US Gallon,2026-08-02
California,CA,Yolo,5.542,5.804,5.999,6.732,U.S Dollar,US Gallon,2026-08-02
California,CA,Yuba City,5.319,5.608,5.787,6.579,U.S Dollar,US Gallon,2026-08-02
Colorado,CO,Boulder-Longmont,4.159,4.613,4.954,5.214,U.S Dollar,US Gallon,2026-08-02
Colorado,CO,Colorado Springs,4.067,4.48,4.81,5.067,U.S Dollar,US Gallon,2026-08-02
Colorado,CO,Denver,4.108,4.556,4.886,5.126,U.S Dollar,US Gallon,2026-08-02
Colorado,CO,Durango,4.368,4.632,4.909,5.483,U.S Dollar,US Gallon,2026-08-02
Colorado,CO,Fort Collins-Loveland,4.123,4.513,4.847,5.124,U.S Dollar,US Gallon,2026-08-02
Colorado,CO,Glenwood Springs,4.634,5.105,5.4,5.555,U.S Dollar,US Gallon,2026-08-02
Colorado,CO,Grand Junction (CO only),4.106,4.414,4.767,5.298,U.S Dollar,US Gallon,2026-08-02
Colorado,CO,Greeley,4.074,4.454,4.779,5.104,U.S Dollar,US Gallon,2026-08-02
Colorado,CO,Pueblo,3.952,4.361,4.667,5.144,U.S Dollar,US Gallon,2026-08-02
Colorado,CO,Vail,4.318,4.663,4.912,5.604,U.S Dollar,US Gallon,2026-08-02
Connecticut,CT,Bridgeport,4.277,4.881,5.311,5.579,U.S Dollar,US Gallon,2026-08-02
Connecticut,CT,Hartford,4.191,4.769,5.208,5.544,U.S Dollar,US Gallon,2026-08-02
Connecticut,CT,Lower Fairfield County,4.253,4.845,5.228,5.587,U.S Dollar,US Gallon,2026-08-02
Connecticut,CT,New Haven-Meriden,4.151,4.754,5.117,5.529,U.S Dollar,US Gallon,2026-08-02
Connecticut,CT,New London-Norwich (CT only),4.191,4.776,5.152,5.569,U.S Dollar,US Gallon,2026-08-02
Connecticut,CT,Windham,4.281,4.756,5.128,5.546,U.S Dollar,US Gallon,2026-08-02
District of Columbia,DC,Washington (DC only),4.247,4.902,5.252,5.631,U.S Dollar,US Gallon,2026-08-02
District of Columbia,DC,Washington (Entire Metro Average),4.072,4.613,4.974,5.42,U.S Dollar,US Gallon,2026-08-02
Delaware,DE,Dover,4.159,4.658,5.019,5.369,U.S Dollar,US Gallon,2026-08-02
Delaware,DE,Milford-Seaford,4.178,4.647,4.991,5.38,U.S Dollar,US Gallon,2026-08-02
Delaware,DE,Wilmington-Newark (DE only),4.144,4.768,5.045,5.375,U.S Dollar,US Gallon,2026-08-02
Florida,FL,Bradenton-Sarasota-Venice,3.765,4.245,4.577,5.343,U.S Dollar,US Gallon,2026-08-02
Florida,FL,Crestview-Fort Walton Beach,3.816,4.273,4.658,5.201,U.S Dollar,US Gallon,2026-08-02
Florida,FL,Daytona Beach,3.846,4.288,4.641,5.35,U.S Dollar,US Gallon,2026-08-02
Florida,FL,Fort Lauderdale,3.916,4.398,4.726,5.417,U.S Dollar,US Gallon,2026-08-02
Florida,FL,Fort Myers-Cape Coral,3.788,4.271,4.574,5.317,U.S Dollar,US Gallon,2026-08-02
Florida,FL,Gainesville,3.946,4.398,4.838,5.423,U.S Dollar,US Gallon,2026-08-02
Florida,FL,Homosassa Springs,3.848,4.253,4.56,5.368,U.S Dollar,US Gallon,2026-08-02
Florida,FL,Jacksonville,3.805,4.247,4.617,5.361,U.S Dollar,US Gallon,2026-08-02
Florida,FL,Lakeland-Winter Haven,3.819,4.245,4.593,5.341,U.S Dollar,US Gallon,2026-08-02
Florida,FL,Melbourne-Titusville,3.765,4.212,4.57,5.395,U.S Dollar,US Gallon,2026-08-02
Florida,FL,Miami,3.881,4.325,4.6,5.352,U.S Dollar,US Gallon,2026-08-02
Florida,FL,Naples,3.886,4.359,4.676,5.426,U.S Dollar,US Gallon,2026-08-02
Florida,FL,Ocala,3.827,4.223,4.575,5.365,U.S Dollar,US Gallon,2026-08-02
Florida,FL,Orlando,3.797,4.224,4.558,5.376,U.S Dollar,US Gallon,2026-08-02
Florida,FL,Panama City,3.815,4.277,4.656,5.184,U.S Dollar,US Gallon,2026-08-02
Florida,FL,Pensacola,3.831,4.305,4.709,5.202,U.S Dollar,US Gallon,2026-08-02
Florida,FL,Port St. Lucie,3.827,4.277,4.6,5.427,U.S Dollar,US Gallon,2026-08-02
Florida,FL,Punta Gorda,3.741,4.261,4.581,5.377,U.S Dollar,US Gallon,2026-08-02
Florida,FL,Sebastian-Vero Beach,3.86,4.322,4.659,5.404,U.S Dollar,US Gallon,2026-08-02
Florida,FL,Sebring,3.849,4.265,4.596,5.353,U.S Dollar,US Gallon,2026-08-02
Florida,FL,Tallahassee,3.838,4.271,4.622,5.207,U.S Dollar,US Gallon,2026-08-02
Florida,FL,Tampa-St. Petersburg-Clearwater,3.788,4.243,4.595,5.324,U.S Dollar,US Gallon,2026-08-02
Florida,FL,The Villages,3.732,4.147,4.522,5.283,U.S Dollar,US Gallon,2026-08-02
Florida,FL,West Palm Beach-Boca Raton,4.023,4.491,4.819,5.47,U.S Dollar,US Gallon,2026-08-02
Georgia,GA,Albany,3.753,4.172,4.539,5.229,U.S Dollar,US Gallon,2026-08-02
Georgia,GA,Athens,3.803,4.232,4.584,5.224,U.S Dollar,US Gallon,2026-08-02
Georgia,GA,Atlanta,3.916,4.388,4.83,5.279,U.S Dollar,US Gallon,2026-08-02
Georgia,GA,Augusta-Aiken (GA only),3.767,4.238,4.628,5.333,U.S Dollar,US Gallon,2026-08-02
Georgia,GA,Brunswick,3.818,4.27,4.637,5.279,U.S Dollar,US Gallon,2026-08-02
Georgia,GA,Catoosa-Dade-Walker,3.705,4.122,4.582,5.254,U.S Dollar,US Gallon,2026-08-02
Georgia,GA,Columbus (GA only),3.846,4.253,4.709,5.244,U.S Dollar,US Gallon,2026-08-02
Georgia,GA,Dalton,3.727,4.19,4.595,5.328,U.S Dollar,US Gallon,2026-08-02
Georgia,GA,Gainesville,3.901,4.356,4.794,5.242,U.S Dollar,US Gallon,2026-08-02
Georgia,GA,Hinesville-Fort Stewart,3.866,4.239,4.72,5.274,U.S Dollar,US Gallon,2026-08-02
Georgia,GA,Macon,3.909,4.392,4.79,5.314,U.S Dollar,US Gallon,2026-08-02
