State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.477,3.78,4.01,3.607,U.S Dollar,US Gallon,2024-11-18
Alaska,AK,Fairbanks,3.444,3.702,3.912,3.72,U.S Dollar,US Gallon,2024-11-18
Alaska,AK,Juneau,3.519,3.491,3.587,3.533,U.S Dollar,US Gallon,2024-11-18
Alabama,AL,Anniston-Oxford,2.72,3.055,3.42,3.254,U.S Dollar,US Gallon,2024-11-18
Alabama,AL,Auburn,2.687,3.059,3.402,3.286,U.S Dollar,US Gallon,2024-11-18
Alabama,AL,Birmingham,2.728,3.158,3.573,3.34,U.S Dollar,US Gallon,2024-11-18
Alabama,AL,Daphne-Fairhope-Foley,2.709,3.114,3.486,3.226,U.S Dollar,US Gallon,2024-11-18
Alabama,AL,Decatur,2.7,3.117,3.486,3.261,U.S Dollar,US Gallon,2024-11-18
Alabama,AL,Dothan,2.797,3.186,3.514,3.513,U.S Dollar,US Gallon,2024-11-18
Alabama,AL,Florence-Muscle Shoals,2.698,3.065,3.466,3.261,U.S Dollar,US Gallon,2024-11-18
Alabama,AL,Gadsden,2.603,3.022,3.421,3.231,U.S Dollar,US Gallon,2024-11-18
Alabama,AL,Huntsville,2.777,3.158,3.55,3.347,U.S Dollar,US Gallon,2024-11-18
Alabama,AL,Mobile,2.675,3.066,3.443,3.219,U.S Dollar,US Gallon,2024-11-18
Alabama,AL,Montgomery,2.731,3.154,3.522,3.29,U.S Dollar,US Gallon,2024-11-18
Alabama,AL,Russell County,2.729,3.2,3.528,3.413,U.S Dollar,US Gallon,2024-11-18
Alabama,AL,Tuscaloosa,2.716,3.12,3.548,3.259,U.S Dollar,US Gallon,2024-11-18
Arkansas,AR,Fayetteville-Springdale-Rogers,2.536,2.85,3.199,3.02,U.S Dollar,US Gallon,2024-11-18
Arkansas,AR,Fort Smith (AR only),2.57,2.921,3.302,3.144,U.S Dollar,US Gallon,2024-11-18
Arkansas,AR,Hot Springs,2.677,3.119,3.511,3.264,U.S Dollar,US Gallon,2024-11-18
Arkansas,AR,Jonesboro,2.549,2.921,3.347,3.228,U.S Dollar,US Gallon,2024-11-18
Arkansas,AR,Little Rock-North Little Rock,2.66,3.085,3.477,3.165,U.S Dollar,US Gallon,2024-11-18
Arkansas,AR,Pine Bluff,2.731,3.195,3.606,3.302,U.S Dollar,US Gallon,2024-11-18
