State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.572,3.885,4.143,3.853,U.S Dollar,US Gallon,2025-12-17
Alaska,AK,Fairbanks,3.554,3.789,4.008,3.924,U.S Dollar,US Gallon,2025-12-17
Alaska,AK,Juneau,3.741,3.822,3.904,4.571,U.S Dollar,US Gallon,2025-12-17
Alabama,AL,Anniston-Oxford,2.57,2.961,3.311,3.268,U.S Dollar,US Gallon,2025-12-17
Alabama,AL,Auburn,2.583,3.023,3.415,3.346,U.S Dollar,US Gallon,2025-12-17
Alabama,AL,Birmingham,2.625,3.127,3.521,3.42,U.S Dollar,US Gallon,2025-12-17
Alabama,AL,Daphne-Fairhope-Foley,2.585,3.03,3.401,3.371,U.S Dollar,US Gallon,2025-12-17
Alabama,AL,Decatur,2.522,3.007,3.368,3.291,U.S Dollar,US Gallon,2025-12-17
Alabama,AL,Dothan,2.683,3.083,3.468,3.516,U.S Dollar,US Gallon,2025-12-17
Alabama,AL,Florence-Muscle Shoals,2.601,3.041,3.438,3.321,U.S Dollar,US Gallon,2025-12-17
Alabama,AL,Gadsden,2.529,3.049,3.444,3.275,U.S Dollar,US Gallon,2025-12-17
Alabama,AL,Huntsville,2.635,3.168,3.437,3.399,U.S Dollar,US Gallon,2025-12-17
Alabama,AL,Mobile,2.559,3.022,3.381,3.351,U.S Dollar,US Gallon,2025-12-17
Alabama,AL,Montgomery,2.613,3.072,3.506,3.332,U.S Dollar,US Gallon,2025-12-17
Alabama,AL,Russell County,2.665,3.116,3.574,3.515,U.S Dollar,US Gallon,2025-12-17
Alabama,AL,Tuscaloosa,2.558,2.973,3.38,3.398,U.S Dollar,US Gallon,2025-12-17
Arkansas,AR,Fayetteville-Springdale-Rogers,2.47,2.93,3.184,3.251,U.S Dollar,US Gallon,2025-12-17
Arkansas,AR,Fort Smith (AR only),2.432,2.909,3.183,3.251,U.S Dollar,US Gallon,2025-12-17
Arkansas,AR,Hot Springs,2.389,2.926,3.296,3.309,U.S Dollar,US Gallon,2025-12-17
Arkansas,AR,Jonesboro,2.482,2.913,3.329,3.355,U.S Dollar,US Gallon,2025-12-17
Arkansas,AR,Little Rock-North Little Rock,2.385,2.896,3.274,3.242,U.S Dollar,US Gallon,2025-12-17
Arkansas,AR,Pine Bluff,2.584,3.184,3.542,3.336,U.S Dollar,US Gallon,2025-12-17
Arkansas,AR,Texarkana (AR only),2.559,3.059,3.453,3.176,U.S Dollar,US Gallon,2025-12-17
Arkansas,AR,West Memphis,2.464,2.998,3.335,3.428,U.S Dollar,US Gallon,2025-12-17
Arizona,AZ,East Valley,3.278,3.662,3.97,3.517,U.S Dollar,US Gallon,2025-12-17
Arizona,AZ,Flagstaff,3.213,3.512,3.888,3.755,U.S Dollar,US Gallon,2025-12-17
Arizona,AZ,Glendale,3.192,3.602,3.924,3.459,U.S Dollar,US Gallon,2025-12-17
Arizona,AZ,Lake Havasu-Kingman,3.057,3.304,3.673,3.7,U.S Dollar,US Gallon,2025-12-17
Arizona,AZ,Peoria,3.111,3.539,3.872,3.492,U.S Dollar,US Gallon,2025-12-17
Arizona,AZ,Phoenix Proper,3.241,3.631,3.94,3.466,U.S Dollar,US Gallon,2025-12-17
Arizona,AZ,Phoenix-Mesa,3.236,3.627,3.944,3.508,U.S Dollar,US Gallon,2025-12-17
Arizona,AZ,Pima County,2.886,3.27,3.574,3.473,U.S Dollar,US Gallon,2025-12-17
Arizona,AZ,Prescott,3.103,3.38,3.75,3.63,U.S Dollar,US Gallon,2025-12-17
Arizona,AZ,Scottsdale,3.401,3.77,4.09,3.713,U.S Dollar,US Gallon,2025-12-17
