State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.542,3.84,4.084,3.828,U.S Dollar,US Gallon,2026-02-23
Alaska,AK,Fairbanks,3.455,3.708,3.927,3.825,U.S Dollar,US Gallon,2026-02-23
Alaska,AK,Juneau,3.705,3.807,3.879,4.364,U.S Dollar,US Gallon,2026-02-23
Alabama,AL,Anniston-Oxford,2.565,2.898,3.359,3.287,U.S Dollar,US Gallon,2026-02-23
Alabama,AL,Auburn,2.559,2.97,3.36,3.36,U.S Dollar,US Gallon,2026-02-23
Alabama,AL,Birmingham,2.595,3.063,3.473,3.407,U.S Dollar,US Gallon,2026-02-23
Alabama,AL,Daphne-Fairhope-Foley,2.628,3.092,3.474,3.405,U.S Dollar,US Gallon,2026-02-23
Alabama,AL,Decatur,2.624,3.134,3.505,3.359,U.S Dollar,US Gallon,2026-02-23
Alabama,AL,Dothan,2.563,2.971,3.366,3.472,U.S Dollar,US Gallon,2026-02-23
Alabama,AL,Florence-Muscle Shoals,2.654,3.082,3.442,3.334,U.S Dollar,US Gallon,2026-02-23
Alabama,AL,Gadsden,2.582,3.026,3.469,3.333,U.S Dollar,US Gallon,2026-02-23
Alabama,AL,Huntsville,2.629,3.1,3.443,3.322,U.S Dollar,US Gallon,2026-02-23
Alabama,AL,Mobile,2.614,3.063,3.427,3.395,U.S Dollar,US Gallon,2026-02-23
Alabama,AL,Montgomery,2.636,3.103,3.509,3.384,U.S Dollar,US Gallon,2026-02-23
Alabama,AL,Russell County,2.615,3.082,3.591,3.472,U.S Dollar,US Gallon,2026-02-23
Alabama,AL,Tuscaloosa,2.588,3.031,3.411,3.367,U.S Dollar,US Gallon,2026-02-23
Arkansas,AR,Fayetteville-Springdale-Rogers,2.396,2.727,3.047,3.236,U.S Dollar,US Gallon,2026-02-23
Arkansas,AR,Fort Smith (AR only),2.359,2.709,3.099,3.266,U.S Dollar,US Gallon,2026-02-23
Arkansas,AR,Hot Springs,2.417,2.891,3.33,3.283,U.S Dollar,US Gallon,2026-02-23
Arkansas,AR,Jonesboro,2.437,2.768,3.223,3.374,U.S Dollar,US Gallon,2026-02-23
Arkansas,AR,Little Rock-North Little Rock,2.413,2.924,3.287,3.299,U.S Dollar,US Gallon,2026-02-23
Arkansas,AR,Pine Bluff,2.471,2.936,3.346,3.394,U.S Dollar,US Gallon,2026-02-23
Arkansas,AR,Texarkana (AR only),2.58,3.079,3.348,3.417,U.S Dollar,US Gallon,2026-02-23
Arkansas,AR,West Memphis,2.592,3.036,3.421,3.545,U.S Dollar,US Gallon,2026-02-23
Arizona,AZ,East Valley,3.453,3.819,4.14,3.492,U.S Dollar,US Gallon,2026-02-23
Arizona,AZ,Flagstaff,3.164,3.476,3.839,3.752,U.S Dollar,US Gallon,2026-02-23
Arizona,AZ,Glendale,3.416,3.797,4.11,3.404,U.S Dollar,US Gallon,2026-02-23
Arizona,AZ,Lake Havasu-Kingman,2.977,3.252,3.562,3.693,U.S Dollar,US Gallon,2026-02-23
Arizona,AZ,Peoria,3.415,3.78,4.124,3.397,U.S Dollar,US Gallon,2026-02-23
Arizona,AZ,Phoenix Proper,3.462,3.844,4.161,3.446,U.S Dollar,US Gallon,2026-02-23
Arizona,AZ,Phoenix-Mesa,3.417,3.794,4.118,3.488,U.S Dollar,US Gallon,2026-02-23
Arizona,AZ,Pima County,2.934,3.32,3.628,3.423,U.S Dollar,US Gallon,2026-02-23
Arizona,AZ,Prescott,3.021,3.323,3.677,3.519,U.S Dollar,US Gallon,2026-02-23
Arizona,AZ,Scottsdale,3.537,3.902,4.227,3.684,U.S Dollar,US Gallon,2026-02-23
Arizona,AZ,Sierra Vista-Douglas,2.962,3.283,3.596,3.639,U.S Dollar,US Gallon,2026-02-23
Arizona,AZ,Tucson,2.932,3.318,3.624,3.43,U.S Dollar,US Gallon,2026-02-23
Arizona,AZ,West Valley,3.405,3.777,4.107,3.39,U.S Dollar,US Gallon,2026-02-23
Arizona,AZ,Yuma,2.975,3.386,3.684,3.603,U.S Dollar,US Gallon,2026-02-23
California,CA,Bakersfield,4.549,4.78,4.989,5.128,U.S Dollar,US Gallon,2026-02-23
California,CA,Chico-Paradise,4.514,4.758,4.918,4.849,U.S Dollar,US Gallon,2026-02-23
California,CA,El Centro,4.258,4.402,4.639,4.855,U.S Dollar,US Gallon,2026-02-23
California,CA,Fresno,4.598,4.802,5.042,5.004,U.S Dollar,US Gallon,2026-02-23
California,CA,Hanford-Corcoran,4.518,4.681,4.869,5.077,U.S Dollar,US Gallon,2026-02-23
California,CA,Los Angeles-Long Beach,4.665,4.883,5.057,5.088,U.S Dollar,US Gallon,2026-02-23
California,CA,Madera-Chowchilla,4.63,4.889,5.145,5.071,U.S Dollar,US Gallon,2026-02-23
California,CA,Merced,4.531,4.792,5.03,5.102,U.S Dollar,US Gallon,2026-02-23
California,CA,Modesto,4.505,4.758,4.995,5.083,U.S Dollar,US Gallon,2026-02-23
California,CA,Napa,4.794,4.97,5.114,5.135,U.S Dollar,US Gallon,2026-02-23
California,CA,Oakland,4.711,4.957,5.148,5.163,U.S Dollar,US Gallon,2026-02-23
California,CA,Orange County,4.602,4.809,4.992,4.958,U.S Dollar,US Gallon,2026-02-23
California,CA,Redding,4.432,4.563,4.675,4.765,U.S Dollar,US Gallon,2026-02-23
California,CA,Riverside,4.514,4.736,4.936,4.951,U.S Dollar,US Gallon,2026-02-23
California,CA,Sacramento,4.651,4.877,5.114,5.085,U.S Dollar,US Gallon,2026-02-23
California,CA,Salinas,4.793,4.958,5.216,5.309,U.S Dollar,US Gallon,2026-02-23
California,CA,San Bernardino,4.505,4.702,4.915,4.968,U.S Dollar,US Gallon,2026-02-23
California,CA,San Diego,4.649,4.859,5.042,4.979,U.S Dollar,US Gallon,2026-02-23
California,CA,San Francisco,4.834,5.036,5.229,5.373,U.S Dollar,US Gallon,2026-02-23
California,CA,San Jose,4.649,4.882,5.059,5.186,U.S Dollar,US Gallon,2026-02-23
California,CA,San Luis Obispo-Atascadero-Paso Robles,4.772,4.984,5.153,5.345,U.S Dollar,US Gallon,2026-02-23
California,CA,San Rafael,4.848,5.051,5.253,5.427,U.S Dollar,US Gallon,2026-02-23
California,CA,Santa Barbara-Santa Maria-Lompoc,4.547,4.744,4.92,5.091,U.S Dollar,US Gallon,2026-02-23
California,CA,Santa Cruz-Watsonville,4.698,4.95,5.183,5.197,U.S Dollar,US Gallon,2026-02-23
California,CA,Santa Rosa,4.84,5.02,5.227,5.274,U.S Dollar,US Gallon,2026-02-23
California,CA,Stockton-Lodi,4.54,4.739,4.986,5.022,U.S Dollar,US Gallon,2026-02-23
California,CA,Vallejo-Fairfield,4.622,4.837,5.044,5.109,U.S Dollar,US Gallon,2026-02-23
California,CA,Ventura,4.604,4.829,5.014,5.12,U.S Dollar,US Gallon,2026-02-23
California,CA,Visalia-Tulare-Porterville,4.615,4.884,5.056,5.145,U.S Dollar,US Gallon,2026-02-23
California,CA,Yolo,4.569,4.774,5.021,4.965,U.S Dollar,US Gallon,2026-02-23
California,CA,Yuba City,4.377,4.679,4.804,4.872,U.S Dollar,US Gallon,2026-02-23
Colorado,CO,Boulder-Longmont,2.755,3.223,3.494,3.48,U.S Dollar,US Gallon,2026-02-23
Colorado,CO,Colorado Springs,2.611,3.044,3.366,3.331,U.S Dollar,US Gallon,2026-02-23
Colorado,CO,Denver,2.629,3.071,3.39,3.355,U.S Dollar,US Gallon,2026-02-23
Colorado,CO,Durango,2.771,3.087,3.384,3.496,U.S Dollar,US Gallon,2026-02-23
Colorado,CO,Fort Collins-Loveland,2.648,3.052,3.338,3.331,U.S Dollar,US Gallon,2026-02-23
Colorado,CO,Glenwood Springs,3.319,3.843,3.859,3.939,U.S Dollar,US Gallon,2026-02-23
Colorado,CO,Grand Junction (CO only),2.935,3.253,3.602,3.599,U.S Dollar,US Gallon,2026-02-23
Colorado,CO,Greeley,2.554,2.956,3.279,3.25,U.S Dollar,US Gallon,2026-02-23
Colorado,CO,Pueblo,2.738,3.152,3.514,3.294,U.S Dollar,US Gallon,2026-02-23
Colorado,CO,Vail,3.235,3.593,3.841,3.607,U.S Dollar,US Gallon,2026-02-23
Connecticut,CT,Bridgeport,2.971,3.661,4.061,3.986,U.S Dollar,US Gallon,2026-02-23
Connecticut,CT,Hartford,2.878,3.512,3.936,3.954,U.S Dollar,US Gallon,2026-02-23
Connecticut,CT,Lower Fairfield County,2.986,3.621,4.061,4.006,U.S Dollar,US Gallon,2026-02-23
Connecticut,CT,New Haven-Meriden,2.878,3.522,3.884,3.963,U.S Dollar,US Gallon,2026-02-23
Connecticut,CT,New London-Norwich (CT only),2.913,3.493,3.882,3.992,U.S Dollar,US Gallon,2026-02-23
Connecticut,CT,Windham,2.947,3.454,3.864,4.016,U.S Dollar,US Gallon,2026-02-23
District of Columbia,DC,Washington (DC only),3.109,3.715,4.154,4.003,U.S Dollar,US Gallon,2026-02-23
District of Columbia,DC,Washington (Entire Metro Average),2.974,3.522,3.875,3.826,U.S Dollar,US Gallon,2026-02-23
Delaware,DE,Dover,2.955,3.436,3.771,3.981,U.S Dollar,US Gallon,2026-02-23
Delaware,DE,Milford-Seaford,2.96,3.383,3.74,3.944,U.S Dollar,US Gallon,2026-02-23
Delaware,DE,Wilmington-Newark (DE only),2.938,3.634,3.872,3.94,U.S Dollar,US Gallon,2026-02-23
Florida,FL,Bradenton-Sarasota-Venice,2.856,3.338,3.65,3.597,U.S Dollar,US Gallon,2026-02-23
Florida,FL,Crestview-Fort Walton Beach,2.624,3.044,3.437,3.413,U.S Dollar,US Gallon,2026-02-23
Florida,FL,Daytona Beach,2.89,3.343,3.69,3.639,U.S Dollar,US Gallon,2026-02-23
Florida,FL,Fort Lauderdale,2.91,3.389,3.699,3.595,U.S Dollar,US Gallon,2026-02-23
Florida,FL,Fort Myers-Cape Coral,2.867,3.358,3.66,3.623,U.S Dollar,US Gallon,2026-02-23
Florida,FL,Gainesville,2.935,3.435,3.781,3.671,U.S Dollar,US Gallon,2026-02-23
Florida,FL,Homosassa Springs,2.896,3.292,3.647,3.646,U.S Dollar,US Gallon,2026-02-23
