State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.914,4.176,4.451,4.709,U.S Dollar,US Gallon,2026-03-11
Alaska,AK,Fairbanks,3.989,4.172,4.379,4.594,U.S Dollar,US Gallon,2026-03-11
Alaska,AK,Juneau,3.836,3.879,4.013,4.578,U.S Dollar,US Gallon,2026-03-11
Alabama,AL,Anniston-Oxford,3.203,3.627,4.067,4.773,U.S Dollar,US Gallon,2026-03-11
Alabama,AL,Auburn,3.181,3.614,4.021,4.659,U.S Dollar,US Gallon,2026-03-11
Alabama,AL,Birmingham,3.205,3.65,4.078,4.722,U.S Dollar,US Gallon,2026-03-11
Alabama,AL,Daphne-Fairhope-Foley,3.242,3.681,4.075,4.611,U.S Dollar,US Gallon,2026-03-11
Alabama,AL,Decatur,3.184,3.609,4.026,4.666,U.S Dollar,US Gallon,2026-03-11
Alabama,AL,Dothan,3.269,3.618,4.013,4.715,U.S Dollar,US Gallon,2026-03-11
Alabama,AL,Florence-Muscle Shoals,3.211,3.631,4.024,4.735,U.S Dollar,US Gallon,2026-03-11
Alabama,AL,Gadsden,3.234,3.623,4.064,4.763,U.S Dollar,US Gallon,2026-03-11
Alabama,AL,Huntsville,3.176,3.655,3.983,4.629,U.S Dollar,US Gallon,2026-03-11
Alabama,AL,Mobile,3.313,3.776,4.176,4.638,U.S Dollar,US Gallon,2026-03-11
Alabama,AL,Montgomery,3.244,3.663,4.075,4.683,U.S Dollar,US Gallon,2026-03-11
Alabama,AL,Russell County,3.154,3.575,4.039,4.446,U.S Dollar,US Gallon,2026-03-11
Alabama,AL,Tuscaloosa,3.178,3.626,4.024,4.615,U.S Dollar,US Gallon,2026-03-11
Arkansas,AR,Fayetteville-Springdale-Rogers,3.077,3.462,3.764,4.214,U.S Dollar,US Gallon,2026-03-11
Arkansas,AR,Fort Smith (AR only),3.012,3.375,3.683,4.122,U.S Dollar,US Gallon,2026-03-11
